observed	expexted
0.710327827387696	0.720549447478192
0.704503948656931	0.743282289942265
0.734116943845008	0.753828546671124
0.739505814792856	0.765682627384751
0.725107134416935	0.790759851604499
0.735463798359324	0.820871597929697
0.735917823521026	0.87135585996056
0.766106266649437	0.925725287798332
0.78378119183595	0.929819555300241
0.791952404810749	0.921803945570592
0.793210844824052	0.929880698865868
0.814057000924955	0.908417823068032
0.769582946766475	0.880658198135894
0.751328558176145	0.828599713829778
0.750268110170642	0.810476963165519
0.74274442162446	0.801315633353882
0.764776703961762	0.782444970959639
0.76024344121538	0.800538832934229
0.783050388229604	0.823944917472963
0.79428861393427	0.829903155397148
0.824451441502367	0.826794031987974
0.811354780538754	0.8531125135564
0.841452068520334	0.858294385932076
0.860094624069888	0.898314544140103
0.859029006540828	0.903114207133819
0.87445059222919	0.924348388799204
0.880178431811447	0.938961676443909
0.88482868198248	0.936899266213421
0.863128632360619	0.938011705046881
0.839493686223711	0.958631550798427
0.818309261199358	0.967056124408413
0.824779189141851	0.973886351371516
0.816462986245438	1.00878121138623
0.776357829370378	0.967152724392436
0.74705814113772	0.928151230417241
0.721767673745553	0.897703362502706
0.694175470293661	0.909622608978182
0.662025752625592	0.866094255592474
0.651276786591058	0.842242602131012
0.646525003949735	0.819973818976605
0.637403716371514	0.709677227659625
0.604097687826612	0.703655539965633
0.583485291116338	0.510930829129892
0.597280164797202	0.517805817234326
0.603489397899849	0.564932763722603
0.583699373247339	0.493148419616637
0.579037433588849	0.529657486755271
0.572378049111395	0.536710903778292
0.580266696622972	0.536916823541727
0.546017005443558	0.442417905809368
0.506539445504188	0.507935585949191
0.526946548726273	0.475765547988422
0.524892406908723	0.618480160527568
0.519816101275833	0.620942855453503
0.533970332966416	0.591427997587632
0.536190550297796	0.651035402156812
0.53926800121858	0.635233589875322
0.545520903036862	0.611097190415
0.548746949326171	0.58358823053734
0.54456070290492	0.588300207940144
0.577793286038176	0.613580775859008
0.59056551053864	0.661209292122793
0.602917613231424	0.683242082994795
0.61048239860092	0.704439709913636
0.614770885630006	0.736407948766526
0.618345829648633	0.759364523171518
0.63072407644771	0.787073164184549
0.644135570414722	0.825697843403914
0.65191194769741	0.843719618322877
0.695944246994152	0.851650021906955
0.704741019693345	0.897103653374042
0.701263303344353	0.908356194119884
0.694260906101204	0.891644368519515
0.724124285529913	0.936674297404573
0.74579420728934	0.959344573931988
0.763173456565721	0.989538384707067
0.759341100434877	0.978870878800032
0.782309896419672	0.960851928248386
0.790004242071685	0.980080961712062
0.781086294489529	0.988615472840018
0.785758880647874	0.976242849489384
0.79658401892789	0.86881594176138
0.835506725309613	0.901815449886244
0.829301676259565	0.860842586312889
0.842447457885512	0.836371742093589
0.877590052412656	0.829216189741978
0.925961017425293	0.850742670481381
0.930877266498665	0.86190246716254
0.949023854927584	0.854542515503872
0.939087658461981	0.868524622494393
0.938433984036101	0.856044803941103
0.940364440190564	0.94947926268934
0.944987422023109	0.924062538674527
0.931078177068753	0.911710486601103
0.911821757903964	0.910798585839325
0.916194886526107	0.895743628282905
0.917811760835793	0.885894217105816
0.929933520343849	0.887248953764514
0.93511128040064	0.876560039459046
0.947839292329699	0.868368015273577
0.953565655118027	0.858395211604007
0.955339556572908	0.873830344651348
0.955162686666057	0.893443344722843
0.979915330958802	0.892711661425262
1.00401380210475	0.853674743603303
0.995965459281633	0.839932524065241
0.989777316479877	0.866648919096851
0.957943889277149	0.866359108648666
0.918832570221731	0.863839737882056
0.898054163621322	0.865130087799345
0.876973974985435	0.860805452355066
0.849597712399238	0.841863064736079
0.830642740012325	0.80018667210733
0.820880156254151	0.778482175220599
0.823815000572336	0.807462851875882
0.821338907119194	0.817844359396859
0.825546556562607	0.805273990786975
0.841122258739732	0.812607785221989
0.86738061899263	0.824054924343104
0.885767722788413	0.820381728192644
0.890446474135008	0.829690550006928
0.866983595420023	0.810033700205947
0.865984519867507	0.769846067156799
0.824386059572265	0.755423263109258
0.8028099754816	0.711724394812068
0.80656211164904	0.72159781858612
0.788171324100638	0.725813957299492
0.765187888253674	0.734118986921769
0.768493778978229	0.728910605045073
0.794203815479038	0.756289604500585
0.792011413152263	0.712643847764106
0.835201054807052	0.760679191589845
0.841650884429242	0.834892694970616
0.885295867194753	0.908284908572579
0.899391175119885	0.944213981737805
0.916374151260399	0.949316602189894
0.919243209729162	0.934793524874796
0.926391441489053	0.910152810115625
0.948131047053104	0.903884508285884
0.92702403712517	0.8914761531758
0.949473240344399	0.942203410868735
0.94548943491846	0.941444330940262
0.957703590085734	0.923904214398942
0.920244797372949	0.865226174916895
0.905836354279243	0.841258639090736
0.873743006115662	0.830290623384513
0.867529186902671	0.804528930493218
0.862089588626266	0.825374173588036
0.840768879127317	0.838226822936917
0.829929483935699	0.815766377703803
0.841644742929671	0.797385789377657
0.839257834888383	0.791090297261954
0.836086185655663	0.793503668831579
0.863944320399897	0.814684298205392
0.887683849343227	0.842686137503218
0.896129307647229	0.839897236093727
0.914509512584364	0.86921934722749
0.888892895218771	0.843753429633036
0.889532065735207	0.827959595349192
0.888539913751761	0.809615351310189
0.859043278230114	0.806721463052685
0.846686254098681	0.77304152721804
0.863240093392518	0.784720387100614
0.850955222687162	0.799183496976149
0.841818072075395	0.782285224669623
0.852622450406642	0.786495299339982
0.840929785718177	0.781841261612197
0.863672625319607	0.792046192255097
0.859808426094162	0.796307149261324
0.876024169726035	0.814968520386988
0.898020581156758	0.82199931374677
0.883360196468841	0.871661087593071
0.871815165381383	0.862228517631423
0.908143518997295	0.873533721218924
0.901387696543872	0.881299809709919
0.909678494381349	0.886216290317689
0.892656328480216	0.918278486138402
0.894633234478562	0.933532729525348
0.905224114484491	0.944712802986541
0.894018558524553	0.942267783688358
0.865949577060735	0.933513291859119
0.872988683552663	0.920748311675931
0.891252123955454	0.923619536296018
0.8768641043112	0.92115157146639
0.874682085767693	0.92523782245875
0.855646933863779	0.92098049494954
0.887759403050044	0.914375238307258
0.882507665503948	0.913114339624714
0.873731237528849	0.920177789320989
0.877834518231347	0.954085267083395
0.886279636870555	0.962934561560641
0.892121233527265	0.952103386868137
0.863622478631981	0.943266375150224
0.85217207867838	0.883647457381244
0.833801403270143	0.878499699329543
0.831121737355858	0.884511856140198
0.802488201481955	0.849784011984462
0.802267098466309	0.821419182158765
0.783003497815795	0.810766821832633
0.800172674005426	0.79265171108034
0.805489610777466	0.77704688649101
0.810184372725979	0.781167248285662
0.800161257935262	0.764596262295679
0.795702799509069	0.764736205155355
0.806812805190193	0.755482147425846
0.789773272505756	0.757956279661989
0.788000497240584	0.772239621599379
0.784552855744813	0.793445034125733
0.802531372003683	0.738283177354742
0.793804036820379	0.515873451704832
0.803425067740974	0.46355259793404
0.804059698647405	0.461320002641629
0.824614136004329	0.460221913858586
0.847628391037276	0.497331774237804
0.862515566236078	0.501796380469
0.852208822164131	0.500557642139368
0.833419036039585	0.517300647636927
0.85404733267683	0.51140107304608
0.852676254915369	0.562165205488253
0.852068566156006	0.761784264805938
0.848242883289472	0.807487923931231
0.854028916657247	0.816928589958053
0.862850566317946	0.853647946919119
0.854006696400442	0.846737380864195
0.835687901393281	0.816558122144061
0.857282056966062	0.806035898733993
0.868984023422329	0.815984901622302
0.843734769854624	0.807906569914559
0.831068806128036	0.799597852255737
0.830533856676407	0.803853857490705
0.828068575197577	0.830176115156074
0.835181648444552	0.845186040087453
0.832891211375317	0.845639449118078
0.831531060597715	0.814195488236736
0.844621588370967	0.839314425183348
0.828592986057405	0.838240016591303
0.832199526133746	0.849674004940669
0.840463439707604	0.87076769789593
0.851660282395328	0.896660496316326
0.851651765442052	0.892626493173918
0.836924422145298	0.866854588178532
0.795131067055871	0.840843023789267
0.772141397820901	0.817750483311928
0.758561646173061	0.841026862642625
0.735887885843339	0.850368256267729
0.737578819243073	0.847127092971763
0.736178060540178	0.821444094878272
0.732789252187315	0.831643964258925
0.698466768537536	0.796178021188694
0.674195084950185	0.797975201077607
0.696182661314532	0.799950745738729
0.720414274692159	0.774764839630509
0.702032585101062	0.756646444886181
0.706393717758801	0.742925318039474
0.712336321294928	0.735919712496586
0.723391480287854	0.72329563438778
0.705585894207071	0.734401459425322
0.691108063991002	0.700902228840459
0.70116994529149	0.698820221491025
0.711974232610821	0.753730966206028
0.700095009932186	0.749606594407026
0.695379868734765	0.752359295553856
0.692596895685841	0.75628298432782
0.681428727946066	0.710854440361671
0.678420370883063	0.695124673236323
0.66199530583902	0.686570369184106
0.668680420445331	0.65538418952903
0.658968765737143	0.660661054090323
0.66019164334512	0.644533443399549
0.658315926449558	0.638686352103428
0.659489459898486	0.659314269090351
0.656836800201908	0.669096433754874
0.642073383369545	0.635208617309762
0.641904840840482	0.616014106788954
0.640394684946119	0.592439018705087
0.640323433312338	0.620289356726736
0.643187990778753	0.656383617070929
0.660126451107223	0.677433722074037
0.673973973933741	0.729909566380556
0.677548923682698	0.765854676450463
0.712803305431258	0.769050091910593
0.743715541411676	0.767935311292286
0.781172814558657	0.790727537115723
0.803186834126682	0.798889510858987
0.813233106885566	0.852449102633017
0.833332932274523	0.846397601684967
0.861464776593468	0.808840122243049
0.869404071019029	0.828853633850285
0.879764901036851	0.819321983889464
0.897838360493389	0.818273206337768
0.864473641689847	0.806740562194644
0.836590185808394	0.81776594755396
0.825504458446472	0.834123706455791
0.805467687715428	0.837348649735802
0.779521286268877	0.83716769793796
0.777081928941314	0.856919616256257
0.747178047492463	0.876528227466322
0.731394460488659	0.85069573468772
0.723277151386324	0.830713726638058
0.713437138380178	0.803684120785355
0.721082073304084	0.786697000467237
0.700909192572492	0.759006043984077
0.69678770646073	0.726789820056669
0.691992697992781	0.716343853264395
0.697012572364488	0.707200572931119
0.694804324774602	0.679884504608253
0.698659986239791	0.665450447590282
0.70527913398251	0.653218502645808
0.71749472149389	0.65157274370082
0.711529627485638	0.668049252704928
0.719755489893375	0.693031619059094
0.748231779447477	0.725487538594481
0.754263327590646	0.752226886401297
0.743875303067406	0.757894670250198
0.770419332615997	0.756341715311754
0.767524734632814	0.740555768048459
0.763581842453859	0.729626950730451
0.750363500003267	0.756296781153846
0.728665979732321	0.760647369498749
0.745462179357769	0.756517495634925
0.736532393433023	0.726137844948717
0.726919252580929	0.711004287472145
0.741751784327008	0.712947039643555
0.772723846771951	0.719715407007518
0.753575810710902	0.722173047825851
0.757779209774136	0.706471113182242
0.756080987006678	0.691086116936974
0.762855587868401	0.687425707617059
0.805966178211166	0.732377972853057
0.805036048238901	0.763548160465347
0.783734267161592	0.784344179725974
0.799533585069384	0.787631977802132
0.785126679202252	0.768312035122513
0.789226776669555	0.745262138138126
0.777279711353602	0.72262717484297
0.77285654280727	0.738027869638847
0.777682779586379	0.756631957408659
0.754468067041513	0.713606279890539
0.726793995765881	0.677490800396163
0.704012548755244	0.628988051449312
0.716466009718998	0.5944621495822
0.706023203234537	0.564339179041757
0.708776249533728	0.575442329412387
0.694536259063941	0.589528511412189
0.738430364448577	0.636118017326998
0.76431407588339	0.647600566557932
0.792626131636118	0.648857718887146
0.828221013992886	0.709315468592887
0.835435015632594	0.736323926946085
0.853711212582665	0.762029284185295
0.869111339115341	0.815471532896483
0.872978571221715	0.838088012661989
0.869293652365079	0.801372545388712
0.896804506292947	0.807355627005488
0.876438482734065	0.836393520870712
0.853709873901764	0.855179438743472
0.836589731303313	0.867578114343675
0.848605344317924	0.857353132797152
0.847010141800367	0.83054956469495
0.823702003762494	0.804263680086333
0.800423780357727	0.790294943396296
0.805609852547769	0.800339947644622
0.808646325687327	0.875973958904746
0.789928840160193	0.867697957825357
0.770596301297185	0.826135128249109
0.767647438016864	0.796914838900926
0.761240956533597	0.764019179652732
0.726189020161352	0.748495458877133
0.712805923218166	0.745673373599915
0.726552512283702	0.761769083152784
0.707023927908141	0.747445942915644
0.664319321710506	0.718588057623233
0.636364329205631	0.656073028160416
0.621102866732481	0.626366854459533
0.619137298772133	0.597721839150916
0.61584429877722	0.598035540219405
0.626895433233111	0.646986962599914
0.63868906942545	0.658504169713989
0.649256368563067	0.683454988292535
0.625414315142048	0.715900213945976
0.619338797013247	0.735726119584481
0.604232589105577	0.734322824527579
0.601596104388776	0.731091508557365
0.613539647284305	0.738840302902645
0.612878165034833	0.759117063480525
0.6017826393827	0.751456707544734
0.577502830770876	0.756178529118427
0.544925944955962	0.735653582437782
0.51001274394932	0.710857545904269
0.489061816866847	0.695121220217064
0.476693679824986	0.684702822069777
0.480562283118623	0.705659689490277
0.497473994905457	0.737981046031628
0.495483113133835	0.763204962877002
0.48479300690937	0.762207215765066
0.474626861651151	0.790935163453252
0.469836178890399	0.76184797336805
0.477217106777129	0.754631616893405
0.472231653424506	0.735291780671061
0.476751535227418	0.717269219182464
0.449846954152537	0.694682657365427
0.447879980949075	0.679183049072529
0.410628425288805	0.634484562590076
0.38436221657757	0.600028625687878
0.366198348671558	0.572021846994291
0.360647854487397	0.540662928461707
0.355443282857465	0.513353217072531
0.366125905174741	0.507419953097294
0.37456693874049	0.513836957784735
0.373024484090391	0.489616501916584
0.392953574345411	0.470024074451548
0.392338527082653	0.435843659394467
0.393818042420679	0.469124458037682
0.419901214754518	0.466504356870334
0.431211556761333	0.459840648254361
0.428109060591622	0.462007851496088
0.42727089891775	0.478840464888553
0.395485856856193	0.484097312374703
0.376935558497686	0.496868517993465
0.348789563693253	0.484684540969922
0.339906613605728	0.475070556552273
0.327355722185598	0.483861965957182
0.333584284511011	0.492578960416812
0.323384760358956	0.491642370898979
0.312067564594586	0.486785712312387
0.309393758506706	0.491483731187417
0.316074918477589	0.496990465995037
0.327647929435242	0.51177828968303
0.349607439084277	0.489459639383528
0.366609738844142	0.488523833785068
0.38427258410133	0.518008761461266
0.382285011159268	0.530309887424527
0.391073854468276	0.522364845991754
0.403308239051806	0.550985749687787
0.431447852219275	0.585250956996592
0.441137488620792	0.596614938251641
0.460859868969311	0.604604821619826
0.488087169661775	0.566505365641101
0.509816894076124	0.590345448653851
0.521046440834894	0.577725857993741
0.542503823090643	0.589989541171235
0.579323952144524	0.616675402287715
0.580780683516645	0.637135041755571
0.588620576914888	0.656961756641044
0.589698991399745	0.635673877163138
0.624219617232852	0.676603177124364
0.637903098248118	0.683024014911667
0.664752654469704	0.753233780711529
0.659009134826941	0.757578699179787
0.690346166288879	0.82360807549474
0.706420214056421	0.831183048555369
0.726052238558526	0.845814830881671
0.730292495570688	0.842186929911533
0.746420705926684	0.8248698314191
0.74927380677366	0.846997526629831
0.73125807486529	0.824128523846263
0.736710466137941	0.843755522752231
0.732337669022871	0.823733752796437
0.717789678803013	0.833860435701847
0.710755816563083	0.830133098406139
0.716689343256891	0.848037736090208
0.700396533908811	0.838036841113304
0.702679021883722	0.879426833856285
0.686090089540858	0.88372781314611
0.674868966572948	0.890860246749694
0.665079684355297	0.869765661650049
0.614509362835964	0.820631055953079
0.562425598374582	0.78143251049764
0.522806697634361	0.757888409416268
0.488941983081979	0.716728789945092
0.460119233923332	0.667634411558095
0.430331677241055	0.630397672143584
0.416850432695725	0.582405896636545
0.404653319439028	0.554271012979691
0.395605686109935	0.514845672328248
0.389421626291903	0.512712660807754
0.384375866081812	0.586804458202749
0.379328613297884	0.579677836148085
0.37011482237473	0.564455028688739
0.361740200567761	0.527491862174265
0.322003219308855	0.528684514191908
0.306825524931438	0.489585296430574
0.295691680711807	0.492580781854075
0.28995824447205	0.508507524245208
0.303913423528462	0.521392874736558
0.290152258982926	0.530959846298018
0.289971541024676	0.531004784220344
0.297517733935293	0.531618566447003
0.304304976587346	0.523149204580712
0.312479927222828	0.505254728073972
0.346581589133777	0.502129736261867
0.371449976480301	0.599533449767006
0.385238465055513	0.592704146991169
0.386379957196059	0.58552600604331
0.357283772779746	0.567476079014305
0.370495143360715	0.575632054566301
0.372069771833244	0.576311685907128
0.361513251681364	0.561104940633526
0.362125569688311	0.559709403196479
0.346404513272519	0.527432079727371
0.338648831218889	0.539954105983262
0.32537682817168	0.52679763717959
0.310613797681304	0.551616841868273
0.324154756578648	0.565170548904422
0.337210465775859	0.581596241589716
0.327552244275554	0.574475792539555
0.319211098715747	0.57838206723256
0.314661780787279	0.576722706174382
0.317918922982745	0.567173393644793
0.333459617543135	0.572926908605547
0.335959453814974	0.545766424576378
0.33293193551968	0.57424422950616
0.330217726595318	0.555770995375886
0.31204933954211	0.521222626620419
0.316801071066586	0.504609629483966
0.331696597998602	0.488557838272957
0.342668918352558	0.464068244041535
0.346421879171929	0.448860952469474
0.347087908358653	0.442951547963523
0.338591196597436	0.431709882979961
0.333752520228944	0.423474913520064
0.329872543839013	0.419349425478358
0.319113832158099	0.420883526006344
0.320169996159425	0.496511149306964
0.31914061148247	0.497572024680755
0.275562401745377	0.447539908697731
0.271261633561395	0.450525667088208
0.263069246602382	0.454332386903246
0.253076236510621	0.455197976452752
0.259760731860826	0.463154306879128
0.276595663193386	0.479292282564419
0.267145594758206	0.480129313900887
0.287991184235259	0.488991873619916
0.304058628013325	0.4817824042693
0.316681544889508	0.464410691820933
0.348854695437761	0.47424353330789
0.353498152875457	0.517571306401553
0.390036876610829	0.55736721684093
0.412481335016451	0.576937705952008
0.406844316916205	0.553766948194388
0.398869327167886	0.529844348446649
0.412048829843092	0.528229608229279
0.411333606337373	0.510735359584486
0.403228899335703	0.508333397851096
0.36735811551641	0.526140413318015
0.377214803802462	0.512749873030252
0.37128432120513	0.477381800672107
0.353785002856204	0.466619127027447
0.341340274642051	0.455961850984614
0.34044787984191	0.45801796198501
0.340628864580143	0.483228070501272
0.3542756071165	0.492429728502937
0.341860810676462	0.513301553275567
0.344348200839611	0.524168617914943
0.349728806482099	0.514734437894673
0.347323761769483	0.519201374204786
0.352586682436331	0.523763255516914
0.354705351588797	0.501884636455515
0.368006058090211	0.505348538543153
0.34722081395546	0.530871368170111
0.338389321776398	0.525174693050956
0.31766393930003	0.505237688035046
0.328681464441279	0.472934429556209
0.328972477191133	0.47887790478812
0.32408882602463	0.500228469970973
0.323223311605188	0.52252309244851
0.303938475725481	0.530685368662391
0.299942765232878	0.539413382277415
0.286500697211606	0.535633282149624
0.298764512098994	0.52568251781432
0.313386891174443	0.518070776800659
0.319044326777037	0.513207786824316
0.309551256460807	0.517672497182112
0.308598028634058	0.490469574969903
0.333591951655469	0.449801397441082
0.326992372167261	0.412136377405807
0.345151503263702	0.389688806680371
0.343724207888825	0.37596639735
0.348808763380004	0.392216682788995
0.352834695887442	0.400013495396556
0.318847826517343	0.425341948398937
0.327003170372966	0.440730901626029
0.330528454109804	0.432921536460526
0.310266916325886	0.408339040947626
0.292225666722008	0.379220676753316
0.285222491464973	0.388845837898532
0.297318271898281	0.407185396730946
0.300203360130686	0.422083570549353
0.30436685405562	0.420529898084802
0.301399407100199	0.440848526778958
0.326997498298279	0.468791019155808
0.326586153692447	0.483440134583982
0.328280741249652	0.504982485966023
0.348739945421801	0.50865254291385
0.355541605020697	0.524537816835553
0.350231336366729	0.536816633517756
0.327797637686151	0.537810970195868
0.331738340769539	0.536666776931799
0.311256582378006	0.536516818193522
0.300955766418738	0.517456188546357
0.292758097857999	0.478352862371763
0.285751109149744	0.45423967718123
0.25409772180817	0.429550265710564
0.241885207741565	0.425252400501384
0.249719679566156	0.415745754580361
0.243004442148272	0.399923169415661
0.218546096165371	0.376820291678435
0.20875280932374	0.356806295711313
0.202944779806589	0.346160638885702
0.211982958667894	0.387735363327392
0.210087193957349	0.387070743456106
0.206152599632143	0.373798019379322
0.208535180333976	0.35823507523531
0.203741049042917	0.352858317501603
0.179452628214974	0.34338437685688
0.172439556333905	0.32533590522309
0.196210617201512	0.290609839007089
0.195258832133513	0.277980875628413
0.219706986142374	0.29969941177793
0.208721682055092	0.317406515484391
0.202784647989727	0.320769914052667
0.19600728742677	0.337822066255288
0.214892793748434	0.350779428734777
0.224485596521976	0.349706730626362
0.224503083291461	0.360192014912356
0.230139311450463	0.382033004291939
0.21370258296638	0.384739438331757
0.220436525318924	0.387257771041108
0.214039823608518	0.361186995295283
0.22785446269433	0.3441895142299
0.208470889579982	0.340902040138752
0.217904647480211	0.32496128000205
0.208718460605138	0.320691528789964
0.199332564601389	0.314787246773373
0.183486525705258	0.302523658255707
0.17448935901296	0.333620810823126
0.185063622264616	0.312902346521579
0.16505221509142	0.32139014303911
0.160615334579224	0.316233871624587
0.161684226173346	0.313689975291631
0.186615692349939	0.303455026913151
0.173028716162102	0.309764945864315
0.175788347951066	0.307110027886806
0.180588305224293	0.305684416878021
0.189527346475142	0.307942332281254
0.186973245908161	0.320089831565625
0.18511437642533	0.335945126385174
0.206595144140052	0.3364135389705
0.19936967228009	0.336103739139479
0.183240286821866	0.334741561626721
0.191235160037318	0.339588898922742
0.217490734510384	0.339109499029714
0.217935419159509	0.340271233268405
0.205746547783596	0.343076196521678
0.227080713297834	0.350741750057557
0.241383394711026	0.338696614971704
0.250226330173312	0.26372450921685
0.252441625335319	0.268095194752856
0.26907076729857	0.281538425855685
0.274214698363114	0.301360664099133
0.287286290388874	0.308591175968998
0.263021225326157	0.319136416802966
0.271883250591889	0.315928151201997
0.277919223399132	0.31809704467006
0.266880303905023	0.325727923860659
0.25805457567529	0.351382592539904
0.260554713233577	0.363596098980872
0.251202176635013	0.368651079745555
0.246982726045087	0.370888351304443
0.244610589785304	0.363817711588418
0.228753200860306	0.372262196156474
0.235906388312841	0.376935068262314
0.207779208858477	0.396261744302254
0.208641101993547	0.398330705351637
0.220076171617267	0.404037354728985
0.224221704009263	0.410799672003726
0.234423244421156	0.418326175836106
0.24078627103323	0.427100408125794
0.244466648940976	0.4267170234068
0.256449300684182	0.427630900486789
0.259825702293819	0.419702371523683
0.280491759255183	0.418361889418005
0.31825419166307	0.465595672310034
0.302092603212286	0.474479556539933
0.307543953989895	0.480968546371507
0.308573380173422	0.423270323073519
0.289514294671387	0.407704270594458
0.285560525948167	0.407194436057117
0.274057089766023	0.416607494725965
0.283614287430395	0.431178971198713
0.28244419085323	0.424138773804812
0.257584284882398	0.416859225334041
0.259748901998347	0.43239258024438
0.284091864713889	0.443878764377077
0.27581465006617	0.430905513632321
0.286159089871799	0.447724031624328
0.297183946817386	0.458878756672661
0.286712627555637	0.465228998431731
0.297620168384994	0.454668423145469
0.266604630749671	0.439559170414575
0.27364606164593	0.432321267447624
0.286810229107324	0.431203355790869
0.286840991065443	0.400576453288898
0.300135490092124	0.375238929231755
0.316846073372508	0.411496130308075
0.332130937311387	0.382087454011329
0.317729908747773	0.365022247917494
0.319637545523644	0.347380954760788
0.336601071494178	0.339175580708637
0.363043084212733	0.337485784543469
0.339730055495498	0.33117120189964
0.328704482726966	0.317315246210028
0.32542301483288	0.308133575795392
0.308816844390585	0.349668528239104
0.300358119219352	0.348693264575867
0.293459649347059	0.351982593585924
0.308359917347433	0.349820296287827
0.301636201481744	0.352516672046442
0.292034054837331	0.351171713942396
0.293696613611682	0.349191373435615
0.31490984390084	0.352359498924388
0.347869403134386	0.35285134851819
0.331290366156958	0.355067237277636
0.32665505127919	0.346063926193179
0.322100712748221	0.352279431096569
0.298516424744638	0.350186085931842
0.262740809205897	0.355651377337153
0.255922072684298	0.354227302573742
0.250679720976067	0.361892765321125
0.24700060838628	0.364302804141172
0.226818002097756	0.387547447634413
0.193079404638757	0.4039823230263
0.217203659247923	0.394848007192861
0.223956948497484	0.38253633032269
0.240332907323465	0.345218399750685
0.241517074227	0.348621500513287
0.261093799129326	0.349579567134123
0.264248325927937	0.346632315406114
0.268518050545063	0.341636431795178
0.259167449490112	0.326962207223305
0.261270101685848	0.304358854972402
0.280903971363267	0.283585353122674
0.27306714667928	0.280459977745068
0.273086249338559	0.293135460759881
0.273722589048384	0.324154740234835
0.29241326151245	0.320062942265667
0.293393299867012	0.318052000886779
0.297139753367048	0.309477543442551
0.306501425124834	0.308969689703427
0.345678600796505	0.316598875072772
0.353986915734157	0.330228352170923
0.338096199593412	0.357025692947085
0.310718962851409	0.412672174181165
0.306932824433782	0.369028074064139
0.313675824961511	0.370765278546542
0.312368913943077	0.374530308397362
0.308609754295824	0.358258497800547
0.306951391219057	0.372906257548208
0.308572257172021	0.395054279024099
0.300297435311719	0.396801888616315
0.312673381179975	0.402316352109579
0.313794133808387	0.400916178215701
0.350469944386712	0.408124740971693
0.36310580255786	0.431454671485934
0.348492904591557	0.43801630483277
0.363896241644954	0.446102556434457
0.353329610068666	0.465705633585476
0.351465769965703	0.483631159972197
0.326527888604455	0.465448260789338
0.329782982971091	0.470418099969276
0.333768620407986	0.491584016708181
0.353087123610655	0.480243762009757
0.336057145098964	0.45915926478982
0.333139289689329	0.437064686475399
0.335408283962146	0.419137901151924
0.324659576502365	0.397377702171693
0.325939763834366	0.403341357815924
0.329197606672248	0.377750477454658
0.359307527812618	0.38514772951253
0.352876260528954	0.381911179524919
0.357252537390242	0.37145629216533
0.34641760411472	0.381016586384883
0.357004887633842	0.388640231409845
0.346323187453951	0.397035586941322
0.345414322643477	0.409453616348784
0.346476786108055	0.423984926621628
0.37472175621036	0.440229803846888
0.365393940929148	0.462341473727558
0.360882768765411	0.464369769276205
0.375164620861847	0.464888169063044
0.377489890190668	0.452111553875553
0.377435268962896	0.454247167881046
0.383709511175093	0.441339945211509
0.396188466328778	0.433937130768273
