Pathway	GeneIndex	GPSeq
all	6205	0.851620736973091
all	6206	1
all	6207	1
all	6208	1
all	6209	1
all	6210	0.401794390562803
all	6211	0.353598135926252
all	6212	0.511811212856817
all	6213	0.71579234769068
all	6214	0.881752141478962
all	6215	0.672700596572923
all	6216	0.534730629365808
all	6217	0.590430058914688
all	6218	0.426923640841322
all	6219	0.673049200025366
all	6220	0.587042241675543
all	6221	0.381592459834792
all	6222	0.605172363636445
all	6223	0.832689201858727
all	6224	1
all	6225	0.437294843025185
all	6226	0.529989694940842
all	6227	0.313362767748861
all	6228	0.330798524132473
all	6229	0.498115196402459
all	6230	0.437294843025185
all	6231	0.145543929272777
all	6232	0.231018220895075
all	6233	0.470790701019035
all	6234	0.553388292483602
all	6235	0.553388292483602
all	6236	0.458158960468997
all	6237	0.519695644786515
all	6238	0.367312339005172
all	6239	0.247016223150814
all	6240	0.272961714611498
all	6241	1
all	6242	1
all	6243	1
all	6244	1
all	6245	0.96395595162515
all	6246	1
all	6247	0.986961868752209
all	6248	0.695454571658171
all	6249	0.711808583965308
all	6250	0.585824283786208
all	6251	0.35359609572186
all	6252	0.35359609572186
all	6253	0.408601906237774
all	6254	0.426802534026039
all	6255	0.562840793348891
all	6256	0.49141928607335
all	6257	0.513274769681699
all	6258	0.240999566438788
all	6259	0.352865073884313
all	6260	0.379943779887615
all	6261	0.0608467602839976
all	6262	0.277093516776798
all	6263	0.0608467602839976
all	6264	0.962451517711278
all	6265	1
all	6266	0.962451517711278
all	6267	0.962451517711278
all	6268	1
all	6269	0.300369079329045
all	6270	1
all	6271	0.974802827477924
all	6272	0.880599173648196
all	6273	1
all	6274	0.774595401905194
all	6275	1
all	6276	0.890727008058594
all	6277	1
all	6278	0.446303853245222
all	6279	0.314002255200574
all	6280	0.296104006644112
all	6281	0.438768972030027
all	6282	0.685104771230217
all	6283	0.501624439989192
all	6284	0.916761366485034
all	6285	1
all	6286	0.936182613349374
all	6287	0.877617982857186
all	6288	0.883213492576556
all	6289	0.840520958444687
all	6290	0.883213492576556
all	6291	1
all	6292	0.82760528153819
all	6293	0.457288059928054
all	6294	0.687225403362
all	6295	0.852870212949815
all	6296	0.588343563968653
all	6297	0.34128142743989
all	6298	0.491171661537676
all	6299	0.560158635702832
all	6300	0.670942008091797
all	6301	0.629102931019688
all	6302	0.852870212949815
all	6303	0.696041117404811
all	6304	0.709530566983476
all	6305	0.798695140806419
all	6306	0.912327564917631
all	6307	0.6265811603848
all	6308	0.655600223628832
all	6309	0.655600223628832
all	6310	0.464326001058123
all	6311	0.589588911652332
all	6312	0.916539476320726
all	6313	0.900751717260832
all	6314	0.637390686100639
all	6315	0.49618355678633
all	6316	0.625632835888828
all	6317	0.881482022460216
all	6318	0.858109372753803
all	6319	1
all	6320	1
all	6321	0.942801843331042
all	6322	0.733466759716523
all	6323	0.808975731019108
all	6324	0.622331583313406
all	6325	0.697295590881985
all	6326	0.622331583313406
all	6327	0.672235958800454
all	6328	0.721070709550907
all	6329	0.716471930233171
all	6330	0.831890033581588
all	6331	0.979955341324285
all	6332	0.759007141594184
all	6333	0.72286335868591
all	6334	0.692635621576793
all	6335	0.574801516379381
all	6336	0.58593809660894
all	6337	0.454260575223649
all	6338	0.481600826726444
all	6339	0.478960827603296
all	6340	0.581349447923721
all	6341	0.448363681848678
all	6342	0.3405612977104
all	6343	0.340851352958027
all	6344	0.832837573467439
all	6345	0.802821328204271
all	6346	0.778912544799283
all	6347	0.191049230164786
all	6348	0.368845839888098
all	6349	0.403797542100104
all	6350	0.581036012787329
all	6351	0.894372789604432
all	6352	0.594665909852557
all	6353	0.626379773059155
all	6354	0.763709555668372
all	6355	0.595076384606864
all	6356	0.50257074253306
all	6357	0.564447119833575
all	6358	0.646322393669444
all	6359	0.606790030601019
all	6360	0.687306484950198
all	6361	0.680812561932707
all	6362	0.174538768487424
all	6363	0.769777242268699
all	6364	0.842116817511525
all	6365	1
all	6366	0.768590914210483
all	6367	0.923897521390897
all	6368	0.860304735866862
all	6369	0.860304735866862
all	6370	0.703610601512981
all	6371	0.516660561187496
all	6372	0.632263638282864
all	6373	0.526061369573197
all	6374	0.797036864494911
all	6375	0.516660561187496
all	6376	0.482825471544186
all	6377	0.42361146464937
all	6378	0.451292499198727
all	6379	0.333396413546303
all	6380	0.483618742879251
all	6381	0.567109827151654
all	6382	0.375828643103715
all	6383	0.46233033091293
all	6384	0.426128112141487
all	6385	0.584668526063197
all	6386	0.636424407777962
all	6387	0.450981285036384
all	6388	0.555214953073156
all	6389	0.55618481121961
all	6390	0.557907503756412
all	6391	0.211446412071771
all	6392	0.339396475588351
all	6393	0.355047798876014
all	6394	0.279510840444268
all	6395	0.322398945009547
all	6396	0.293150215788456
all	6397	0.401604312991944
all	6398	0.67954706326406
all	6399	0.600242910128128
all	6400	0.840250971226927
all	6401	0.678180170822939
all	6402	1
all	6403	0.870276713146075
all	6404	1
all	6405	0.870276713146075
all	6406	0.794749240895096
all	6407	1
all	6408	1
all	6409	0.397967589226384
all	6410	0.422033029965775
all	6411	0.940476479403367
all	6412	0.912070461880252
all	6413	0.525293009713794
all	6414	0.687576254772753
all	6415	0.677138414899872
all	6416	0.677138414899872
all	6417	0.82457403465782
all	6418	0.82457403465782
all	6419	0.524878399966704
all	6420	0.505174448518939
all	6421	0.677793191550751
all	6422	0.367933406148638
all	6423	0.728559476420247
all	6424	0.759507569913199
all	6425	0.954834962821432
all	6426	0.748654621512734
all	6427	1
all	6428	0.855494167242996
all	6429	0.675296959520723
all	6430	0.31570691844317
all	6431	0.288568536852454
all	6432	0.609046242946114
all	6433	0.399077965571406
all	6434	0.743826023208792
all	6435	0.663959640937946
all	6436	0.469916484619095
all	6437	0.357282765658241
all	6438	0.445675409896611
all	6439	0.203524268977787
all	6440	0.219277425963333
all	6441	0.156858433682017
all	6442	0.59620646904618
all	6443	0.603115813475238
all	6444	0.453423600044187
all	6445	0.474094876962818
all	6446	0.433359735703068
all	6447	0.504827189260729
all	6448	0.459608347729044
all	6449	0.395278785200632
all	6450	0.321663261794012
all	6451	0.420499747773463
all	6452	0.338044078662918
all	6453	0.338044078662918
all	6454	0.228997987116183
all	6455	0.232634231479033
all	6456	0.69009426611258
all	6457	0.443686572343097
all	6458	0.742267157578642
all	6459	0.557210141741492
all	6460	0.557210141741492
all	6461	0.695960768928684
all	6462	0.492539947125855
all	6463	0.324867584409922
all	6464	0.164559425331011
all	6465	0.38284366727779
all	6466	0.507446248795789
all	6467	0.382901885557679
all	6468	0.382901885557679
all	6469	0.989388268667181
all	6470	1
all	6471	0.562943673701458
all	6472	0.740143912868072
all	6473	0.503370941319914
all	6474	0.658269638477908
all	6475	0.576002442228659
all	6476	0.485782149907735
all	6477	0.767705910448821
all	6478	0.538384179316308
all	6479	0.663409248780377
all	6480	0.493110210862546
all	6481	0.576541237185403
all	6482	0.493110210862546
all	6483	0.536743787752805
all	6484	0.599356553437776
all	6485	0.58733772209519
all	6486	0.465083079134874
all	6487	0.628238835776377
all	6488	0.440250516842736
all	6489	0.361742845051448
all	6490	0.739902185377951
all	6491	0.303028253283164
all	6492	0.594592756481063
all	6493	0.60611346944099
all	6494	0.297509154774855
all	6495	0.466348761502981
all	6496	0.239968243337884
all	6497	0.297308852473964
all	6498	0.216107528035508
all	6499	0.217843791895484
all	6500	0.258025676465589
all	6501	0.413730682224337
all	6502	0.360185990323772
all	6503	0.51143583316202
all	6504	0.485608931262746
all	6505	0.66205929926306
all	6506	0.642338439905584
all	6507	0.725603417460934
all	6508	0.421936719515092
all	6509	0.586563951078491
all	6510	0.657699851313312
all	6511	0.497126607197134
all	6512	0.725603417460934
all	6513	0.725603417460934
all	6514	0.734415888444866
all	6515	0.418701714655936
all	6516	0.635868019192496
all	6517	0.797207487998163
all	6518	0.586563951078491
all	6519	0.590890635624195
all	6520	0.649134043762544
all	6521	0.679125252892727
all	6522	0.494876638731573
all	6523	0.535126062901069
all	6524	0.58271637694265
all	6525	0.520679975952952
all	6526	0.481229549978759
all	6527	0.615879126826726
all	6528	0.568311672819962
all	6529	0.659438187107603
all	6530	0.590890635624195
all	6531	0.599297916343596
all	6532	0.584257996075981
all	6533	0.535528589661545
all	6534	0.829942076348891
all	6535	0.829942076348891
all	6536	0.680065655016146
all	6537	0.351283099683001
all	6538	0.277696559013074
all	6539	0.534904544853763
all	6540	0.352538752095424
all	6541	0.486277465450518
all	6542	0.272063827868758
all	6543	0.29450320517505
all	6544	0.314341660347992
all	6545	0.363279905013366
all	6546	0.29450320517505
all	6547	0.470646040964492
all	6548	0.543044382798521
all	6549	0.655798761457375
all	6550	0.281652565960957
all	6551	0.407832914546366
all	6552	0.361806795199812
all	6553	0.255817649954243
all	6554	0.63545591521564
all	6555	0.256014030315711
all	6556	0.634299881472439
all	6557	0.136276875375757
all	6558	0.190069558834713
all	6559	0.81852784835608
all	6560	0.817661725074294
all	6561	0.512268468484366
all	6562	0.435074715686397
all	6563	0.417106944470706
all	6564	0.285838600558245
all	6565	0.645673526973431
all	6566	0.529265974625833
all	6567	0.529265974625833
all	6568	0.645673526973431
all	6569	0.561420402612506
all	6570	0.671359848575392
all	6571	0.472468915213902
all	6572	0.496505679925687
all	6573	0.481954386960099
all	6574	0.371456796854338
all	6575	0.566960006475791
all	6576	0.326947400371891
all	6577	0.466660337403214
all	6578	0.277987117376305
all	6579	0.372562531561875
all	6580	0.538701025207144
all	6581	0.369777901771741
all	6582	0.552980607620727
all	6583	0.435315381971837
all	6584	0.318458711196213
all	6585	0.333153312497928
all	6586	0.522305403131611
all	6587	0.458159157961289
all	6588	0.273770524944359
all	6589	0.432550505489343
all	6590	0.428439677747114
all	6591	0.332354151750792
all	6592	0.172753596133054
all	6593	0.375838109426968
all	6594	0.75703717462473
all	6595	0.910413726066657
all	6596	0.711979625948576
all	6597	0.531321501831662
all	6598	0.720620926478703
all	6599	0.740018847933249
all	6600	0.540228284574762
all	6601	0.339644480728303
all	6602	0.276237733079723
all	6603	0.519273975581506
all	6604	0.654192502184685
all	6605	0.703678192134224
all	6606	0.295153304166211
all	6607	0.285286847107185
all	6608	0.372265113172819
all	6609	0.578492061140346
all	6610	0.40372628919372
all	6611	0.295153304166211
all	6612	0.296963410171635
all	6613	0.369871274184986
all	6614	0.448882105997241
all	6615	0.418834697485314
all	6616	0.976037620763247
all	6617	0.563594753122927
all	6618	0.488031850265179
all	6619	0.429376478019061
all	6620	0.865003004384574
all	6621	0.465404117702516
all	6622	0.852003906695771
all	6623	0.852003906695771
all	6624	0.429376478019061
all	6625	0.865003004384574
all	6626	0.438332835031252
all	6627	0.367237348743563
all	6628	0.317794970441089
all	6629	0.324736974277329
all	6630	0.349284576558594
all	6631	0.503577151701927
all	6632	0.370211526178718
all	6633	0.192295763754044
all	6634	0.229027385869061
all	6635	0.229027385869061
all	6636	0.160017546524006
all	6637	0.229027385869061
all	6638	0.198675470077872
all	6639	0.357639211879334
all	6640	0.41981412029456
all	6641	0.41689038689122
all	6642	0.195138163846719
all	6643	0.408437267592057
all	6644	0.563403709199403
all	6645	0.332613518954359
all	6646	0.334355278619541
all	6647	0.236985601468518
all	6648	0.156472400114661
all	6649	0.215486262456417
all	6650	0.347219251240818
all	6651	0.426061029821238
all	6652	0.491903694558206
all	6653	0.227401653814543
all	6654	0.204839338391597
all	6655	0.37416622771486
all	6656	0.246803175594897
all	6657	0.324496120264651
all	6658	0.553362959064638
all	6659	0.500923834848936
all	6660	0.465242468950778
all	6661	0.334681336239211
all	6662	0.316289086279318
all	6663	0.294879314927842
all	6664	0.38884320786046
all	6665	0.387934560838026
all	6666	0.514676179029222
all	6667	0.88540622941554
all	6668	0.72312148651911
all	6669	0.67225773320005
all	6670	0.406933516818929
all	6671	0.513801413003007
all	6672	0.67225773320005
all	6673	0.546174643235303
all	6674	0.459269479771522
all	6675	0.719515528958424
all	6676	0.620998132797998
all	6677	0.806971725852372
all	6678	0.791960300213561
all	6679	0.309890903238092
all	6680	0.768598838373783
all	6681	0.251491401947405
all	6682	0.693985242294972
all	6683	0.507627843809778
all	6684	0.399150677392794
all	6685	0.247558927938454
all	6686	0.231672453695413
all	6687	0.26075288179865
all	6688	0.254929341078331
all	6689	0.720546668207398
all	6690	0.528779412369347
all	6691	0.445145983352237
all	6692	0.46145016970852
all	6693	0.766344344028319
all	6694	0.262489887044959
all	6695	0.253462016933425
all	6696	0.446262727070649
all	6697	0.200209877987014
all	6698	0.472862521871647
all	6699	0.371627679794917
all	6700	0.224373862381823
all	6701	0.312017595988496
all	6702	0.313448248872272
all	6703	0.313448248872272
all	6704	0.317638810966101
all	6705	0.301989690620587
all	6706	0.365168801481845
all	6707	0.402538456415491
all	6708	0.408248837140354
all	6709	0.311277247740835
all	6710	0.210045872691783
all	6711	0.264256846900389
all	6712	0.443989522661454
all	6713	0.419413932258225
all	6714	0.63428018798978
all	6715	0.589445027618086
all	6716	0.645214302494338
all	6717	0.45507780482923
all	6718	0.475437351789188
all	6719	0.441603114748749
all	6720	0.563673335849786
all	6721	0.86072443652968
all	6722	0.577961462739889
all	6723	0.686913032230723
all	6724	0.776860960063373
all	6725	0.547349280341038
all	6726	0.767429353453335
all	6727	0.515592561165977
all	6728	0.686913032230723
all	6729	0.841564291503867
all	6730	0.686913032230723
all	6731	0.437595305703778
all	6732	0.872827931894314
all	6733	0.686913032230723
all	6734	0.751454739393252
all	6735	0.686913032230723
all	6736	0.729549189975025
all	6737	0.751454739393252
all	6738	0.555512744317667
all	6739	0.759786019727756
all	6740	0.751454739393252
all	6741	0.646015291895374
all	6742	0.856976507341207
all	6743	0.80666104667419
all	6744	0.875095361485634
all	6745	0.68953745198741
all	6746	0.918150993867543
all	6747	0.747155971966024
all	6748	0.747155971966024
all	6749	0.776056942677483
all	6750	0.668317256202343
all	6751	0.646015291895374
all	6752	0.768902978886621
all	6753	0.646015291895374
all	6754	0.841564291503867
all	6755	0.872827931894314
all	6756	0.22496355443172
all	6757	0.387001909197246
all	6758	0.504605005591155
all	6759	0.470820096441824
all	6760	0.51162735128487
all	6761	0.307040113573545
all	6762	0.203040154702426
all	6763	0.156880851995239
all	6764	0.202895589479935
all	6765	0.314697746588948
all	6766	0.504605005591155
all	6767	0.504605005591155
all	6768	0.298231310572199
all	6769	0.218273848144637
all	6770	0.377634312283649
all	6771	0.728359202210616
all	6772	0.551758213774267
all	6773	0.728359202210616
all	6774	0.557753855922341
all	6775	0.568247507680361
all	6776	0.728359202210616
all	6777	0.678676562856484
all	6778	0.75075761086354
all	6779	0.666350390742357
all	6780	0.280817911442852
all	6781	0.407918739133471
all	6782	0.42804281706602
all	6783	0.43295928428064
all	6784	0.375767525268713
all	6785	0.812414640358067
all	6786	0.838997089212121
all	6787	0.572482011911028
all	6788	0.546512462568065
all	6789	0.773925049452723
all	6790	0.749304372782703
all	6791	0.844313870504391
all	6792	1
all	6793	0.905444896751723
all	6794	1
all	6795	0.472058315497211
all	6796	0.218024867856994
all	6797	0.344647452246321
all	6798	0.426201673597532
all	6799	0.425074378916863
all	6800	0.472058315497211
all	6801	0.384944130707035
all	6802	0.44861746074265
all	6803	0.364387950708552
all	6804	0.426201673597532
all	6805	0.33993306537666
all	6806	0.502932439242023
all	6807	0.463269376151315
all	6808	0.407726649753935
all	6809	0.543196428011178
all	6810	0.530826709579098
all	6811	0.461456160014543
all	6812	0.36831653400929
all	6813	0.293728775943186
all	6814	0.23170672363281
all	6815	0.472916892884029
all	6816	0.455984406529236
all	6817	0.473850125995726
all	6818	0.203645985128328
all	6819	0.355915199685331
all	6820	0.753723311453005
all	6821	0.161844799456523
all	6822	0.285497440367557
all	6823	0.625888960666581
all	6824	0.469351974304455
all	6825	0.426882845887105
all	6826	0.508753763411186
all	6827	0.232662480868272
all	6828	0.23281734089422
all	6829	0.568810169495114
all	6830	0.607670436075556
all	6831	0.664622990856762
all	6832	0.629477622562515
all	6833	0.551654602871389
all	6834	0.365495360842128
all	6835	0.411313053972996
all	6836	0.685311849443213
all	6837	0.640037962061212
all	6838	0.438657467865384
all	6839	0.597108122572774
all	6840	0.490557691619619
all	6841	0.466076853002958
all	6842	0.340005088136963
all	6843	0.51075832214076
all	6844	0.490557691619619
all	6845	0.281599583522993
all	6846	0.654019964107283
all	6847	0.492358986220913
all	6848	0.560550881616605
all	6849	0.367520965772986
all	6850	0.459668535345234
all	6851	0.293525374114672
all	6852	0.513936436939736
all	6853	0.497808494151394
all	6854	0.41016025254045
all	6855	0.626371975024747
all	6856	0.312424107849422
all	6857	0.528122119312196
all	6858	0.42559203942334
all	6859	0.538229028195123
all	6860	0.557068395199275
all	6861	0.510593328782138
all	6862	0.461266718327725
all	6863	0.481167693422155
all	6864	0.585818785747099
all	6865	0.481167693422155
all	6866	0.406216667613418
all	6867	0.320415382186182
all	6868	0.57727781627062
all	6869	0.28027766363774
all	6870	0.395915531424585
all	6871	0.553907105015521
all	6872	0.613588024682716
all	6873	0.553907105015521
all	6874	0.443401540083922
all	6875	0.540681410001609
all	6876	0.272000405960964
all	6877	0.253564898946345
all	6878	0.414740615082124
all	6879	0.148050809814135
all	6880	0.553907105015521
all	6881	0.288426257246659
all	6882	0.424111851957156
all	6883	0.567193387208631
all	6884	0.443401540083922
all	6885	0.503752616312753
all	6886	0.471303846367501
all	6887	0.572894561665329
all	6888	0.712745128951298
all	6889	0.776447840512176
all	6890	0.431462503647988
all	6891	0.424114784912751
all	6892	0.437755226573401
all	6893	0.637052307076928
all	6894	0.615974858496906
all	6895	0.424114784912751
all	6896	0.469525365832134
all	6897	0.61059254403701
all	6898	0.469495216742865
all	6899	0.300558733253456
all	6900	0.288755280085454
all	6901	0.740026647589492
all	6902	0.726776556113736
all	6903	0.400537663839103
all	6904	0.740026647589492
all	6905	0.654243438407402
all	6906	0.712745128951298
all	6907	0.68941914133179
all	6908	0.68941914133179
all	6909	0.822888675214813
all	6910	0.879768874555348
all	6911	0.708046756454825
all	6912	0.551053725142924
all	6913	0.43254798138395
all	6914	0.546764857323401
all	6915	0.722609627892268
all	6916	0.570376437774346
all	6917	0.599276779188672
all	6918	0.540274721770556
all	6919	0.654835339566921
all	6920	0.815763417305486
all	6921	0.618193218254536
all	6922	0.697746737305777
all	6923	0.800727991813292
all	6924	0.904549055776618
all	6925	1
all	6926	0.904549055776618
all	6927	0.674712386123259
all	6928	0.674712386123259
all	6929	0.904549055776618
all	6930	0.86193660269833
all	6931	0.75050268430454
all	6932	0.86193660269833
all	6933	0.919180326493395
all	6934	0.919180326493395
all	6935	0.672602615456772
all	6936	0.536861726893535
all	6937	0.934038212640922
all	6938	0.347988083035446
all	6939	0.259149068574229
all	6940	0.39478856489627
all	6941	0.39478856489627
all	6942	0.440070974713643
all	6943	0.289087451693594
all	6944	0.291250076909064
all	6945	0.344934747377793
all	6946	0.171365657634134
all	6947	0.171365657634134
all	6948	0.148234406731374
all	6949	0.202660572045209
all	6950	0.687298385894315
all	6951	0.586108909343814
all	6952	0.455102694800453
all	6953	0.339015280733187
all	6954	0.294657228479559
all	6955	0.405008482416878
all	6956	0.30317638452202
all	6957	0.286248192888506
all	6958	0.588013098350618
all	6959	0.654123564198216
all	6960	0.58725802102352
all	6961	0.654123564198216
all	6962	0.58725802102352
all	6963	0.58725802102352
all	6964	0.58725802102352
all	6965	0.399609085195733
all	6966	0.693442665931862
all	6967	0.687816637262586
all	6968	0.49142003353105
all	6969	0.534688840530903
all	6970	0.589195060186623
all	6971	0.49142003353105
all	6972	0.651904725383211
all	6973	0.538757461769855
all	6974	0.428489221216811
all	6975	0.442901999009391
all	6976	0.282290393574932
all	6977	0.345148954324245
all	6978	0.421157358079341
all	6979	0.423405400399188
all	6980	0.402937364234294
all	6981	1
all	6982	0.948985767819263
all	6983	0.290360188356956
all	6984	0.85058855133803
all	6985	0.304135292777903
all	6986	0.916914768551792
all	6987	0.916914768551792
all	6988	0.324317354745902
all	6989	0.382766234931666
all	6990	0.916914768551792
all	6991	0.743272087696005
all	6992	0.909271796703364
all	6993	0.624328594841591
all	6994	0.147483841188064
all	6995	1
all	6996	0.672489667482081
all	6997	0.670226710533544
all	6998	0.909271796703364
all	6999	0.879556349179291
all	7000	0.765778914709708
all	7001	0.460832101782222
all	7002	0.435688256509702
all	7003	0.502537942328633
all	7004	0.502537942328633
all	7005	0.277995647441656
all	7006	0.190637534402473
all	7007	0.190637534402473
all	7008	0.226338307153437
all	7009	0.495385880215958
all	7010	0.948985767819263
all	7011	0.916914768551792
all	7012	0.190637534402473
all	7013	0.643588101342272
all	7014	0.524391338859266
all	7015	0.424529810749601
all	7016	0.851638381952812
all	7017	0.190637534402473
all	7018	0.872050541315067
all	7019	0.670590630229343
all	7020	0.518312588559856
all	7021	0.640572947005593
all	7022	0.469566086539078
all	7023	0.744450338584137
all	7024	0.770534621461827
all	7025	0.624424837915035
all	7026	0.628582287828302
all	7027	0.557823024448342
all	7028	0.503907991887586
all	7029	0.518312588559856
all	7030	0.469566086539078
all	7031	0.455364486335691
all	7032	0.444018403375147
all	7033	0.670590630229343
all	7034	0.519035506169864
all	7035	0.799678493557826
all	7036	0.670590630229343
all	7037	0.203328391616732
all	7038	0.234080532454516
all	7039	0.428962642854337
all	7040	0.232403709333356
all	7041	0.167075174644367
all	7042	0.416789981903018
all	7043	0.281837157564659
all	7044	0.413828786894213
all	7045	0.668902029921269
all	7046	0.409919346148285
all	7047	0.848861732327723
all	7048	0.733884468559184
all	7049	0.477605572621665
all	7050	0.58578066993272
all	7051	0.807985762177999
all	7052	0.682542804115797
all	7053	0.817283717461485
all	7054	0.377684473424338
all	7055	0.329729669296534
all	7056	0.798518815793487
all	7057	0.859639441108607
all	7058	0.848861732327723
all	7059	0.817283717461485
all	7060	0.859639441108607
all	7061	0.668902029921269
all	7062	0.859639441108607
all	7063	0.817283717461485
all	7064	0.337424796395138
all	7065	0.447101100151666
all	7066	0.629282688486804
all	7067	0.612283501516621
all	7068	0.636426245863385
all	7069	0.932217428208521
all	7070	0.472076246497492
all	7071	0.535910363641483
all	7072	0.714042907056044
all	7073	0.519241135654946
all	7074	0.619410677154337
all	7075	0.394034804149084
all	7076	0.976922184355105
all	7077	0.967735484461718
all	7078	0.412664884508747
all	7079	0.713894258047578
all	7080	0.728863972113738
all	7081	0.967735484461718
all	7082	0.822788588217926
all	7083	0.342278822236584
all	7084	0.533723810071276
all	7085	0.547979361594488
all	7086	0.499314447424414
all	7087	0.347450978542357
all	7088	0.653369730108676
all	7089	0.511728980097033
all	7090	0.499314447424414
all	7091	0.426769241036122
all	7092	0.572493670525002
all	7093	1
all	7094	0.801163374070709
all	7095	0.691011207258131
all	7096	1
all	7097	1
all	7098	0.802547928973704
all	7099	0.558105243718089
all	7100	0.84563779537975
all	7101	0.497118037818488
all	7102	0.714901932737161
all	7103	0.380190881354749
all	7104	0.802547928973704
all	7105	0.961574633482908
all	7106	0.770990517059815
all	7107	0.815315928475901
all	7108	0.481632220816089
all	7109	0.333947594672103
all	7110	0.497321177882792
all	7111	0.497321177882792
all	7112	0.228074964648952
all	7113	0.454989858985021
all	7114	0.298215833951467
all	7115	0.435425457051816
all	7116	0.174623322971585
all	7117	0.791432735500601
all	7118	0.717487535382071
all	7119	0.802028851425702
all	7120	0.775082761654436
all	7121	0.54469194497478
all	7122	0.448342265647229
all	7123	0.782383566992631
all	7124	0.782383566992631
all	7125	0.448342265647229
all	7126	0.469139833339139
all	7127	0.31918731227683
all	7128	0.384065261727768
all	7129	0.691437853214402
all	7130	0.201063439011838
all	7131	0.370920250876321
all	7132	0.868409179667621
all	7133	0.445706711582335
all	7134	0.328016644940414
all	7135	0.433339631113949
all	7136	0.433339631113949
all	7137	0.546766720453997
all	7138	0.417838482217403
all	7139	0.337988760121512
all	7140	0.316375643506242
all	7141	0.38166909867933
all	7142	0.0910755772328122
all	7143	0.563236465146427
all	7144	0.40411237813205
all	7145	0.652685760484755
all	7146	0.572826163863611
all	7147	0.238035498977364
all	7148	0.221741910594087
all	7149	0.221741910594087
all	7150	0.210250222594385
all	7151	0.313836037342019
all	7152	0.271548401321454
all	7153	0.313836037342019
all	7154	0.635999929414517
all	7155	0.778246468300098
all	7156	0.36745796739996
all	7157	0.646070898232202
all	7158	0.349547943881094
all	7159	0.306922183171231
all	7160	0.288135478177719
all	7161	0.341488974525764
all	7162	0.639688407983596
all	7163	0.231798307168539
all	7164	0.560980541285486
all	7165	0.246727832268607
all	7166	0.514081096416753
all	7167	0.249258840633912
all	7168	0.195138731040106
all	7169	0.21748589158867
all	7170	0.674569200863168
all	7171	0.555126201868854
all	7172	0.529033935429902
all	7173	0.641289244058445
all	7174	0.478080451163613
all	7175	0.593240795709705
all	7176	0.864103820566129
all	7177	0.756760020426746
all	7178	0.756760020426746
all	7179	0.914668681592014
all	7180	0.866807372798058
all	7181	0.757830106432671
all	7182	0.826338807506703
all	7183	0.681232283779712
all	7184	0.829114054000261
all	7185	0.914668681592014
all	7186	0.675990310673453
all	7187	0.667672422781407
all	7188	0.837709302832941
all	7189	0.918838520547045
all	7190	0.681232283779712
all	7191	0.788757814173918
all	7192	0.846423189021405
all	7193	0.644807525629836
all	7194	0.81753901951461
all	7195	0.901599067487906
all	7196	0.400789044901832
all	7197	0.620348454077884
all	7198	0.514955127199228
all	7199	0.893399960767953
all	7200	0.589091474307005
all	7201	0.551958800125769
all	7202	0.612007444040075
all	7203	0.649258056824355
all	7204	0.490347486476449
all	7205	1
all	7206	0.609560141600812
all	7207	0.918838520547045
all	7208	0.531313864095676
all	7209	0.546559119532389
all	7210	0.602753535046256
all	7211	0.310812316977368
all	7212	0.62456550685217
all	7213	0.376918990619347
all	7214	0.268348170322048
all	7215	0.415877846909722
all	7216	0.405922419473449
all	7217	0.446184644738205
all	7218	0.369157129325847
all	7219	0.313826067657198
all	7220	0.448424002322071
all	7221	0.409041497948827
all	7222	0.42115982141649
all	7223	0.42115982141649
all	7224	0.727216817432884
all	7225	0.623126233136849
all	7226	0.858276250874331
all	7227	0.639804243256083
all	7228	0.858276250874331
all	7229	0.650226260150928
all	7230	0.692370991427393
all	7231	0.369142409721163
all	7232	0.633277155792003
all	7233	0.428020599309972
all	7234	0.243768841418333
all	7235	0.390821646838531
all	7236	0.436702578691521
all	7237	0.624084881516074
all	7238	0.465269922527874
all	7239	0.858276250874331
all	7240	0.928498805306441
all	7241	0.633277155792003
all	7242	0.692980457893913
all	7243	0.692980457893913
all	7244	0.858276250874331
all	7245	0.532843817344157
all	7246	0.598549886621174
all	7247	0.928498805306441
all	7248	0.538083051254256
all	7249	0.672195858454635
all	7250	0.809297583681519
all	7251	0.724501373504678
all	7252	0.632396973771887
all	7253	0.477834392201025
all	7254	0.632396973771887
all	7255	0.532936428939898
all	7256	0.545530156368374
all	7257	0.496411967224927
all	7258	0.399310555971265
all	7259	0.408499583020302
all	7260	0.918037177698289
all	7261	0.394283784330141
all	7262	0.507865976829597
all	7263	0.419494731798207
all	7264	0.38519302651315
all	7265	0.322151436315047
all	7266	0.468002624311711
all	7267	0.629614702287555
all	7268	0.688838055297979
all	7269	0.545530156368374
all	7270	0.283229166091405
all	7271	0.349232011117046
all	7272	0.541718810818392
all	7273	0.416485187587654
all	7274	0.517042155344808
all	7275	0.46443602257995
all	7276	0.352703995784121
all	7277	0.323233461413152
all	7278	0.58244228742997
all	7279	0.66012991537161
all	7280	0.688474722714956
all	7281	0.825597440291723
all	7282	0.396923164330886
all	7283	0.736751353631356
all	7284	0.905041220991959
all	7285	0.720773515960273
all	7286	0.454638152106484
all	7287	0.457778921335111
all	7288	0.53573044422898
all	7289	0.252517640950221
all	7290	0.141947385516713
all	7291	0.403014786917866
all	7292	0.202745702483394
all	7293	0.309855906106957
all	7294	0.150333265371396
all	7295	0.399280064131111
all	7296	0.286980278776939
