dln	rat_median	cond
0.537688442211055	1.60046525152661	6h
0.542713567839196	1.60612821621558	6h
0.547738693467337	1.60591654636028	6h
0.552763819095477	1.60351302063219	6h
0.557788944723618	1.59662622077538	6h
0.562814070351759	1.608353647295	6h
0.5678391959799	1.61443432078226	6h
0.57286432160804	1.61542700966228	6h
0.577889447236181	1.61814159292035	6h
0.582914572864322	1.61545835823016	6h
0.587939698492462	1.61143212320726	6h
0.592964824120603	1.61845969243814	6h
0.597989949748744	1.61903121742015	6h
0.603015075376885	1.62238887077492	6h
0.608040201005025	1.62414289572573	6h
0.613065326633166	1.63067243048735	6h
0.618090452261307	1.62233857587921	6h
0.623115577889447	1.61613234881765	6h
0.628140703517588	1.63190947570421	6h
0.633165829145729	1.62911070663965	6h
0.638190954773869	1.6300729639725	6h
0.64321608040201	1.63432402994496	6h
0.648241206030151	1.63509893416419	6h
0.653266331658292	1.63297725134223	6h
0.658291457286432	1.63798403875415	6h
0.663316582914573	1.63890088985011	6h
0.668341708542714	1.63828475203377	6h
0.673366834170854	1.64463619288309	6h
0.678391959798995	1.6424005114272	6h
0.683417085427136	1.63437477713866	6h
0.688442211055276	1.64880498932183	6h
0.693467336683417	1.64830497010362	6h
0.698492462311558	1.64596827238838	6h
0.703517587939699	1.64481775911204	6h
0.708542713567839	1.64708701869088	6h
0.71356783919598	1.65222437137331	6h
0.718592964824121	1.65909958127762	6h
0.723618090452261	1.65397597357819	6h
0.728643216080402	1.65930949634979	6h
0.733668341708543	1.65328788208925	6h
0.738693467336683	1.65462400097125	6h
0.743718592964824	1.65915383584546	6h
0.748743718592965	1.64772964443296	6h
0.753768844221106	1.66248162205012	6h
0.758793969849246	1.67574220498284	6h
0.763819095477387	1.66091907607818	6h
0.768844221105528	1.6694070612084	6h
0.773869346733668	1.66376941806057	6h
0.778894472361809	1.64760341254676	6h
0.78391959798995	1.67143634385201	6h
0.788944723618091	1.67562360285924	6h
0.793969849246231	1.69299537116575	6h
0.798994974874372	1.67677232104371	6h
0.804020100502513	1.67361521134057	6h
0.809045226130653	1.65055077799189	6h
0.814070351758794	1.66971230302154	6h
0.819095477386935	1.66980834007075	6h
0.824120603015075	1.67534597642235	6h
0.829145728643216	1.69435878627215	6h
0.834170854271357	1.69989632675163	6h
0.839195979899498	1.68583198469913	6h
0.844221105527638	1.6965399090041	6h
0.849246231155779	1.65981968240876	6h
0.85427135678392	1.6728831151438	6h
0.85929648241206	1.68576898209732	6h
0.864321608040201	1.68413527949917	6h
0.869346733668342	1.699719584325	6h
0.874371859296483	1.69574852005445	6h
0.879396984924623	1.67925308751403	6h
0.884422110552764	1.68736548060631	6h
0.889447236180905	1.71011772730469	6h
0.894472361809045	1.70703671719127	6h
0.899497487437186	1.67660686385432	6h
0.904522613065327	1.66489361702128	6h
0.909547738693467	1.671440839959	6h
0.914572864321608	1.69951470162726	6h
0.919597989949749	1.73679610868695	6h
0.924623115577889	1.74327315395077	6h
0.92964824120603	1.69524412396103	6h
0.934673366834171	1.63684114582839	6h
0.939698492462312	1.73648896727624	6h
0.944723618090452	1.79354564239699	6h
0.949748743718593	1.44682699767261	6h
0.954773869346734	1.66143896075057	6h
0.959798994974874	1.76734793674412	6h
0.964824120603015	1.50365255987424	6h
0.969849246231156		6h
0.974874371859297		6h
0.979899497487437		6h
0.984924623115578		6h
0.989949748743719		6h
0.994974874371859	1.73611691022965	6h
1		6h
0.0301507537688442	1.51530658868683	2h
0.0351758793969849	1.51636940531705	2h
0.0402010050251256	1.55906221821461	2h
0.0452261306532663	1.56751105269447	2h
0.050251256281407	1.50156917393386	2h
0.0552763819095477	1.60264486467202	2h
0.0603015075376884	1.5582896965495	2h
0.0653266331658292	1.52231345947876	2h
0.0703517587939699	1.55327928188794	2h
0.0753768844221106	1.53082470629289	2h
0.0804020100502513	1.56825471559309	2h
0.085427135678392	1.5486433092771	2h
0.0904522613065327	1.54783315551491	2h
0.0954773869346734	1.54036883443019	2h
0.100502512562814	1.5481199881581	2h
0.105527638190955	1.56918522263211	2h
0.110552763819095	1.55135662856446	2h
0.115577889447236	1.54918312161825	2h
0.120603015075377	1.55933776433928	2h
0.125628140703518	1.58632016230316	2h
0.130653266331658	1.57866555215971	2h
0.135678391959799	1.57462369519554	2h
0.14070351758794	1.5783244465988	2h
0.14572864321608	1.56315277446355	2h
0.150753768844221	1.56011628053821	2h
0.155778894472362	1.58523013899645	2h
0.160804020100503	1.57741182059301	2h
0.165829145728643	1.58890199239393	2h
0.170854271356784	1.596738301778	2h
0.175879396984925	1.60576739933717	2h
0.180904522613065	1.59019446465695	2h
0.185929648241206	1.5906211501786	2h
0.190954773869347	1.58752098694989	2h
0.195979899497487	1.61073179152433	2h
0.201005025125628	1.62006454892537	2h
0.206030150753769	1.62334833328556	2h
0.21105527638191	1.61865175332527	2h
0.21608040201005	1.60593310203448	2h
0.221105527638191	1.60338732859418	2h
0.226130653266332	1.62055232747927	2h
0.231155778894472	1.63396721776769	2h
0.236180904522613	1.64250270810544	2h
0.241206030150754	1.63709613039039	2h
0.246231155778895	1.63275567488406	2h
0.251256281407035	1.64035729975106	2h
0.256281407035176	1.64020432461497	2h
0.261306532663317	1.64909300903594	2h
0.266331658291457	1.65299309166122	2h
0.271356783919598	1.65107639234418	2h
0.276381909547739	1.65232139071444	2h
0.281407035175879	1.66041303083188	2h
0.28643216080402	1.66548859179451	2h
0.291457286432161	1.6666099532114	2h
0.296482412060302	1.67225909781526	2h
0.301507537688442	1.66521362703016	2h
0.306532663316583	1.67903297226887	2h
0.311557788944724	1.67943543679191	2h
0.316582914572864	1.68444778283973	2h
0.321608040201005	1.68439299201387	2h
0.326633165829146	1.68483667159564	2h
0.331658291457286	1.68955562150932	2h
0.336683417085427	1.69245487273734	2h
0.341708542713568	1.69772994416691	2h
0.346733668341709	1.70056878977305	2h
0.351758793969849	1.70066341968035	2h
0.35678391959799	1.71149661978398	2h
0.361809045226131	1.70874544862157	2h
0.366834170854271	1.71753428672016	2h
0.371859296482412	1.71112187200912	2h
0.376884422110553	1.71531524568916	2h
0.381909547738693	1.72183544303797	2h
0.386934673366834	1.71137508458011	2h
0.391959798994975	1.72469370743512	2h
0.396984924623116	1.73423992720287	2h
0.402010050251256	1.73106189279163	2h
0.407035175879397	1.73391812865497	2h
0.412060301507538	1.73808096515746	2h
0.417085427135678	1.74287587607862	2h
0.422110552763819	1.73968863728265	2h
0.42713567839196	1.74361806608752	2h
0.4321608040201	1.74442190669371	2h
0.437185929648241	1.74960807326048	2h
0.442211055276382	1.74230696858473	2h
0.447236180904523	1.75578968766716	2h
0.452261306532663	1.75871727449411	2h
0.457286432160804	1.75741328700653	2h
0.462311557788945	1.76693091732729	2h
0.467336683417086	1.75988536726826	2h
0.472361809045226	1.7674006116208	2h
0.477386934673367	1.76816756476999	2h
0.482412060301508	1.77366509217621	2h
0.487437185929648	1.77027283061766	2h
0.492462311557789	1.77252505280187	2h
0.49748743718593	1.76488679484017	2h
0.50251256281407	1.77995373939861	2h
0.507537688442211	1.78458175890939	2h
0.512562814070352	1.78280640295182	2h
0.517587939698493	1.78714608345583	2h
0.522613065326633	1.78698188327521	2h
0.527638190954774	1.78604889452849	2h
0.532663316582915	1.79451079695116	2h
0.537688442211055	1.79078399760039	2h
0.542713567839196	1.79765344501249	2h
0.547738693467337	1.79466805607564	2h
0.552763819095477	1.78914507089931	2h
0.557788944723618	1.80087139400332	2h
0.562814070351759	1.7969155045119	2h
0.5678391959799	1.80580907334621	2h
0.57286432160804	1.80717032845586	2h
0.577889447236181	1.8109847751984	2h
0.582914572864322	1.80995718597197	2h
0.587939698492462	1.81354397577196	2h
0.592964824120603	1.81267109894408	2h
0.597989949748744	1.81062694187212	2h
0.603015075376885	1.81070047384918	2h
0.608040201005025	1.80329925359092	2h
0.613065326633166	1.82381784365665	2h
0.618090452261307	1.82301817029823	2h
0.623115577889447	1.82214018408011	2h
0.628140703517588	1.82811607874289	2h
0.633165829145729	1.82669682224202	2h
0.638190954773869	1.8298089692512	2h
0.64321608040201	1.82704549051427	2h
0.648241206030151	1.82647575163601	2h
0.653266331658292	1.82772669851774	2h
0.658291457286432	1.83023485152854	2h
0.663316582914573	1.83248557046095	2h
0.668341708542714	1.83424625935097	2h
0.673366834170854	1.83968516984259	2h
0.678391959798995	1.83659115648063	2h
0.683417085427136	1.83927357035052	2h
0.688442211055276	1.84938370056739	2h
0.693467336683417	1.83858331973233	2h
0.698492462311558	1.84737447559636	2h
0.703517587939699	1.84171096326648	2h
0.708542713567839	1.85010913514867	2h
0.71356783919598	1.85380146950766	2h
0.718592964824121	1.84540319833401	2h
0.723618090452261	1.84528492969267	2h
0.728643216080402	1.85140768293465	2h
0.733668341708543	1.8487161535543	2h
0.738693467336683	1.85173679751483	2h
0.743718592964824	1.85428226596886	2h
0.748743718592965	1.86416476643835	2h
0.753768844221106	1.86874347400984	2h
0.758793969849246	1.88870093554735	2h
0.763819095477387	1.85579903420773	2h
0.768844221105528	1.8442453004085	2h
0.773869346733668	1.82865635107964	2h
0.778894472361809	1.84683525585345	2h
0.78391959798995	1.89355869888197	2h
0.788944723618091	1.89886616724033	2h
0.793969849246231	1.89240056818182	2h
0.798994974874372	1.86248651926348	2h
0.804020100502513	1.8460065409551	2h
0.809045226130653	1.85880026859658	2h
0.814070351758794	1.87598410978693	2h
0.819095477386935	1.89909806317151	2h
0.824120603015075	1.87607840484171	2h
0.829145728643216	1.86999968674623	2h
0.834170854271357	1.87773371104816	2h
0.839195979899498	1.87690012870989	2h
0.844221105527638	1.87123924313303	2h
0.849246231155779	1.88127602084425	2h
0.85427135678392	1.9096812208656	2h
0.85929648241206	1.88198242047699	2h
0.864321608040201	1.89460281269938	2h
0.869346733668342	1.91886808081221	2h
0.874371859296483	1.86443917936568	2h
0.879396984924623	1.85294951249239	2h
0.884422110552764	1.91955390351101	2h
0.889447236180905	1.94219579528562	2h
0.894472361809045	1.88932586032939	2h
0.899497487437186	1.80712760137075	2h
0.904522613065327	1.87667776909142	2h
0.909547738693467	1.89431952662722	2h
0.914572864321608	1.96933350455888	2h
0.919597989949749	1.90716210402373	2h
0.924623115577889	1.95480567912423	2h
0.92964824120603	1.78331586041635	2h
0.934673366834171	1.8158124635993	2h
0.939698492462312	1.99069022770398	2h
0.944723618090452	1.83476225125755	2h
0.949748743718593	1.71175909603214	2h
0.954773869346734	1.95413207941387	2h
0.959798994974874	1.90784103833545	2h
0.964824120603015	1.68770764119601	2h
0.969849246231156		2h
0.974874371859297		2h
0.979899497487437		2h
0.984924623115578		2h
0.989949748743719		2h
0.994974874371859	1.95290711881097	2h
1		2h
0.0301507537688442	1.72254256791448	1h
0.0351758793969849	1.80852638590778	1h
0.0402010050251256	1.82240566037736	1h
0.0452261306532663	1.75749282424404	1h
0.050251256281407	1.81622686420158	1h
0.0552763819095477	1.85247569522948	1h
0.0603015075376884	1.80782326391638	1h
0.0653266331658292	1.83542039355993	1h
0.0703517587939699	1.7988062681432	1h
0.0753768844221106	1.84392344559706	1h
0.0804020100502513	1.8254081831783	1h
0.085427135678392	1.82226523724439	1h
0.0904522613065327	1.8263182384778	1h
0.0954773869346734	1.82889029937586	1h
0.100502512562814	1.84079635339858	1h
0.105527638190955	1.83754189944134	1h
0.110552763819095	1.82732384950153	1h
0.115577889447236	1.8487067122702	1h
0.120603015075377	1.86697702622322	1h
0.125628140703518	1.850975479688	1h
0.130653266331658	1.86879211380085	1h
0.135678391959799	1.86213547680829	1h
0.14070351758794	1.84853881278539	1h
0.14572864321608	1.86083788253539	1h
0.150753768844221	1.86567410992459	1h
0.155778894472362	1.86612004004862	1h
0.160804020100503	1.88209435076439	1h
0.165829145728643	1.88059077026066	1h
0.170854271356784	1.88997209829452	1h
0.175879396984925	1.87937923722644	1h
0.180904522613065	1.88641312801369	1h
0.185929648241206	1.89597155140385	1h
0.190954773869347	1.90421432123322	1h
0.195979899497487	1.91760892784796	1h
0.201005025125628	1.90557655700578	1h
0.206030150753769	1.90524672744688	1h
0.21105527638191	1.89948276377553	1h
0.21608040201005	1.9167420462872	1h
0.221105527638191	1.91470750821058	1h
0.226130653266332	1.9275479299881	1h
0.231155778894472	1.92342572336697	1h
0.236180904522613	1.92758366456704	1h
0.241206030150754	1.93771447743428	1h
0.246231155778895	1.94430836769467	1h
0.251256281407035	1.94486547934824	1h
0.256281407035176	1.94595562591882	1h
0.261306532663317	1.93974389949263	1h
0.266331658291457	1.95545245270722	1h
0.271356783919598	1.95000944450132	1h
0.276381909547739	1.94861534101026	1h
0.281407035175879	1.96443693942701	1h
0.28643216080402	1.96600508497905	1h
0.291457286432161	1.96117319669597	1h
0.296482412060302	1.97046868414365	1h
0.301507537688442	1.97425417993143	1h
0.306532663316583	1.97892215709284	1h
0.311557788944724	1.97602389949954	1h
0.316582914572864	1.98151633284044	1h
0.321608040201005	1.98890470080032	1h
0.326633165829146	1.98599002679874	1h
0.331658291457286	1.97618356387442	1h
0.336683417085427	1.99782434882884	1h
0.341708542713568	1.99826958649084	1h
0.346733668341709	1.99792742704872	1h
0.351758793969849	1.98654964501053	1h
0.35678391959799	2.00908930797765	1h
0.361809045226131	2.00526850246991	1h
0.366834170854271	2.00932388512974	1h
0.371859296482412	2.01302974904437	1h
0.376884422110553	2.01181295670508	1h
0.381909547738693	2.01258838816704	1h
0.386934673366834	2.00062041884321	1h
0.391959798994975	2.01755488936373	1h
0.396984924623116	2.02685699624596	1h
0.402010050251256	2.02461802169223	1h
0.407035175879397	2.01254515599343	1h
0.412060301507538	2.02882492436013	1h
0.417085427135678	2.02498382925846	1h
0.422110552763819	2.03227829095151	1h
0.42713567839196	2.03223997261458	1h
0.4321608040201	2.03615698048467	1h
0.437185929648241	2.03711854460094	1h
0.442211055276382	2.01752341100521	1h
0.447236180904523	2.03892788768347	1h
0.452261306532663	2.0376912698501	1h
0.457286432160804	2.04302918963054	1h
0.462311557788945	2.04712262412468	1h
0.467336683417086	2.02932311955652	1h
0.472361809045226	2.04253959258062	1h
0.477386934673367	2.04537992609421	1h
0.482412060301508	2.05116222756775	1h
0.487437185929648	2.04974849755083	1h
0.492462311557789	2.04884596640776	1h
0.49748743718593	2.04268728675695	1h
0.50251256281407	2.05126650498518	1h
0.507537688442211	2.05671907853261	1h
0.512562814070352	2.0572807185171	1h
0.517587939698493	2.05519818188822	1h
0.522613065326633	2.05612976026982	1h
0.527638190954774	2.04260985352863	1h
0.532663316582915	2.06618664407737	1h
0.537688442211055	2.06098861616686	1h
0.542713567839196	2.05992215719766	1h
0.547738693467337	2.06184507910417	1h
0.552763819095477	2.04448026966621	1h
0.557788944723618	2.06802713936768	1h
0.562814070351759	2.06822262118492	1h
0.5678391959799	2.06967849899545	1h
0.57286432160804	2.06822014406681	1h
0.577889447236181	2.06758083226747	1h
0.582914572864322	2.07266324487306	1h
0.587939698492462	2.05311806127967	1h
0.592964824120603	2.06884544013442	1h
0.597989949748744	2.0804679191776	1h
0.603015075376885	2.06841999866498	1h
0.608040201005025	2.05241916317781	1h
0.613065326633166	2.06897199774479	1h
0.618090452261307	2.07839248856692	1h
0.623115577889447	2.08101254158078	1h
0.628140703517588	2.07260211106012	1h
0.633165829145729	2.07438601532548	1h
0.638190954773869	2.08818786118231	1h
0.64321608040201	2.06015558180263	1h
0.648241206030151	2.07736805863613	1h
0.653266331658292	2.07973601024681	1h
0.658291457286432	2.08057438068411	1h
0.663316582914573	2.05770851550089	1h
0.668341708542714	2.08021950611125	1h
0.673366834170854	2.08454194596791	1h
0.678391959798995	2.07856200985495	1h
0.683417085427136	2.08710590137429	1h
0.688442211055276	2.08944115598886	1h
0.693467336683417	2.07689040245375	1h
0.698492462311558	2.08481626749626	1h
0.703517587939699	2.0733375000929	1h
0.708542713567839	2.08251817284394	1h
0.71356783919598	2.08962685087387	1h
0.718592964824121	2.06370269774226	1h
0.723618090452261	2.08270403717688	1h
0.728643216080402	2.09510791953976	1h
0.733668341708543	2.08114983464767	1h
0.738693467336683	2.08991648149567	1h
0.743718592964824	2.09261270097026	1h
0.748743718592965	2.10291141211272	1h
0.753768844221106	2.08748558246828	1h
0.758793969849246	2.08820137721986	1h
0.763819095477387	2.09640539906824	1h
0.768844221105528	2.09607737914027	1h
0.773869346733668	2.0658483569876	1h
0.778894472361809	2.07327125024767	1h
0.78391959798995	2.07731772593749	1h
0.788944723618091	2.10024584604951	1h
0.793969849246231	2.11120686797706	1h
0.798994974874372	2.12766458049033	1h
0.804020100502513	2.09299629687768	1h
0.809045226130653	2.1095956284153	1h
0.814070351758794	2.07910139011218	1h
0.819095477386935	2.09353152439541	1h
0.824120603015075	2.11080722303534	1h
0.829145728643216	2.09000417652791	1h
0.834170854271357	2.10026477934189	1h
0.839195979899498	2.08902242596952	1h
0.844221105527638	2.09389273177879	1h
0.849246231155779	2.09681989337509	1h
0.85427135678392	2.10519967527156	1h
0.85929648241206	2.11601988867115	1h
0.864321608040201	2.11883682200981	1h
0.869346733668342	2.11278863232682	1h
0.874371859296483	2.14151358002988	1h
0.879396984924623	2.10866327520979	1h
0.884422110552764	2.06643508401942	1h
0.889447236180905	2.1309321002677	1h
0.894472361809045	2.109486986043	1h
0.899497487437186	2.09858215179316	1h
0.904522613065327	2.05911792305286	1h
0.909547738693467	2.11654611766557	1h
0.914572864321608	2.1164062436224	1h
0.919597989949749	2.15476439224602	1h
0.924623115577889	2.13157265774379	1h
0.92964824120603	2.1369815114297	1h
0.934673366834171	2.11020221733173	1h
0.939698492462312	2.15939260347783	1h
0.944723618090452	2.10901614562141	1h
0.949748743718593	1.8316958327123	1h
0.954773869346734	2.08963028979717	1h
0.959798994974874	2.15437207628643	1h
0.964824120603015	1.90229598526141	1h
0.969849246231156		1h
0.974874371859297		1h
0.979899497487437		1h
0.984924623115578		1h
0.989949748743719		1h
0.994974874371859	2.16509507481297	1h
1		1h
0.0301507537688442	1.38166491913689	45min
0.0351758793969849	1.43836481961206	45min
0.0402010050251256	1.3984288512529	45min
0.0452261306532663	1.41805935057508	45min
0.050251256281407	1.41541780199818	45min
0.0552763819095477	1.39567651032619	45min
0.0603015075376884	1.36970584423627	45min
0.0653266331658292	1.42379499147294	45min
0.0703517587939699	1.41031104080361	45min
0.0753768844221106	1.43769479109	45min
0.0804020100502513	1.41461653266574	45min
0.085427135678392	1.42209432078464	45min
0.0904522613065327	1.40462158808933	45min
0.0954773869346734	1.42526130210301	45min
0.100502512562814	1.40088871165295	45min
0.105527638190955	1.41488702370066	45min
0.110552763819095	1.39987013202964	45min
0.115577889447236	1.40340486173538	45min
0.120603015075377	1.40607219285823	45min
0.125628140703518	1.41988404796682	45min
0.130653266331658	1.40001094421188	45min
0.135678391959799	1.41448204576832	45min
0.14070351758794	1.41005062023736	45min
0.14572864321608	1.40705312896162	45min
0.150753768844221	1.43132783400967	45min
0.155778894472362	1.41617425194871	45min
0.160804020100503	1.41155722301848	45min
0.165829145728643	1.41251940481726	45min
0.170854271356784	1.41004634408838	45min
0.175879396984925	1.40123208785322	45min
0.180904522613065	1.4046695024333	45min
0.185929648241206	1.40468315914804	45min
0.190954773869347	1.42128461892711	45min
0.195979899497487	1.41638864994273	45min
0.201005025125628	1.43124544906771	45min
0.206030150753769	1.40824743582242	45min
0.21105527638191	1.41528064708148	45min
0.21608040201005	1.40859846407021	45min
0.221105527638191	1.41642307217259	45min
0.226130653266332	1.42279537556986	45min
0.231155778894472	1.4137068151061	45min
0.236180904522613	1.4188567082027	45min
0.241206030150754	1.41541067378635	45min
0.246231155778895	1.40474855325762	45min
0.251256281407035	1.41829604720002	45min
0.256281407035176	1.41959728180879	45min
0.261306532663317	1.41423988261495	45min
0.266331658291457	1.42485975789784	45min
0.271356783919598	1.42008593418008	45min
0.276381909547739	1.41862030825459	45min
0.281407035175879	1.42237539022765	45min
0.28643216080402	1.41678732208984	45min
0.291457286432161	1.41587988264192	45min
0.296482412060302	1.41964455126178	45min
0.301507537688442	1.42377280679911	45min
0.306532663316583	1.42072628458498	45min
0.311557788944724	1.40906670724121	45min
0.316582914572864	1.42233541461277	45min
0.321608040201005	1.42302435887129	45min
0.326633165829146	1.42203069733893	45min
0.331658291457286	1.41867013654484	45min
0.336683417085427	1.4219724357505	45min
0.341708542713568	1.42195817736737	45min
0.346733668341709	1.41950440471897	45min
0.351758793969849	1.41666306538682	45min
0.35678391959799	1.42733832057014	45min
0.361809045226131	1.424220302551	45min
0.366834170854271	1.4194834115633	45min
0.371859296482412	1.4082970286332	45min
0.376884422110553	1.42153602050468	45min
0.381909547738693	1.42259523395373	45min
0.386934673366834	1.42000494559842	45min
0.391959798994975	1.42300356345203	45min
0.396984924623116	1.4228329493989	45min
0.402010050251256	1.42379073505772	45min
0.407035175879397	1.40923737916219	45min
0.412060301507538	1.42086710406832	45min
0.417085427135678	1.42424105567565	45min
0.422110552763819	1.42442116383484	45min
0.42713567839196	1.41892295228755	45min
0.4321608040201	1.41784845564276	45min
0.437185929648241	1.4131600660066	45min
0.442211055276382	1.41711686810564	45min
0.447236180904523	1.42520602774876	45min
0.452261306532663	1.41629061096155	45min
0.457286432160804	1.42170951161684	45min
0.462311557788945	1.42079668307048	45min
0.467336683417086	1.40823286128253	45min
0.472361809045226	1.42020218076958	45min
0.477386934673367	1.42084987432759	45min
0.482412060301508	1.42181738420381	45min
0.487437185929648	1.41752201085717	45min
0.492462311557789	1.41669767002494	45min
0.49748743718593	1.40318483323141	45min
0.50251256281407	1.42141652613828	45min
0.507537688442211	1.41897496821526	45min
0.512562814070352	1.42081402377594	45min
0.517587939698493	1.41692166082046	45min
0.522613065326633	1.41706649608901	45min
0.527638190954774	1.40551202007726	45min
0.532663316582915	1.42174371963235	45min
0.537688442211055	1.41614261081246	45min
0.542713567839196	1.41325858771832	45min
0.547738693467337	1.4189983627064	45min
0.552763819095477	1.40805295091009	45min
0.557788944723618	1.40436524805937	45min
0.562814070351759	1.41533804656563	45min
0.5678391959799	1.4144658588207	45min
0.57286432160804	1.42123099687358	45min
0.577889447236181	1.41420976317061	45min
0.582914572864322	1.41075601591612	45min
0.587939698492462	1.40360831905137	45min
0.592964824120603	1.41453614165232	45min
0.597989949748744	1.41286363421992	45min
0.603015075376885	1.41516241128402	45min
0.608040201005025	1.4109339592101	45min
0.613065326633166	1.41198401559211	45min
0.618090452261307	1.40890726079544	45min
0.623115577889447	1.39953243016425	45min
0.628140703517588	1.41413290732471	45min
0.633165829145729	1.41438346901793	45min
0.638190954773869	1.41965387451568	45min
0.64321608040201	1.41122079220292	45min
0.648241206030151	1.40390351106693	45min
0.653266331658292	1.40893520322024	45min
0.658291457286432	1.41294981622999	45min
0.663316582914573	1.40853785719252	45min
0.668341708542714	1.41787709497207	45min
0.673366834170854	1.40751061688508	45min
0.678391959798995	1.40664327414532	45min
0.683417085427136	1.4038688967731	45min
0.688442211055276	1.41911354478768	45min
0.693467336683417	1.41284211408693	45min
0.698492462311558	1.4068612699368	45min
0.703517587939699	1.40885389221734	45min
0.708542713567839	1.4046348090139	45min
0.71356783919598	1.42390273346555	45min
0.718592964824121	1.40670016750419	45min
0.723618090452261	1.41324751944221	45min
0.728643216080402	1.41488130143101	45min
0.733668341708543	1.41222387894817	45min
0.738693467336683	1.41417717775237	45min
0.743718592964824	1.40194859869292	45min
0.748743718592965	1.40297274381385	45min
0.753768844221106	1.41422882930714	45min
0.758793969849246	1.40933210955341	45min
0.763819095477387	1.42852748154225	45min
0.768844221105528	1.40334422103024	45min
0.773869346733668	1.40624072204738	45min
0.778894472361809	1.39815337769811	45min
0.78391959798995	1.421530944699	45min
0.788944723618091	1.41686133433003	45min
0.793969849246231	1.42954338836916	45min
0.798994974874372	1.41664154356346	45min
0.804020100502513	1.406523905815	45min
0.809045226130653	1.41168823335648	45min
0.814070351758794	1.3970190908821	45min
0.819095477386935	1.40716930158095	45min
0.824120603015075	1.41703952274422	45min
0.829145728643216	1.41768727272727	45min
