cond	exp	dln
30 min	Exp.3	0.41736445482396
30 min	Exp.3	0.48139252831265
30 min	Exp.3	0.42275249424435
30 min	Exp.3	0.48993896484375
30 min	Exp.3	0.476619512620092
30 min	Exp.3	0.436135692872621
30 min	Exp.3	0.373890304092678
30 min	Exp.3	0.765732222890303
30 min	Exp.3	0.467223519216808
30 min	Exp.3	0.431370964792296
30 min	Exp.3	0.54
30 min	Exp.3	0.433731773649804
30 min	Exp.3	0.355651935282837
30 min	Exp.3	0.46690154070756
30 min	Exp.3	0.724313646575454
30 min	Exp.3	0.693961840546389
30 min	Exp.3	0.46684356269606
30 min	Exp.3	0.453210912811133
30 min	Exp.3	0.460890154303306
30 min	Exp.3	0.446584908646996
30 min	Exp.3	0.452297777843366
30 min	Exp.3	0.354934246950545
30 min	Exp.3	0.404784541072159
30 min	Exp.3	0.46993896484375
30 min	Exp.3	0.361481534551497
30 min	Exp.3	0.485743933651731
30 min	Exp.3	0.429074541030021
30 min	Exp.3	0.464522140534768
30 min	Exp.3	0.93626642866793
30 min	Exp.3	0.415198099938716
30 min	Exp.3	0.520562491976919
30 min	Exp.3	0.417438431810332
30 min	Exp.3	0.485013361561763
30 min	Exp.3	0.447463207885307
30 min	Exp.3	0.453517868114477
30 min	Exp.3	0.354769867736389
30 min	Exp.3	0.432477646569826
30 min	Exp.3	0.335037138309239
30 min	Exp.3	0.497023975115551
30 min	Exp.3	0.546503426719732
30 min	Exp.3	0.466354174136925
30 min	Exp.3	0.499026074361539
30 min	Exp.3	0.383040726609947
30 min	Exp.3	0.427662033327821
30 min	Exp.3	0.403391032208629
30 min	Exp.3	0.459009631644244
30 min	Exp.3	0.344093412644111
30 min	Exp.3	0.409167707687701
30 min	Exp.3	0.382638482554216
10 min	Exp.3	0.416980323156647
10 min	Exp.3	0.404252469158111
10 min	Exp.3	0.376342935287289
10 min	Exp.3	0.406859807047064
10 min	Exp.3	0.305734094437689
10 min	Exp.3	0.397143615230253
10 min	Exp.3	0.387252596045993
10 min	Exp.3	0.390645402514633
10 min	Exp.3	0.466664580720688
10 min	Exp.3	0.431444815449961
10 min	Exp.3	0.326738971985468
10 min	Exp.3	0.321486306306848
10 min	Exp.3	0.410177548507598
10 min	Exp.3	0.365088212717039
10 min	Exp.3	0.328267863988123
10 min	Exp.3	0.559352887298366
10 min	Exp.3	0.372244432021878
10 min	Exp.3	0.359148291802483
10 min	Exp.3	0.460815730429782
10 min	Exp.3	0.337551402930826
10 min	Exp.3	0.319054004697326
10 min	Exp.3	0.303717408997578
10 min	Exp.3	0.301275887407011
10 min	Exp.3	0.308440670994249
10 min	Exp.3	0.321209910629436
10 min	Exp.3	0.382995481189429
10 min	Exp.3	0.289534551112503
10 min	Exp.3	0.424624902102113
10 min	Exp.3	0.357338173716106
10 min	Exp.3	0.235824838843647
10 min	Exp.3	0.448704736276789
10 min	Exp.3	0.317186549484325
10 min	Exp.3	0.244883520835221
10 min	Exp.3	0.547401769615452
10 min	Exp.3	0.343565180165646
10 min	Exp.3	0.37951810834814
10 min	Exp.3	0.210612825278017
10 min	Exp.3	0.269540126123523
10 min	Exp.3	0.293910720383735
10 min	Exp.3	0.440189466333006
10 min	Exp.3	0.385665014978153
10 min	Exp.3	0.407045699647202
10 min	Exp.3	0.427258632175082
10 min	Exp.3	0.385145585140419
10 min	Exp.3	0.296556928395571
10 min	Exp.3	0.356559261380635
10 min	Exp.3	0.351457170595639
10 min	Exp.3	0.400999975555278
10 min	Exp.3	0.336075361847392
10 min	Exp.3	0.433580241962957
10 min	Exp.3	0.313824397109259
10 min	Exp.3	0.725876238000218
10 min	Exp.3	0.366689940163349
10 min	Exp.3	0.296446985806805
10 min	Exp.3	0.354750349065562
10 min	Exp.3	0.323044376521915
10 min	Exp.3	0.35253947957985
10 min	Exp.3	0.278474694985862
10 min	Exp.3	0.388487570559897
10 min	Exp.3	0.780877168007905
10 min	Exp.3	0.347631147434344
10 min	Exp.3	0.373034203473715
10 min	Exp.3	0.364451204237807
10 min	Exp.3	0.312891657779625
10 min	Exp.3	0.34801071403832
10 min	Exp.3	0.292875983042996
10 min	Exp.3	0.24993896484375
10 min	Exp.3	0.382115134930962
10 min	Exp.3	0.313851324871645
10 min	Exp.3	0.39133853024539
10 min	Exp.3	0.400333866149147
10 min	Exp.3	0.394811703958712
10 min	Exp.3	0.38062369583521
10 min	Exp.3	0.40641418605829
10 min	Exp.3	0.397383093509271
10 min	Exp.3	0.41420963970993
10 min	Exp.3	0.247467699055103
10 min	Exp.3	0.345606108846766
10 min	Exp.3	0.289476013370158
10 min	Exp.3	0.354232178355177
10 min	Exp.3	0.327738491342742
10 min	Exp.3	0.357248610824075
10 min	Exp.3	0.51649759056447
10 min	Exp.3	0.401921909347153
10 min	Exp.3	0.416061268038476
10 min	Exp.3	0.442590089926784
10 min	Exp.3	0.449067068908578
10 min	Exp.3	0.337405277873505
10 min	Exp.3	0.4091436014041
10 min	Exp.3	0.404063418960109
10 min	Exp.3	0.390857480041964
10 min	Exp.3	0.355669782023241
10 min	Exp.3	0.404211441365043
10 min	Exp.3	0.427576358886243
10 min	Exp.3	0.314579938658591
10 min	Exp.3	0.405814250549585
10 min	Exp.3	0.426329519148422
10 min	Exp.3	0.412398400898589
10 min	Exp.3	0.422815417115539
10 min	Exp.3	0.412964290797181
10 min	Exp.3	0.403600285406998
10 min	Exp.3	0.429853059386437
10 min	Exp.3	0.356737464625943
10 min	Exp.3	0.391999068567265
10 min	Exp.3	0.335422093791693
10 min	Exp.3	0.292764872086816
10 min	Exp.3	0.399758816821747
10 min	Exp.3	0.373741940318853
10 min	Exp.3	0.437693718258179
10 min	Exp.3	0.297663959209241
10 min	Exp.3	0.448120938680942
10 min	Exp.3	0.473357605906552
10 min	Exp.3	0.427469240628228
10 min	Exp.3	0.334074970506128
10 min	Exp.3	0.432263825585983
10 min	Exp.3	0.389717610768293
10 min	Exp.3	0.401156349810743
10 min	Exp.3	0.356166051252713
10 min	Exp.3	0.39742171905917
10 min	Exp.3	0.383505216760859
10 min	Exp.3	0.335934864742015
10 min	Exp.3	0.347211824722575
10 min	Exp.3	0.279689462768764
10 min	Exp.3	0.301221391708315
10 min	Exp.3	0.290459511414995
10 min	Exp.3	0.352782773425036
10 min	Exp.3	0.420185426611818
10 min	Exp.3	0.333210836282995
10 min	Exp.3	0.413322919029706
10 min	Exp.3	0.391565200350809
10 min	Exp.3	0.445079715722068
10 min	Exp.3	0.43735857059794
10 min	Exp.3	0.393175338726151
10 min	Exp.3	0.386008907522698
10 min	Exp.3	0.380358677546584
10 min	Exp.3	0.372693034113833
10 min	Exp.3	0.361812130920024
10 min	Exp.3	0.354682338638562
10 min	Exp.3	0.420712126639722
10 min	Exp.3	0.415738225177401
10 min	Exp.3	0.475130499806174
10 min	Exp.3	0.363459206063537
10 min	Exp.3	0.424048426989606
10 min	Exp.3	0.327089816554878
10 min	Exp.3	0.394258104443639
10 min	Exp.3	0.386142156188804
10 min	Exp.3	0.345559424760302
10 min	Exp.3	0.432781837525371
10 min	Exp.3	0.380722924960517
10 min	Exp.3	0.38460558158242
10 min	Exp.3	0.36135135834606
10 min	Exp.3	0.35869641886755
10 min	Exp.3	0.32369159443924
10 min	Exp.3	0.431685218271435
10 min	Exp.3	0.450273675459291
10 min	Exp.3	0.433989867646101
10 min	Exp.3	0.448091117880633
10 min	Exp.3	0.36163422175887
10 min	Exp.3	0.308131496919375
10 min	Exp.3	0.40473046405439
10 min	Exp.3	0.369000865793325
10 min	Exp.3	0.347383494932214
10 min	Exp.3	0.344163736246975
10 min	Exp.3	0.297597071770135
10 min	Exp.3	0.350640612293448
10 min	Exp.3	0.358207465759522
10 min	Exp.3	0.340062569569455
10 min	Exp.3	0.321653213060204
10 min	Exp.3	0.378492787785741
10 min	Exp.3	0.383827672639751
10 min	Exp.3	0.326804605247276
10 min	Exp.3	0.280534987369106
10 min	Exp.3	0.331604383236323
10 min	Exp.3	0.360690214117028
10 min	Exp.3	0.379248157419652
10 min	Exp.3	0.404467490196815
10 min	Exp.3	0.353817762351492
10 min	Exp.3	0.361753538737765
10 min	Exp.3	0.364966464979432
10 min	Exp.3	0.334235596432973
10 min	Exp.3	0.457614328699492
10 min	Exp.3	0.387831128243565
10 min	Exp.3	0.338219840698365
10 min	Exp.3	0.36081190968334
10 min	Exp.3	0.369617320063778
10 min	Exp.3	0.406362573766138
10 min	Exp.3	0.380788005582062
10 min	Exp.3	0.35551105765177
10 min	Exp.3	0.330248203786208
10 min	Exp.3	0.336201801457818
10 min	Exp.3	0.375089792019571
10 min	Exp.3	0.307074933009981
10 min	Exp.3	0.413071639949619
10 min	Exp.3	0.341702083666225
10 min	Exp.3	0.345515239545323
10 min	Exp.3	0.454719356051317
10 min	Exp.3	0.443897100076315
10 min	Exp.3	0.169296690417853
10 min	Exp.3	0.325464563939968
10 min	Exp.3	0.317115120087623
10 min	Exp.3	0.396034835664911
10 min	Exp.3	0.305685300174153
10 min	Exp.3	0.715098691530851
10 min	Exp.3	0.202091263681377
10 min	Exp.3	0.328180634914466
10 min	Exp.3	0.346677418772746
10 min	Exp.3	0.283754313891212
10 min	Exp.3	0.369720192877898
10 min	Exp.3	0.312753333253457
10 min	Exp.3	0.303082278902492
10 min	Exp.3	0.340831333195314
10 min	Exp.3	0.332335334219335
10 min	Exp.3	0.373817251905634
10 min	Exp.3	0.332106339601348
10 min	Exp.3	0.406537758048547
10 min	Exp.3	0.402771683463627
10 min	Exp.3	0.417272026142169
10 min	Exp.3	0.405358382406359
10 min	Exp.3	0.379687013832315
10 min	Exp.3	0.45337547154587
10 min	Exp.3	0.487846043738009
10 min	Exp.3	0.334648323032049
10 min	Exp.3	0.328496744425566
10 min	Exp.3	0.318363958906956
10 min	Exp.3	0.456784616297302
10 min	Exp.3	0.281810245327591
10 min	Exp.3	0.836130004659212
10 min	Exp.3	0.371793430822516
10 min	Exp.3	0.255822313886354
10 min	Exp.3	0.293480767610677
10 min	Exp.3	0.323495658623146
10 min	Exp.3	0.328320804189252
10 min	Exp.3	0.263441470588759
10 min	Exp.3	0.385050875847592
10 min	Exp.3	0.319203692478223
10 min	Exp.3	0.376541237838452
10 min	Exp.3	0.32682055860662
10 min	Exp.3	0.352832899340215
10 min	Exp.3	0.463050931311707
10 min	Exp.3	0.326166580071201
10 min	Exp.3	0.588263553987178
10 min	Exp.3	0.326005820250626
10 min	Exp.3	0.350750526201135
10 min	Exp.3	0.286179765762218
10 min	Exp.3	0.343625497993336
10 min	Exp.3	0.313169172643437
10 min	Exp.3	0.295264441448942
10 min	Exp.3	0.772168867332307
10 min	Exp.3	0.332528705981387
10 min	Exp.3	0.348237973883393
10 min	Exp.3	0.315566339826699
10 min	Exp.3	0.327617321595532
10 min	Exp.3	0.342400353996029
10 min	Exp.3	0.277339634867606
10 min	Exp.3	0.370241485553066
10 min	Exp.3	0.41399212396283
10 min	Exp.3	0.31189502017582
10 min	Exp.3	0.305149641800342
10 min	Exp.3	0.316945883503232
10 min	Exp.3	0.284292428444149
10 min	Exp.3	0.320700587271438
10 min	Exp.3	0.37050460638085
10 min	Exp.3	0.379303598072486
10 min	Exp.3	0.288409882499362
10 min	Exp.3	0.443355806615199
10 min	Exp.3	0.355701420243406
10 min	Exp.3	0.30764329754805
10 min	Exp.3	0.387409234951319
10 min	Exp.3	0.393677322153693
10 min	Exp.3	0.459307538751919
10 min	Exp.3	0.340320826963076
10 min	Exp.3	0.316210277312552
10 min	Exp.3	0.37685599321349
10 min	Exp.3	0.364594085477564
10 min	Exp.3	0.397611325207507
10 min	Exp.3	0.332882099546169
10 min	Exp.3	0.330081430598865
10 min	Exp.3	0.306514421268324
10 min	Exp.3	0.306127930472537
10 min	Exp.3	0.289104707729895
10 min	Exp.3	0.357274755881979
10 min	Exp.3	0.34450145826849
10 min	Exp.3	0.35192304636393
10 min	Exp.3	0.347926373154696
10 min	Exp.3	0.35802589648501
10 min	Exp.3	0.392873031305277
10 min	Exp.3	0.311663028932286
10 min	Exp.3	0.315918341698416
10 min	Exp.3	0.326599838467857
10 min	Exp.3	0.421272525060366
10 min	Exp.3	0.490814685322626
10 min	Exp.3	0.382903356311776
10 min	Exp.3	0.306854804378526
10 min	Exp.3	0.347932762608087
5 min	Exp.3	0.241696691828097
5 min	Exp.3	0.292758871242801
5 min	Exp.3	0.274820210279708
5 min	Exp.3	0.275581620752085
5 min	Exp.3	0.291673110264128
5 min	Exp.3	0.293420790763074
5 min	Exp.3	0.286043166821935
5 min	Exp.3	0.270991681192797
5 min	Exp.3	0.244049865419865
5 min	Exp.3	0.282986973363211
5 min	Exp.3	0.237420088213303
5 min	Exp.3	0.295611830176908
5 min	Exp.3	0.212434792832261
5 min	Exp.3	0.279059563859781
5 min	Exp.3	0.299700356153144
5 min	Exp.3	0.238295090541478
5 min	Exp.3	0.261969006616461
5 min	Exp.3	0.46162342792076
5 min	Exp.3	0.321467752629606
5 min	Exp.3	0.346922386514181
5 min	Exp.3	0.266886904072023
5 min	Exp.3	0.278837632135671
5 min	Exp.3	0.332630633363706
5 min	Exp.3	0.285481328782954
5 min	Exp.3	0.31267699109731
5 min	Exp.3	0.311153817347919
5 min	Exp.3	0.305412476455445
5 min	Exp.3	0.356142441026044
5 min	Exp.3	0.303192227455249
5 min	Exp.3	0.353334205069067
5 min	Exp.3	0.288285267337109
5 min	Exp.3	0.330120881307541
5 min	Exp.3	0.292897478102022
5 min	Exp.3	0.313484173556353
5 min	Exp.3	0.302901399923795
5 min	Exp.3	0.427406547154664
5 min	Exp.3	0.29828580374268
5 min	Exp.3	0.343143012002159
5 min	Exp.3	0.319601442887271
5 min	Exp.3	0.286124975610647
5 min	Exp.3	0.298154466476083
5 min	Exp.3	0.27896480816335
5 min	Exp.3	0.317494600427111
5 min	Exp.3	0.415480761696997
5 min	Exp.3	0.266097166799001
5 min	Exp.3	0.2904825537062
5 min	Exp.3	0.274291484532381
5 min	Exp.3	0.305811935363557
5 min	Exp.3	0.30685403937684
5 min	Exp.3	0.297862863813668
5 min	Exp.3	0.323519442917634
5 min	Exp.3	0.30363392276049
5 min	Exp.3	0.323636077942118
5 min	Exp.3	0.265791509766752
5 min	Exp.3	0.259614309699431
5 min	Exp.3	0.285445621033733
5 min	Exp.3	0.250850886375087
5 min	Exp.3	0.31184171652823
5 min	Exp.3	0.353577742294024
5 min	Exp.3	0.289651296476967
5 min	Exp.3	0.2892702582234
5 min	Exp.3	0.307401591124892
5 min	Exp.3	0.277296230247358
5 min	Exp.3	0.285145594892917
5 min	Exp.3	0.318593563232854
5 min	Exp.3	0.398399893955003
5 min	Exp.3	0.311313239323768
5 min	Exp.3	0.324841649929183
5 min	Exp.3	0.321605082804481
5 min	Exp.3	0.335349898037989
5 min	Exp.3	0.320947536330959
5 min	Exp.3	0.341661407986358
5 min	Exp.3	0.329206165913917
5 min	Exp.3	0.292106536937304
5 min	Exp.3	0.307625723982865
5 min	Exp.3	0.308973371181368
5 min	Exp.3	0.340469212638344
5 min	Exp.3	0.340072446004211
5 min	Exp.3	0.326631105221476
5 min	Exp.3	0.335233788776259
5 min	Exp.3	0.262524952054256
5 min	Exp.3	0.302957476429738
5 min	Exp.3	0.264479962910311
5 min	Exp.3	0.453112720243983
5 min	Exp.3	0.38547683080754
5 min	Exp.3	0.355603897828845
5 min	Exp.3	0.259251440106819
5 min	Exp.3	0.305450644338324
5 min	Exp.3	0.3290286186313
5 min	Exp.3	0.292723455178329
5 min	Exp.3	0.33993896484375
5 min	Exp.3	0.292192696220631
5 min	Exp.3	0.314545942689234
5 min	Exp.3	0.304127900596305
5 min	Exp.3	0.285941794344169
5 min	Exp.3	0.308029243384868
5 min	Exp.3	0.275541650456738
5 min	Exp.3	0.266688044905609
5 min	Exp.3	0.297100954141242
5 min	Exp.3	0.317986453067464
5 min	Exp.3	0.266545811442847
5 min	Exp.3	0.303635110242101
5 min	Exp.3	0.264836218794072
5 min	Exp.3	0.28594917754926
5 min	Exp.3	0.291200929926406
5 min	Exp.3	0.327161069733617
5 min	Exp.3	0.317091373989159
5 min	Exp.3	0.285003189062514
5 min	Exp.3	0.29918436559329
5 min	Exp.3	0.274036180700429
5 min	Exp.3	0.334109786222151
5 min	Exp.3	0.281293294495097
5 min	Exp.3	0.26983729569059
5 min	Exp.3	0.254684154802897
5 min	Exp.3	0.347390227449517
5 min	Exp.3	0.298552779715655
5 min	Exp.3	0.286308337085494
5 min	Exp.3	0.299755694437152
5 min	Exp.3	0.386903894465166
5 min	Exp.3	0.249104472832021
5 min	Exp.3	0.274318769559954
5 min	Exp.3	0.329078936052353
5 min	Exp.3	0.354715893789507
5 min	Exp.3	0.318717032385282
5 min	Exp.3	0.320293140911911
5 min	Exp.3	0.307749654779536
5 min	Exp.3	0.335960071975986
5 min	Exp.3	0.25113285873567
5 min	Exp.3	0.302561260208159
5 min	Exp.3	0.282320515650488
5 min	Exp.3	0.257247234201188
5 min	Exp.3	0.285394657651569
5 min	Exp.3	0.32544844958974
5 min	Exp.3	0.297830175817962
5 min	Exp.3	0.298217649913164
5 min	Exp.3	0.258751125418116
5 min	Exp.3	0.321578808159132
5 min	Exp.3	0.286164386514795
5 min	Exp.3	0.296407300909466
5 min	Exp.3	0.243043609518253
5 min	Exp.3	0.256142618588783
5 min	Exp.3	0.280495740226594
5 min	Exp.3	0.293443752312156
5 min	Exp.3	0.322260499199928
5 min	Exp.3	0.324890052334701
5 min	Exp.3	0.353232517663849
5 min	Exp.3	0.384987191698501
5 min	Exp.3	0.31991613612506
5 min	Exp.3	0.339306981260952
5 min	Exp.3	0.301714312757222
5 min	Exp.3	0.290560377172617
5 min	Exp.3	0.287330464284254
5 min	Exp.3	0.246061096878398
5 min	Exp.3	0.259551408410271
5 min	Exp.3	0.274458925704442
5 min	Exp.3	0.316212654456281
5 min	Exp.3	0.391101689353401
5 min	Exp.3	0.315842423010974
5 min	Exp.3	0.321632186561741
5 min	Exp.3	0.0732373565854533
5 min	Exp.3	0.227279067577361
5 min	Exp.3	0.244703194197733
5 min	Exp.3	0.243588362929882
5 min	Exp.3	0.264898183552463
5 min	Exp.3	0.255601655592994
5 min	Exp.3	0.295795535074977
5 min	Exp.3	0.433159170093433
5 min	Exp.3	0.278650369292059
5 min	Exp.3	0.327857023026694
5 min	Exp.3	0.164684849295391
5 min	Exp.3	0.261295628758289
5 min	Exp.3	0.303714128655012
5 min	Exp.3	0.236042559343927
5 min	Exp.3	0.31006103515625
5 min	Exp.3	0.342917914482577
5 min	Exp.3	0.316912753366891
5 min	Exp.3	0.360206298488246
5 min	Exp.3	0.238148013200212
5 min	Exp.3	0.2890451957664
5 min	Exp.3	0.248032594173744
5 min	Exp.3	0.329470526867937
5 min	Exp.3	0.284142649935379
5 min	Exp.3	0.309633240925932
5 min	Exp.3	0.351327927835896
5 min	Exp.3	0.325289791339945
5 min	Exp.3	0.278556338656046
5 min	Exp.3	0.296887089760311
5 min	Exp.3	0.260404667434987
5 min	Exp.3	0.276090653498154
5 min	Exp.3	0.252460579551553
5 min	Exp.3	0.225617323478126
5 min	Exp.3	0.3
5 min	Exp.3	0.278088377804337
5 min	Exp.3	0.322199146616266
5 min	Exp.3	0.275985184421261
5 min	Exp.3	0.301900395457432
5 min	Exp.3	0.269045899763902
5 min	Exp.3	0.322073665880353
5 min	Exp.3	0.300332984406731
5 min	Exp.3	0.318863033836313
5 min	Exp.3	0.285436453080617
5 min	Exp.3	0.277611892886421
5 min	Exp.3	0.263311635464995
5 min	Exp.3	0.305706352877985
5 min	Exp.3	0.336892075729042
5 min	Exp.3	0.300954655039067
5 min	Exp.3	0.268127278003625
5 min	Exp.3	0.404009694798571
5 min	Exp.3	0.316216235412989
5 min	Exp.3	0.348845744247198
5 min	Exp.3	0.298598470187283
5 min	Exp.3	0.35330959032402
5 min	Exp.3	0.367716752380492
5 min	Exp.3	0.222446439236909
5 min	Exp.3	0.2964571157346
5 min	Exp.3	0.285408493217554
5 min	Exp.3	0.327873310442868
5 min	Exp.3	0.295629560305764
5 min	Exp.3	0.282638780837216
5 min	Exp.3	0.292488444391836
5 min	Exp.3	0.334164899963681
5 min	Exp.3	0.299643614750178
5 min	Exp.3	0.258165781180629
5 min	Exp.3	0.310384457226657
5 min	Exp.3	0.274329843607934
5 min	Exp.3	0.315388522747111
5 min	Exp.3	0.302465121562067
5 min	Exp.3	0.285098766753162
5 min	Exp.3	0.317205075927895
5 min	Exp.3	0.271158559720673
5 min	Exp.3	0.336884957636309
5 min	Exp.3	0.315600973570696
5 min	Exp.3	0.340330313871103
5 min	Exp.3	0.333131692055101
5 min	Exp.3	0.29202086910397
5 min	Exp.3	0.285048933702535
5 min	Exp.3	0.358786720949243
5 min	Exp.3	0.246407920757162
5 min	Exp.3	0.2508950509068
5 min	Exp.3	0.249156254905358
5 min	Exp.3	0.287753063523023
5 min	Exp.3	0.304304660544624
5 min	Exp.3	0.314124750139872
5 min	Exp.3	0.418392908483873
5 min	Exp.3	0.254259720526802
5 min	Exp.3	0.275790624303509
5 min	Exp.3	0.290678078950736
5 min	Exp.3	0.306483996700178
5 min	Exp.3	0.313733911354529
5 min	Exp.3	0.319514540780178
5 min	Exp.3	0.332679333922949
5 min	Exp.3	0.28939263859428
5 min	Exp.3	0.273068521537704
5 min	Exp.3	0.31404002766255
5 min	Exp.3	0.340846287430815
5 min	Exp.3	0.376925295891713
5 min	Exp.3	0.30476931102306
5 min	Exp.3	0.373823839461523
5 min	Exp.3	0.208863536262431
5 min	Exp.3	0.267774165755328
5 min	Exp.3	0.328264521294451
5 min	Exp.3	0.266541461264321
5 min	Exp.3	0.322453687579383
5 min	Exp.3	0.293425289828413
5 min	Exp.3	0.341202412946197
5 min	Exp.3	0.330175678597221
5 min	Exp.3	0.302000039006529
5 min	Exp.3	0.450743339348034
5 min	Exp.3	0.23348449724664
5 min	Exp.3	0.291652823082625
5 min	Exp.3	0.281938364380141
5 min	Exp.3	0.221225623227182
5 min	Exp.3	0.291326831049054
5 min	Exp.3	0.265026786669342
5 min	Exp.3	0.321863685755987
5 min	Exp.3	0.214626029710475
5 min	Exp.3	0.339086046722687
5 min	Exp.3	0.335282691232579
5 min	Exp.3	0.25783964783606
5 min	Exp.3	0.292500850739103
5 min	Exp.3	0.300815464539424
5 min	Exp.3	0.311622665267847
5 min	Exp.3	0.283028335152962
5 min	Exp.3	0.297149238873791
1 min	Exp.3	0.183675825207437
1 min	Exp.3	0.200379402452255
1 min	Exp.3	0.181815061814763
1 min	Exp.3	0.218980808460432
1 min	Exp.3	0.19703351986224
1 min	Exp.3	0.200229334629669
1 min	Exp.3	0.357662630416411
1 min	Exp.3	0.237764686489122
1 min	Exp.3	0.209793689895864
1 min	Exp.3	0.172194161426847
1 min	Exp.3	0.201231535815033
1 min	Exp.3	0.179734213385556
1 min	Exp.3	0.145374161939672
1 min	Exp.3	0.176770093450523
1 min	Exp.3	0.201279361334918
1 min	Exp.3	0.228345581411828
1 min	Exp.3	0.192033470677532
1 min	Exp.3	0.25
1 min	Exp.3	0.185795887803063
1 min	Exp.3	0.173950469354005
1 min	Exp.3	0.192374243639069
1 min	Exp.3	0.154107031456793
