cond	exp	dln
2 h	Exp.1	0.435168611692056
2 h	Exp.1	0.491969845134244
2 h	Exp.1	0.403612030890037
2 h	Exp.1	0.422057749529943
2 h	Exp.1	0.463007076804374
2 h	Exp.1	0.42706745919952
2 h	Exp.1	0.402600695564525
2 h	Exp.1	0.406290351350108
2 h	Exp.1	0.443918700779611
2 h	Exp.1	0.47774132779432
2 h	Exp.1	0.479044580968762
2 h	Exp.1	0.500721187280295
2 h	Exp.1	0.398100402716906
2 h	Exp.1	0.439565228200354
2 h	Exp.1	0.521055551387717
1 h	Exp.1	0.48
1 h	Exp.1	0.456737705494089
1 h	Exp.1	0.405894768384424
1 h	Exp.1	0.391150043861144
1 h	Exp.1	0.369707684816084
1 h	Exp.1	0.388868818958908
1 h	Exp.1	0.43148864378208
1 h	Exp.1	0.425795756375854
1 h	Exp.1	0.359037512612975
1 h	Exp.1	0.387850691342539
1 h	Exp.1	0.380610480385403
1 h	Exp.1	0.372720076306028
1 h	Exp.1	0.410399466476615
1 h	Exp.1	0.406401058689589
1 h	Exp.1	0.436806451893353
1 h	Exp.1	0.374631462677151
1 h	Exp.1	0.397703797003421
1 h	Exp.1	0.381960196289105
1 h	Exp.1	0.392299867559089
1 h	Exp.1	0.428651430937922
1 h	Exp.1	0.415293662424264
1 h	Exp.1	0.456371976186687
1 h	Exp.1	0.389361836583557
1 h	Exp.1	0.40720564434866
1 h	Exp.1	0.347995062121654
1 h	Exp.1	0.387581242738361
1 h	Exp.1	0.378684860884314
1 h	Exp.1	0.406438478855313
1 h	Exp.1	0.446707365068395
1 h	Exp.1	0.351614396677993
1 h	Exp.1	0.404826250317687
1 h	Exp.1	0.458725304907346
1 h	Exp.1	0.440850319598055
1 h	Exp.1	0.37523435713624
1 h	Exp.1	0.389587507520378
1 h	Exp.1	0.40509117360957
1 h	Exp.1	0.39
1 h	Exp.1	0.41006103515625
1 h	Exp.1	0.412885569408164
1 h	Exp.1	0.39690033194922
1 h	Exp.1	0.419444058383703
1 h	Exp.1	0.408122686136671
1 h	Exp.1	0.502567335394229
1 h	Exp.1	0.399728765177187
1 h	Exp.1	0.420761577853013
1 h	Exp.1	0.36993896484375
1 h	Exp.1	0.483914528345863
1 h	Exp.1	0.395492063439945
1 h	Exp.1	0.345767037655639
1 h	Exp.1	0.434166418507089
1 h	Exp.1	0.43262444422812
1 h	Exp.1	0.384762176554268
1 h	Exp.1	0.3704571533283
1 h	Exp.1	0.381436806188418
1 h	Exp.1	0.319244839019582
1 h	Exp.1	0.435787537977526
1 h	Exp.1	0.440311657085763
1 h	Exp.1	0.443358256927176
1 h	Exp.1	0.124828879193173
1 h	Exp.1	0.388286479499072
1 h	Exp.1	0.437712785630843
1 h	Exp.1	0.418473931457281
1 h	Exp.1	0.441480934947533
1 h	Exp.1	0.430475193160772
1 h	Exp.1	0.382475515671613
1 h	Exp.1	0.374700291637423
1 h	Exp.1	0.382144517587498
1 h	Exp.1	0.441935386323724
1 h	Exp.1	0.373430059603951
1 h	Exp.1	0.39616202350431
1 h	Exp.1	0.426440790276745
1 h	Exp.1	0.407390995404357
1 h	Exp.1	0.393322351309599
1 h	Exp.1	0.436532065693998
1 h	Exp.1	0.433576003728315
1 h	Exp.1	0.400573254392412
1 h	Exp.1	0.404129196019908
1 h	Exp.1	0.388418999952087
1 h	Exp.1	0.437720223859211
1 h	Exp.1	0.376747190563026
1 h	Exp.1	0.433958931170175
1 h	Exp.1	0.358730750141495
1 h	Exp.1	0.344026630564568
1 h	Exp.1	0.426167501040858
1 h	Exp.1	0.446808263419136
1 h	Exp.1	0.494818080122481
1 h	Exp.1	0.465836939173744
1 h	Exp.1	0.464242366279052
1 h	Exp.1	0.457430586159868
1 h	Exp.1	0.419893298889868
1 h	Exp.1	0.427966015515565
1 h	Exp.1	0.443497668665286
1 h	Exp.1	0.45176517605874
1 h	Exp.1	0.383117273266002
1 h	Exp.1	0.441692693228633
1 h	Exp.1	0.437023274638353
1 h	Exp.1	0.383660250557121
1 h	Exp.1	0.453097432693562
1 h	Exp.1	0.429514982886052
1 h	Exp.1	0.418444611468841
1 h	Exp.1	0.384017879086337
1 h	Exp.1	0.513250510561033
1 h	Exp.1	0.400893190392202
1 h	Exp.1	0.4187810288599
1 h	Exp.1	0.419207568216139
1 h	Exp.1	0.413801530017654
1 h	Exp.1	0.383022316421749
1 h	Exp.1	0.372689018906483
1 h	Exp.1	0.458306739065126
1 h	Exp.1	0.447437094374572
1 h	Exp.1	0.361657579797207
1 h	Exp.1	0.397685300573929
1 h	Exp.1	0.451028947139709
1 h	Exp.1	0.403259919187931
1 h	Exp.1	0.469778713491032
1 h	Exp.1	0.448085492445013
1 h	Exp.1	0.42940486912043
1 h	Exp.1	0.402611843714027
1 h	Exp.1	0.451835375938011
1 h	Exp.1	0.414569263646497
1 h	Exp.1	0.463898655738162
1 h	Exp.1	0.398110807762624
1 h	Exp.1	0.411182089598392
1 h	Exp.1	0.404054284785074
1 h	Exp.1	0.409677830156686
1 h	Exp.1	0.420354637091545
1 h	Exp.1	0.411052432774346
1 h	Exp.1	0.354925032730378
1 h	Exp.1	0.436752890878331
1 h	Exp.1	0.381643226417949
1 h	Exp.1	0.364715768255604
1 h	Exp.1	0.46006103515625
1 h	Exp.1	0.36813332723096
1 h	Exp.1	0.397781047209163
1 h	Exp.1	0.395886776432222
1 h	Exp.1	0.418796322523083
1 h	Exp.1	0.414586184980438
1 h	Exp.1	0.439583539997513
1 h	Exp.1	0.437370579846494
1 h	Exp.1	0.455909256984119
1 h	Exp.1	0.799451047877088
1 h	Exp.1	0.34685297713302
1 h	Exp.1	0.463823492504067
1 h	Exp.1	0.39
1 h	Exp.1	0.443554685373379
1 h	Exp.1	0.393312779190001
1 h	Exp.1	0.435439171594998
1 h	Exp.1	0.449115272251183
1 h	Exp.1	0.483983691701465
1 h	Exp.1	0.431194586372659
1 h	Exp.1	0.407110901217773
1 h	Exp.1	0.41504436681683
1 h	Exp.1	0.42695465662633
1 h	Exp.1	0.45692124736967
1 h	Exp.1	0.458965129083046
1 h	Exp.1	0.421862413116281
1 h	Exp.1	0.35271038685223
1 h	Exp.1	0.406079487159306
1 h	Exp.1	0.422436446476645
1 h	Exp.1	0.42
1 h	Exp.1	0.398699600042016
1 h	Exp.1	0.445702120703612
1 h	Exp.1	0.412928660131501
1 h	Exp.1	0.424475189218445
1 h	Exp.1	0.547319249023311
1 h	Exp.1	0.41
1 h	Exp.1	0.442713341713569
1 h	Exp.1	0.431386482478753
1 h	Exp.1	0.436349552502187
1 h	Exp.1	0.492694662187055
1 h	Exp.1	0.424529282254392
1 h	Exp.1	0.402460597815114
1 h	Exp.1	0.464848546363471
1 h	Exp.1	0.389128534455961
1 h	Exp.1	0.463388070672681
1 h	Exp.1	0.463323733702515
1 h	Exp.1	0.485854798801178
1 h	Exp.1	0.397049737566338
1 h	Exp.1	0.380262375859991
1 h	Exp.1	0.309442627744552
1 h	Exp.1	0.408754898514818
1 h	Exp.1	0.407802589471536
1 h	Exp.1	0.402927956611309
1 h	Exp.1	0.385919966790286
1 h	Exp.1	0.388932219803113
1 h	Exp.1	0.407274143834316
1 h	Exp.1	0.346498004010271
1 h	Exp.1	0.427611009249515
1 h	Exp.1	0.453530119964143
1 h	Exp.1	0.413093796490164
1 h	Exp.1	0.414091289434363
1 h	Exp.1	0.319262273017437
1 h	Exp.1	0.310223244388387
1 h	Exp.1	0.392556667564004
1 h	Exp.1	0.467666716254321
1 h	Exp.1	0.421194663706695
1 h	Exp.1	0.408325345471195
1 h	Exp.1	0.439180978516255
1 h	Exp.1	0.476275631168658
1 h	Exp.1	0.444213132563455
1 h	Exp.1	0.452287905537769
1 h	Exp.1	0.375016874193852
1 h	Exp.1	0.361275491391362
1 h	Exp.1	0.384377770153346
1 h	Exp.1	0.335659736312905
1 h	Exp.1	0.34087334197157
1 h	Exp.1	0.350958978998783
1 h	Exp.1	0.381829224729754
1 h	Exp.1	0.430192151864213
1 h	Exp.1	0.328407316048654
1 h	Exp.1	0.42190420749699
1 h	Exp.1	0.412731695096137
1 h	Exp.1	0.433276137019996
1 h	Exp.1	0.327864087928047
1 h	Exp.1	0.34750527379153
1 h	Exp.1	0.412804090248928
1 h	Exp.1	0.404049395275381
1 h	Exp.1	0.493887012441646
1 h	Exp.1	0.40914770017704
1 h	Exp.1	0.392977497459118
1 h	Exp.1	0.394399929438482
1 h	Exp.1	0.39
1 h	Exp.1	0.364768525915862
1 h	Exp.1	0.389707471540351
1 h	Exp.1	0.382482385509815
1 h	Exp.1	0.347407295144237
1 h	Exp.1	0.355988895026358
1 h	Exp.1	0.36306907373634
1 h	Exp.1	0.354056831773959
1 h	Exp.1	0.402221880916324
1 h	Exp.1	0.405168742304713
1 h	Exp.1	0.362554206092483
1 h	Exp.1	0.419744644217534
1 h	Exp.1	0.371939364093329
1 h	Exp.1	0.415266698564162
1 h	Exp.1	0.426369152745383
1 h	Exp.1	0.319497322738366
1 h	Exp.1	0.366038042899268
1 h	Exp.1	0.41748373390423
1 h	Exp.1	0.420268661391898
1 h	Exp.1	0.396305045321913
1 h	Exp.1	0.392333883702269
1 h	Exp.1	0.411079519443169
1 h	Exp.1	0.441693381808117
1 h	Exp.1	0.416679115053626
1 h	Exp.1	0.416903101128095
1 h	Exp.1	0.38063089892052
1 h	Exp.1	0.40962137365377
1 h	Exp.1	0.43637557205411
1 h	Exp.1	0.430305336106556
1 h	Exp.1	0.390928481028846
1 h	Exp.1	0.439614208351562
1 h	Exp.1	0.419062724520266
1 h	Exp.1	0.398315117798647
1 h	Exp.1	0.357822237073333
1 h	Exp.1	0.372524593409802
1 h	Exp.1	0.380244153841516
1 h	Exp.1	0.361609337765013
1 h	Exp.1	0.426273773618473
1 h	Exp.1	0.432925653637417
1 h	Exp.1	0.387472384074802
1 h	Exp.1	0.392820713392842
1 h	Exp.1	0.444624089453688
1 h	Exp.1	0.412888789534466
1 h	Exp.1	0.4128081524101
1 h	Exp.1	0.38310078929294
1 h	Exp.1	0.353089197310262
1 h	Exp.1	0.411192926472715
1 h	Exp.1	0.374114531833322
1 h	Exp.1	0.423319183035546
1 h	Exp.1	0.441049314467091
1 h	Exp.1	0.364683269044069
1 h	Exp.1	0.388595803062856
1 h	Exp.1	0.390094382690061
1 h	Exp.1	0.378698688777498
1 h	Exp.1	0.466108741836072
1 h	Exp.1	0.420268532512402
1 h	Exp.1	0.434000959764495
1 h	Exp.1	0.432968698495824
1 h	Exp.1	0.405671480335742
1 h	Exp.1	0.382266419964346
1 h	Exp.1	0.402951272878435
1 h	Exp.1	0.394719419552275
1 h	Exp.1	0.343568883814781
1 h	Exp.1	0.440405668218454
1 h	Exp.1	0.376151168957902
1 h	Exp.1	0.418673598203546
1 h	Exp.1	0.4070463518932
1 h	Exp.1	0.373251391450271
1 h	Exp.1	0.385991791988946
1 h	Exp.1	0.366406237826075
1 h	Exp.1	0.363534932725992
1 h	Exp.1	0.437410834190376
1 h	Exp.1	0.422994229492141
1 h	Exp.1	0.459705784776268
1 h	Exp.1	0.383180146176999
1 h	Exp.1	0.451823536637467
1 h	Exp.1	0.444842749693006
1 h	Exp.1	0.447649472716007
1 h	Exp.1	0.482558809196467
1 h	Exp.1	0.39
1 h	Exp.1	0.422472830346962
1 h	Exp.1	0.399087383424493
1 h	Exp.1	0.2818795750572
1 h	Exp.1	0.396266467864306
1 h	Exp.1	0.425323906286829
1 h	Exp.1	0.430192695614144
1 h	Exp.1	0.41408455596154
1 h	Exp.1	0.444727102059211
1 h	Exp.1	0.348644074093006
1 h	Exp.1	0.520280926899218
1 h	Exp.1	0.402818344996616
1 h	Exp.1	0.444173770278593
1 h	Exp.1	0.449230135085883
1 h	Exp.1	0.402767508847641
1 h	Exp.1	0.39512819371152
1 h	Exp.1	0.417058728581756
1 h	Exp.1	0.402332224172699
1 h	Exp.1	0.429853186071723
1 h	Exp.1	0.36630115438958
1 h	Exp.1	0.432755008412262
1 h	Exp.1	0.413664072595918
1 h	Exp.1	0.432466838892344
1 h	Exp.1	0.378115195152737
1 h	Exp.1	0.41557513806674
1 h	Exp.1	0.338007039638007
1 h	Exp.1	0.402776106173481
1 h	Exp.1	0.411865439346216
1 h	Exp.1	0.378261258302457
1 h	Exp.1	0.462052674700958
1 h	Exp.1	0.393770960360373
1 h	Exp.1	0.407954896268336
1 h	Exp.1	0.404182364358929
1 h	Exp.1	0.415739006155206
1 h	Exp.1	0.403549989645654
1 h	Exp.1	0.445697582714102
1 h	Exp.1	0.445363619789027
1 h	Exp.1	0.414183375180689
1 h	Exp.1	0.380075589798815
1 h	Exp.1	0.365950285231671
1 h	Exp.1	0.410693178354514
1 h	Exp.1	0.424728445144816
1 h	Exp.1	0.425197268955646
1 h	Exp.1	0.402129545940058
1 h	Exp.1	0.386735256400639
1 h	Exp.1	0.408072596563821
1 h	Exp.1	0.391610959574387
1 h	Exp.1	0.393950181388586
1 h	Exp.1	0.426550057571611
1 h	Exp.1	0.359669264704632
1 h	Exp.1	0.425620326939908
1 h	Exp.1	0.375813310678289
1 h	Exp.1	0.402119455532047
1 h	Exp.1	0.428614347795254
1 h	Exp.1	0.416812312488515
1 h	Exp.1	0.405873813498563
1 h	Exp.1	0.406906518106256
1 h	Exp.1	0.0116803583690188
1 h	Exp.1	0.348042960678737
1 h	Exp.1	0.445778708211386
1 h	Exp.1	0.442042309317113
1 h	Exp.1	0.393604623042188
1 h	Exp.1	0.439532017662069
1 h	Exp.1	0.398405127902082
1 h	Exp.1	0.443762714675027
1 h	Exp.1	0.43070754771174
1 h	Exp.1	0.375657456532758
1 h	Exp.1	0.431931833435303
1 h	Exp.1	0.406584458151007
1 h	Exp.1	0.439090712553666
1 h	Exp.1	0.411109894753432
1 h	Exp.1	0.402599288502261
1 h	Exp.1	0.423895957931034
1 h	Exp.1	0.373161247151633
1 h	Exp.1	0.420190167930805
1 h	Exp.1	0.409534762135684
1 h	Exp.1	0.371361285898322
1 h	Exp.1	0.415518490939279
1 h	Exp.1	0.453994514443908
1 h	Exp.1	0.426722550808329
1 h	Exp.1	0.398058758445842
1 h	Exp.1	0.397455973266072
1 h	Exp.1	0.411773193416339
1 h	Exp.1	0.387812934090807
1 h	Exp.1	0.429176731093704
1 h	Exp.1	0.4192831867575
1 h	Exp.1	0.451112210060865
1 h	Exp.1	0.410258713870605
1 h	Exp.1	0.448347948384027
1 h	Exp.1	0.354317715664098
1 h	Exp.1	0.854104752283619
1 h	Exp.1	0.43769987166375
1 h	Exp.1	0.402509774068057
1 h	Exp.1	0.374853072172674
1 h	Exp.1	0.48426855644503
1 h	Exp.1	0.433237252610594
1 h	Exp.1	0.413201317394435
1 h	Exp.1	0.423412926158518
1 h	Exp.1	0.393204713706212
1 h	Exp.1	0.299701384469627
1 h	Exp.1	0.375478944270759
1 h	Exp.1	0.375082640599871
1 h	Exp.1	0.361406938743105
1 h	Exp.1	0.377588811331771
1 h	Exp.1	0.391956107903617
1 h	Exp.1	0.37930343683346
1 h	Exp.1	0.383377970072531
1 h	Exp.1	0.374209190631928
1 h	Exp.1	0.372951882294427
1 h	Exp.1	0.391714256512905
1 h	Exp.1	0.335441240983129
1 h	Exp.1	0.382703604434065
1 h	Exp.1	0.387892244854644
1 h	Exp.1	0.370410054441859
1 h	Exp.1	0.34
1 h	Exp.1	0.357741917682309
1 h	Exp.1	0.422832710310564
1 h	Exp.1	0.422399092024596
1 h	Exp.1	0.357278298928825
1 h	Exp.1	0.369351213082162
1 h	Exp.1	0.42029139414367
1 h	Exp.1	0.456283175108007
1 h	Exp.1	0.442106478194401
1 h	Exp.1	0.455156523202994
1 h	Exp.1	0.403717033720379
1 h	Exp.1	0.377786049760689
1 h	Exp.1	0.429518468910171
1 h	Exp.1	0.479069915815734
1 h	Exp.1	0.443169662216935
1 h	Exp.1	0.432038339514089
1 h	Exp.1	0.423174897802264
1 h	Exp.1	0.410315106181485
1 h	Exp.1	0.383982907109684
1 h	Exp.1	0.437772534318916
1 h	Exp.1	0.377830183878148
1 h	Exp.1	0.406151023285476
1 h	Exp.1	0.403707644081615
1 h	Exp.1	0.418366418316239
1 h	Exp.1	0.40855001656825
1 h	Exp.1	0.472636781920516
1 h	Exp.1	0.369506645056506
1 h	Exp.1	0.515799342471969
1 h	Exp.1	0.449327087092028
1 h	Exp.1	0.39368132394525
1 h	Exp.1	0.443008883148031
1 h	Exp.1	0.461179229742833
1 h	Exp.1	0.962637178569218
1 h	Exp.1	0.6391056184186
1 h	Exp.1	0.958663560629014
1 h	Exp.1	0.708029169721175
1 h	Exp.1	0.410226257483875
1 h	Exp.1	0.365964698657718
1 h	Exp.1	0.469154496838128
1 h	Exp.1	0.418382842149535
1 h	Exp.1	0.388202886891034
1 h	Exp.1	0.434595142724111
1 h	Exp.1	0.388953722419658
1 h	Exp.1	0.428829990839754
1 h	Exp.1	0.48423360862169
1 h	Exp.1	0.465139704460208
1 h	Exp.1	0.409797901390712
1 h	Exp.1	0.362493674798682
1 h	Exp.1	0.504191452120595
1 h	Exp.1	0.38791869803513
1 h	Exp.1	0.430839784013469
1 h	Exp.1	0.451467097970136
1 h	Exp.1	0.413008819478005
1 h	Exp.1	0.430195388755059
1 h	Exp.1	0.49
1 h	Exp.1	0.380305446148156
1 h	Exp.1	0.377629124298555
1 h	Exp.1	0.466692394209678
1 h	Exp.1	0.429825637418214
1 h	Exp.1	0.423042208617438
1 h	Exp.1	0.46613031207236
1 h	Exp.1	0.416756745033802
1 h	Exp.1	0.450122980129711
1 h	Exp.1	0.420580893275584
1 h	Exp.1	0.384046954434477
1 h	Exp.1	0.481310858934088
1 h	Exp.1	0.341234569664977
1 h	Exp.1	0.428249319685658
1 h	Exp.1	0.439771393314207
1 h	Exp.1	0.42924481790066
1 h	Exp.1	0.35120186639271
1 h	Exp.1	0.39993896484375
1 h	Exp.1	0.46497252661869
1 h	Exp.1	0.432177365270517
1 h	Exp.1	0.446959510461953
1 h	Exp.1	0.425502144355409
1 h	Exp.1	0.393763339639876
1 h	Exp.1	0.405818476742734
1 h	Exp.1	0.412575892246904
1 h	Exp.1	0.379913131536008
1 h	Exp.1	0.441310924943168
1 h	Exp.1	0.47062906371356
1 h	Exp.1	0.352166263602733
1 h	Exp.1	0.454724081480197
1 h	Exp.1	0.323058343318629
1 h	Exp.1	0.396121905056713
1 h	Exp.1	0.353086214627725
1 h	Exp.1	0.430866656307294
1 h	Exp.1	0.430865531747535
1 h	Exp.1	0.404497511475038
1 h	Exp.1	0.496031864920991
1 h	Exp.1	0.424501729801774
1 h	Exp.1	0.379886817855757
1 h	Exp.1	0.43542730403527
1 h	Exp.1	0.472057540157697
1 h	Exp.1	0.300854245724942
1 h	Exp.1	0.475583910890439
1 h	Exp.1	0.399399621769499
1 h	Exp.1	0.444056139726766
1 h	Exp.1	0.382804238131894
1 h	Exp.1	0.417584035279829
1 h	Exp.1	0.373882031483014
1 h	Exp.1	0.37409237979342
1 h	Exp.1	0.469788176255449
1 h	Exp.1	0.375108167363714
1 h	Exp.1	0.385870439029783
1 h	Exp.1	0.429575527810908
1 h	Exp.1	0.353647421694626
1 h	Exp.1	0.386817519780426
1 h	Exp.1	0.3933774356837
1 h	Exp.1	0.477139712802401
1 h	Exp.1	0.386159985861644
1 h	Exp.1	0.435083607104872
1 h	Exp.1	0.362286270003436
1 h	Exp.1	0.457025735842573
1 h	Exp.1	0.400445770381008
1 h	Exp.1	0.419147083041799
1 h	Exp.1	0.399015552772118
1 h	Exp.1	0.476985788550256
1 h	Exp.1	0.370682334867963
1 h	Exp.1	0.381702421982272
1 h	Exp.1	0.295990823325574
1 h	Exp.1	0.41640087764938
1 h	Exp.1	0.301960259766205
1 h	Exp.1	0.452292502702857
1 h	Exp.1	0.404327275592568
1 h	Exp.1	0.364153666902372
1 h	Exp.1	0.393508641695057
1 h	Exp.1	0.395155606969334
1 h	Exp.1	0.47303956224926
1 h	Exp.1	0.490422345462893
1 h	Exp.1	0.473485717691306
1 h	Exp.1	0.432200578892283
1 h	Exp.1	0.442262628031416
1 h	Exp.1	0.437882851868226
1 h	Exp.1	0.452244189776606
1 h	Exp.1	0.43199467595941
1 h	Exp.1	0.356945392725287
1 h	Exp.1	0.373853644758391
1 h	Exp.1	0.435991271410634
1 h	Exp.1	0.362969417047171
1 h	Exp.1	0.438327816581676
1 h	Exp.1	0.425219629620872
1 h	Exp.1	0.412617916882059
1 h	Exp.1	0.415069901386006
1 h	Exp.1	0.441014499657197
1 h	Exp.1	0.443046895394897
1 h	Exp.1	0.414972818069968
1 h	Exp.1	0.405051384347767
1 h	Exp.1	0.454878695131053
1 h	Exp.1	0.450738226592396
1 h	Exp.1	0.449780649041138
1 h	Exp.1	0.425027609800298
1 h	Exp.1	0.487832443229788
1 h	Exp.1	0.418235404204409
1 h	Exp.1	0.360392784502307
1 h	Exp.1	0.481940429881344
1 h	Exp.1	0.44831618251669
1 h	Exp.1	0.39964880503472
1 h	Exp.1	0.332847378534761
1 h	Exp.1	0.459831631718638
1 h	Exp.1	0.426417557597572
1 h	Exp.1	0.476963519175631
1 h	Exp.1	0.416005879066681
1 h	Exp.1	0.425021663782633
1 h	Exp.1	0.347629404476252
1 h	Exp.1	0.500385818221865
1 h	Exp.1	0.37334545526698
1 h	Exp.1	0.373507336419309
1 h	Exp.1	0.320944645035056
1 h	Exp.1	0.498879956996035
1 h	Exp.1	0.431731909612708
1 h	Exp.1	0.414605752043473
1 h	Exp.1	0.437589651915146
1 h	Exp.1	0.434254229185429
1 h	Exp.1	0.412299687744921
1 h	Exp.1	0.363611609694567
1 h	Exp.1	0.389542229497663
1 h	Exp.1	0.41920592014049
1 h	Exp.1	0.401001565189245
1 h	Exp.1	0.417792693262177
1 h	Exp.1	0.453001931561125
1 h	Exp.1	0.441465141372582
1 h	Exp.1	0.450315494871299
1 h	Exp.1	0.423744363533365
1 h	Exp.1	0.478227415766347
1 h	Exp.1	0.489392689700344
1 h	Exp.1	0.421475194445898
1 h	Exp.1	0.45953992403498
1 h	Exp.1	0.394458559249282
1 h	Exp.1	0.450866986279849
1 h	Exp.1	0.389019858581771
1 h	Exp.1	0.534920363249475
1 h	Exp.1	0.444180605192055
1 h	Exp.1	0.443983446259147
1 h	Exp.1	0.416734350692699
1 h	Exp.1	0.459335123880359
1 h	Exp.1	0.412920416660595
1 h	Exp.1	0.468760616668246
1 h	Exp.1	0.454089637784242
1 h	Exp.1	0.426442619386811
1 h	Exp.1	0.442003751128696
1 h	Exp.1	0.437689035297303
1 h	Exp.1	0.390670867497375
1 h	Exp.1	0.497295528751582
1 h	Exp.1	0.403652795194046
1 h	Exp.1	0.479890858364462
1 h	Exp.1	0.481733445335584
1 h	Exp.1	0.487207801325159
1 h	Exp.1	0.465002364768848
1 h	Exp.1	0.420389881655451
1 h	Exp.1	0.517708473068564
1 h	Exp.1	0.471433577673946
1 h	Exp.1	0.498164402766996
1 h	Exp.1	0.463441244275563
1 h	Exp.1	0.42288118162096
1 h	Exp.1	0.398426951136083
1 h	Exp.1	0.395587692393722
1 h	Exp.1	0.418663724872808
1 h	Exp.1	0.405869963658358
1 h	Exp.1	0.440695816922035
1 h	Exp.1	0.469670573406284
1 h	Exp.1	0.471780176023768
1 h	Exp.1	0.453253027076034
1 h	Exp.1	0.543918272532518
1 h	Exp.1	0.454105591894553
1 h	Exp.1	0.387287181060505
1 h	Exp.1	0.414456419958315
1 h	Exp.1	0.425935674852536
1 h	Exp.1	0.435870856169799
1 h	Exp.1	0.564550287810282
1 h	Exp.1	0.451906940874305
1 h	Exp.1	0.544422605536639
1 h	Exp.1	0.424822616094934
1 h	Exp.1	0.424639149190212
1 h	Exp.1	0.363676267671601
1 h	Exp.1	0.40277742915255
1 h	Exp.1	0.462135727240864
1 h	Exp.1	0.36459540292783
1 h	Exp.1	0.437869797854778
1 h	Exp.1	0.449331786476247
1 h	Exp.1	0.424426198462028
1 h	Exp.1	0.403707348706219
1 h	Exp.1	0.422818953556719
1 h	Exp.1	0.434111863462855
1 h	Exp.1	0.483442163171513
1 h	Exp.1	0.484772368255316
1 h	Exp.1	0.385170848840699
1 h	Exp.1	0.445003247186376
1 h	Exp.1	0.517958438691646
1 h	Exp.1	0.428294292270005
1 h	Exp.1	0.418841140237812
1 h	Exp.1	0.393671469841905
1 h	Exp.1	0.42979675798733
1 h	Exp.1	0.449386125556971
1 h	Exp.1	0.435266805966767
1 h	Exp.1	0.457821928480459
1 h	Exp.1	0.40459889885493
1 h	Exp.1	0.399836016530195
1 h	Exp.1	0.495699386823745
1 h	Exp.1	0.51897384784342
1 h	Exp.1	0.459150940358075
1 h	Exp.1	0.400204037818763
1 h	Exp.1	0.438220906109478
1 h	Exp.1	0.475791107679434
1 h	Exp.1	0.475137107124731
1 h	Exp.1	0.452196506271513
1 h	Exp.1	0.379325194331809
1 h	Exp.1	0.425275105297782
1 h	Exp.1	0.402433699120084
1 h	Exp.1	0.424686863053824
1 h	Exp.1	0.425108554553458
1 h	Exp.1	0.370852736045607
1 h	Exp.1	0.402367138293259
1 h	Exp.1	0.411647131809336
1 h	Exp.1	0.428505522341835
1 h	Exp.1	0.447103806610533
1 h	Exp.1	0.380136981362519
1 h	Exp.1	0.455572050142423
1 h	Exp.1	0.431199879696153
1 h	Exp.1	0.454729837525304
1 h	Exp.1	0.516081143498526
1 h	Exp.1	0.505507452179618
1 h	Exp.1	0.443410789640424
1 h	Exp.1	0.443423030204592
1 h	Exp.1	0.415141758685788
1 h	Exp.1	0.370556002341985
1 h	Exp.1	0.411560039607017
1 h	Exp.1	0.366026178747293
1 h	Exp.1	0.472532722554023
1 h	Exp.1	0.413248814602346
1 h	Exp.1	0.431610948448681
1 h	Exp.1	0.413517669495413
1 h	Exp.1	0.354789344063447
1 h	Exp.1	0.322532627547682
1 h	Exp.1	0.309649425861693
1 h	Exp.1	0.394068799573209
1 h	Exp.1	0.405378993930265
1 h	Exp.1	0.416552987817637
1 h	Exp.1	0.357657341513925
1 h	Exp.1	0.414928535288391
1 h	Exp.1	0.412650502029528
1 h	Exp.1	0.391401088652474
1 h	Exp.1	0.39928947720188
1 h	Exp.1	0.446060050131258
1 h	Exp.1	0.461471551355011
1 h	Exp.1	0.439397244200132
1 h	Exp.1	0.425916306250778
1 h	Exp.1	0.422154262021308
1 h	Exp.1	0.403265570633548
1 h	Exp.1	0.428308114792442
1 h	Exp.1	0.396064649021417
1 h	Exp.1	0.439348920059191
1 h	Exp.1	0.388671502132432
1 h	Exp.1	0.464664714675335
1 h	Exp.1	0.372404908712598
1 h	Exp.1	0.433214136737974
30 min	Exp.1	0.339017469321716
30 min	Exp.1	0.36586770737486
30 min	Exp.1	0.350743253853246
30 min	Exp.1	0.373568808103508
30 min	Exp.1	0.35
30 min	Exp.1	0.442373104915031
30 min	Exp.1	0.319884680344944
30 min	Exp.1	0.355060899788906
30 min	Exp.1	0.348251483439401
30 min	Exp.1	0.345631044211431
30 min	Exp.1	0.372874147306646
30 min	Exp.1	0.381896189918668
30 min	Exp.1	0.351731772209391
30 min	Exp.1	0.413410065515406
30 min	Exp.1	0.329206846621378
30 min	Exp.1	0.352195333942053
30 min	Exp.1	0.347005288950814
30 min	Exp.1	0.359758674992188
30 min	Exp.1	0.354911078657245
30 min	Exp.1	0.356204492213367
30 min	Exp.1	0.313847725648976
30 min	Exp.1	0.303988528748204
30 min	Exp.1	0.382419242314735
30 min	Exp.1	0.353335066374324
30 min	Exp.1	0.35396542355794
30 min	Exp.1	0.335882661716737
30 min	Exp.1	0.37
30 min	Exp.1	0.366320084594092
30 min	Exp.1	0.342220662494099
30 min	Exp.1	0.356737970393627
30 min	Exp.1	0.331416288804956
30 min	Exp.1	0.357514748317878
30 min	Exp.1	0.302144660911328
