cond	exp	dln
10 min	Exp.3	0.600806592571497
10 min	Exp.3	0.60926722490707
10 min	Exp.3	0.55
10 min	Exp.3	0.577188069102033
5 min	Exp.3	0.461695869091654
5 min	Exp.3	0.53616224441484
5 min	Exp.3	0.508729078632596
5 min	Exp.3	0.504283330528411
5 min	Exp.3	0.521118245957166
5 min	Exp.3	0.517865927095885
5 min	Exp.3	0.516688343892891
5 min	Exp.3	0.494526594271484
5 min	Exp.3	0.474677637263346
5 min	Exp.3	0.512865514231627
5 min	Exp.3	0.446369852203231
5 min	Exp.3	0.512781133002523
5 min	Exp.3	0.393567849835225
5 min	Exp.3	0.527798981886457
5 min	Exp.3	0.523715403749467
5 min	Exp.3	0.457561516060433
5 min	Exp.3	0.493134888411212
5 min	Exp.3	0.633232948780841
5 min	Exp.3	0.550531671475387
5 min	Exp.3	0.563383991613169
5 min	Exp.3	0.487309727280496
5 min	Exp.3	0.506023998839451
5 min	Exp.3	0.559795195905924
5 min	Exp.3	0.51157012306048
5 min	Exp.3	0.530198064311918
5 min	Exp.3	0.534347229001753
5 min	Exp.3	0.516873181056473
5 min	Exp.3	0.566081130703103
5 min	Exp.3	0.520811525916571
5 min	Exp.3	0.543558242683984
5 min	Exp.3	0.514211023152565
5 min	Exp.3	0.546400133816573
5 min	Exp.3	0.535517305101749
5 min	Exp.3	0.542871096704438
5 min	Exp.3	0.538779481819705
5 min	Exp.3	0.72
5 min	Exp.3	0.512639801494216
5 min	Exp.3	0.623686343870001
5 min	Exp.3	0.546177692027646
5 min	Exp.3	0.503403906677054
5 min	Exp.3	0.519547106315534
5 min	Exp.3	0.492385033076018
5 min	Exp.3	0.547877726753213
5 min	Exp.3	0.605773726207865
5 min	Exp.3	0.489181112405373
5 min	Exp.3	0.515719373260765
5 min	Exp.3	0.498583597986394
5 min	Exp.3	0.539274591128922
5 min	Exp.3	0.529463573397232
5 min	Exp.3	0.545600215912659
5 min	Exp.3	0.511013174666713
5 min	Exp.3	0.532957046249206
5 min	Exp.3	0.555266311167018
5 min	Exp.3	0.485884940189813
5 min	Exp.3	0.492198867885402
5 min	Exp.3	0.508026838587874
5 min	Exp.3	0.475646087101018
5 min	Exp.3	0.535191166556883
5 min	Exp.3	0.517636246543495
5 min	Exp.3	0.517865799500069
5 min	Exp.3	0.531573766596015
5 min	Exp.3	0.503463716701726
5 min	Exp.3	0.506287170288342
5 min	Exp.3	0.564061091642945
5 min	Exp.3	0.655009512982426
5 min	Exp.3	0.540305002476307
5 min	Exp.3	0.543225150818077
5 min	Exp.3	0.559116148943936
5 min	Exp.3	0.564527092911179
5 min	Exp.3	0.566964745865896
5 min	Exp.3	0.59197154184106
5 min	Exp.3	0.57160269302075
5 min	Exp.3	0.523628428512638
5 min	Exp.3	0.534949697574941
5 min	Exp.3	0.531639046796365
5 min	Exp.3	0.560616409801392
5 min	Exp.3	0.540696214148586
5 min	Exp.3	0.555104195331218
5 min	Exp.3	0.546995730216199
5 min	Exp.3	0.4832181831375
5 min	Exp.3	0.528692071118806
5 min	Exp.3	0.488862605695334
5 min	Exp.3	0.764030105683344
5 min	Exp.3	0.618972807704699
5 min	Exp.3	0.494335289634764
5 min	Exp.3	0.492552094583017
5 min	Exp.3	0.550483679357822
5 min	Exp.3	0.562199516948757
5 min	Exp.3	0.527133860315513
5 min	Exp.3	0.56412090068842
5 min	Exp.3	0.528288445991902
5 min	Exp.3	0.534968869029571
5 min	Exp.3	0.540578066201333
5 min	Exp.3	0.504835296670221
5 min	Exp.3	0.543931248375115
5 min	Exp.3	0.50581189750998
5 min	Exp.3	0.494529322508849
5 min	Exp.3	0.520689114770313
5 min	Exp.3	0.541784575991469
5 min	Exp.3	0.487114726627787
5 min	Exp.3	0.543618324446543
5 min	Exp.3	0.484641052818984
5 min	Exp.3	0.514703704592149
5 min	Exp.3	0.530993618374304
5 min	Exp.3	0.557016201441111
5 min	Exp.3	0.542168634726557
5 min	Exp.3	0.511961182732665
5 min	Exp.3	0.527698747390621
5 min	Exp.3	0.502002699346328
5 min	Exp.3	0.556398175050883
5 min	Exp.3	0.508103109678103
5 min	Exp.3	0.500944781260985
5 min	Exp.3	0.47584362629957
5 min	Exp.3	0.56314283340265
5 min	Exp.3	0.531242440275737
5 min	Exp.3	0.514111289895453
5 min	Exp.3	0.542726495633716
5 min	Exp.3	0.643367129749536
5 min	Exp.3	0.468699839035295
5 min	Exp.3	0.499670256091495
5 min	Exp.3	0.576173198223586
5 min	Exp.3	0.566139037363081
5 min	Exp.3	0.544171218610189
5 min	Exp.3	0.563809768964968
5 min	Exp.3	0.523510891029193
5 min	Exp.3	0.57976049007409
5 min	Exp.3	0.482923640475772
5 min	Exp.3	0.524387112452765
5 min	Exp.3	0.504383999667228
5 min	Exp.3	0.467558062688226
5 min	Exp.3	0.509748042649604
5 min	Exp.3	0.553060372527434
5 min	Exp.3	0.521812228514885
5 min	Exp.3	0.538043880978782
5 min	Exp.3	0.480583993047527
5 min	Exp.3	0.551287255259943
5 min	Exp.3	0.531868686819178
5 min	Exp.3	0.509923723111217
5 min	Exp.3	0.464541915411692
5 min	Exp.3	0.493653620480237
5 min	Exp.3	0.514867676750896
5 min	Exp.3	0.511126244022372
5 min	Exp.3	0.540133460330726
5 min	Exp.3	0.555470186750483
5 min	Exp.3	0.518064055513925
5 min	Exp.3	0.754814636988404
5 min	Exp.3	0.553058604219043
5 min	Exp.3	0.528647295284465
5 min	Exp.3	0.505936805992724
5 min	Exp.3	0.517742994678872
5 min	Exp.3	0.471445366017794
5 min	Exp.3	0.508737529553119
5 min	Exp.3	0.506458533183142
5 min	Exp.3	0.565400826969158
5 min	Exp.3	0.65019094807366
5 min	Exp.3	0.560536388114002
5 min	Exp.3	0.53324643197924
5 min	Exp.3	0.39215299315115
5 min	Exp.3	0.446393721843226
