cond	sd
2 h	0.172332932387303
2 h	0.133775449343329
2 h	0.145002955249297
2 h	0.220990161567945
2 h	0.0841600292895789
2 h	0.227620039906715
2 h	0.188135464379605
2 h	0.151651139607193
2 h	0.13199000914403
2 h	0.123948956695628
2 h	0.187308149940414
2 h	0.199975332960724
2 h	0.130696391939458
2 h	0.229314425590068
2 h	0.189400413438042
2 h	0.098155841951294
2 h	0.110802338227452
2 h	0.178771150115722
2 h	0.228107287513482
2 h	0.15057526312719
2 h	0.209298791052199
2 h	0.126470667568749
2 h	0.0896645245462056
2 h	0.174967015333089
2 h	0.170121818662783
2 h	0.227183692884171
2 h	0.242443003841761
2 h	0.198902085814921
2 h	0.237488520293284
2 h	0.180287821444846
2 h	0.14518547075387
2 h	0.169019311661543
2 h	0.165043355060164
2 h	0.151339933986312
2 h	0.126317565247761
2 h	0.140174401696591
2 h	0.184443712557738
2 h	0.18314554904852
2 h	0.235079956224025
2 h	0.191358472772928
2 h	0.203826920063591
2 h	0.169325949671843
2 h	0.207408883597088
2 h	0.100047063089062
2 h	0.0773564618830368
2 h	0.0414485105259629
2 h	0.229317007271401
2 h	0.114672468266261
2 h	0.0684379586314761
2 h	0.13971945425907
2 h	0.0831449995194259
2 h	0.196050344256164
2 h	0.266841087703228
2 h	0.214885928938482
2 h	0.162989206150111
2 h	0.176392227413377
2 h	0.185274327458967
2 h	0.158500659974442
2 h	0.215033739326997
2 h	0.178464141726315
2 h	0.216610573385056
2 h	0.141625945626807
2 h	0.196377444374411
2 h	0.15903216967566
2 h	0.107316369488824
2 h	0.148509136266802
2 h	0.17349093477752
2 h	0.112773490302017
2 h	0.215309410065941
2 h	0.164470460772447
2 h	0.208402891081327
2 h	0.211718522300207
2 h	0.231899330486904
2 h	0.162487405199512
2 h	0.164668590493211
2 h	0.157020891340283
2 h	0.15902539498356
2 h	0.185448186374484
2 h	0.293163749700652
2 h	0.185454053070665
2 h	0.173310793044795
2 h	0.195443129285475
2 h	0.106518826518366
2 h	0.143023622339543
2 h	0.209507446867915
2 h	0.128631802230839
2 h	0.127601869089142
2 h	0.0867306804461794
2 h	0.139841943237811
2 h	0.157664179224576
2 h	0.183637111034754
2 h	0.121584465492241
2 h	0.133899646822376
2 h	0.227470753673332
2 h	0.135041219071519
2 h	0.181724631063534
2 h	0.132476576583762
2 h	0.193581949334115
2 h	0.188814098577886
2 h	0.177836681474819
2 h	0.0983868468540482
2 h	0.165029756015354
2 h	0.185539835475817
2 h	0.190143648657421
2 h	0.199005450211705
2 h	0.248886774668467
2 h	0.1976155457402
2 h	0.194294567357147
2 h	0.248971470336577
2 h	0.161192695593246
2 h	0.222024670228623
2 h	0.208498269186743
2 h	0.232818845249955
2 h	0.23331303909253
2 h	0.232934361545706
2 h	0.157770439517156
2 h	0.143576673095999
2 h	0.241253375821697
2 h	0.236328879942378
2 h	0.186727542375499
2 h	0.271152716209786
2 h	0.222680612134819
2 h	0.181764654307095
2 h	0.263814735997382
2 h	0.232208379376676
2 h	0.184066834427591
2 h	0.167429042489518
2 h	0.152305215570208
2 h	0.223327743741461
2 h	0.200409802845419
2 h	0.178945090957174
2 h	0.254990609049885
2 h	0.14932568369769
2 h	0.203614783993564
2 h	0.120201862449125
2 h	0.163762902959451
2 h	0.0559644549037758
2 h	0.154774782964188
2 h	0.214115897379814
2 h	0.245674278419812
2 h	0.230921178304221
2 h	0.13627346359731
2 h	0.268522935620063
2 h	0.259850040525805
2 h	0.256571393760663
2 h	0.147230519284623
2 h	0.217489393718875
2 h	0.195847726037314
2 h	0.235691865158327
2 h	0.149600012823321
2 h	0.147277809976175
2 h	0.111058819744242
2 h	0.183509913987524
2 h	0.178839635152456
2 h	0.218197886407537
2 h	0.240495861481438
2 h	0.140682966027138
2 h	0.191259012113045
2 h	0.124324660512558
2 h	0.251924059119151
2 h	0.209066076551477
2 h	0.167118539281647
2 h	0.221212290855542
2 h	0.261868907651706
2 h	0.184350067967257
2 h	0.146643158876539
2 h	0.199404246843321
2 h	0.203315038751264
2 h	0.14534490249916
2 h	0.198156006450625
2 h	0.167757508522359
2 h	0.16575419352861
2 h	0.162654226957023
2 h	0.214894759899714
2 h	0.123802722945363
2 h	0.157755452185609
2 h	0.210596794655248
2 h	0.241431572929386
2 h	0.261772338155302
2 h	0.227253474656623
2 h	0.180125897061758
2 h	0.199209059324619
2 h	0.201680907112851
2 h	0.229286841947082
2 h	0.228928483080821
2 h	0.237267615741526
2 h	0.233059742892296
2 h	0.140236751901789
2 h	0.17828073799043
2 h	0.114485390172101
2 h	0.273139296952719
2 h	0.126025759234138
2 h	0.232237183519538
2 h	0.115024898668805
2 h	0.263419263261999
2 h	0.238663845148519
2 h	0.172359952359024
2 h	0.259526271107648
2 h	0.152431909655386
2 h	0.22606737700995
2 h	0.228423683693804
2 h	0.186892315907918
2 h	0.248667011619701
2 h	0.247340122431815
2 h	0.24828792043617
2 h	0.267287161486398
2 h	0.151329464066716
2 h	0.246086055684896
2 h	0.189232048102155
2 h	0.219516624167638
2 h	0.243873253699356
2 h	0.262949558924743
2 h	0.160285664657945
2 h	0.198334071683086
2 h	0.215851116827717
2 h	0.27261445425512
2 h	0.249317775688484
2 h	0.228254944545165
2 h	0.21289737806777
2 h	0.26085937529283
2 h	0.143887966929417
2 h	0.18424600206704
2 h	0.191272394886792
2 h	0.184298906649401
2 h	0.235710943128464
2 h	0.205579493353395
2 h	0.204845328989581
2 h	0.221231589827134
2 h	0.249077633817192
2 h	0.174526643334305
2 h	0.259332269640573
2 h	0.158767116810188
2 h	0.231491265337149
2 h	0.180578450036822
2 h	0.120061383748379
2 h	0.175919652626909
2 h	0.147954057860521
2 h	0.198351602535585
2 h	0.161121492288076
2 h	0.169469347960154
2 h	0.17356414323547
2 h	0.14673036878332
2 h	0.221357576848715
2 h	0.212815169897005
2 h	0.221762053395753
2 h	0.232431639190303
2 h	0.19206824265366
2 h	0.221757484981
2 h	0.186711031424841
2 h	0.256025865855538
2 h	0.180324755473497
2 h	0.205917180966012
2 h	0.210340413188646
2 h	0.157131761810867
2 h	0.179687974431713
2 h	0.187975521752882
2 h	0.157981943938036
2 h	0.239697576093505
2 h	0.219303739164133
2 h	0.203377821666999
2 h	0.184474663135152
2 h	0.263782376242462
2 h	0.124208135006447
2 h	0.128797293333021
2 h	0.31221623936266
2 h	0.166426741696055
2 h	0.155199376769199
2 h	0.217353795668318
2 h	0.187740251552842
2 h	0.254594160436163
2 h	0.143188260077381
2 h	0.157389614865815
2 h	0.159705918892808
2 h	0.213034167432453
2 h	0.132747560101408
2 h	0.199394048736001
2 h	0.207386119128868
2 h	0.176039833381768
2 h	0.175077873928347
2 h	0.171290765277777
2 h	0.168905109672335
2 h	0.192443518151842
2 h	0.0671899421724743
2 h	0.152803412787612
2 h	0.234746541224908
2 h	0.14886287694481
2 h	0.280099609683635
2 h	0.149098489277593
2 h	0.133675251197883
2 h	0.195021541508846
2 h	0.124784002492738
2 h	0.1212886064786
2 h	0.192951652058352
2 h	0.161278032364742
2 h	0.122574864718998
2 h	0.131581708383453
2 h	0.181513659432185
2 h	0.10557172558603
2 h	0.0997838369547258
2 h	0.131008799069194
2 h	0.187456280202157
2 h	0.17718410617428
2 h	0.244794634741082
2 h	0.154064344148618
2 h	0.234863482170287
2 h	0.229722967485461
2 h	0.142516877068045
2 h	0.262168478931836
2 h	0.177191310117068
2 h	0.177989394573567
2 h	0.157489478729107
2 h	0.121826204192322
2 h	0.141018776261977
2 h	0.149562294106428
2 h	0.233497108174602
2 h	0.18353399571997
2 h	0.224129404598254
2 h	0.212943493184542
2 h	0.121472414318656
2 h	0.199046742218587
2 h	0.108041965846656
2 h	0.110779884694402
2 h	0.166005090592806
2 h	0.239485246596467
2 h	0.106947497030255
2 h	0.122755047132605
2 h	0.249682306713298
2 h	0.155434970723099
2 h	0.140087065218282
2 h	0.15415073742686
2 h	0.192451963451917
2 h	0.202451296132484
2 h	0.168073793082381
2 h	0.197852828532979
2 h	0.16201363760381
2 h	0.127050316915481
2 h	0.200833785839669
2 h	0.112301724818531
2 h	0.139425739161274
2 h	0.136732564696913
2 h	0.107863867584437
2 h	0.155736232222192
2 h	0.18955756214426
2 h	0.261890302063813
2 h	0.233594923952947
2 h	0.0901825698477909
2 h	0.192914407703783
2 h	0.22473470358458
2 h	0.174109164545398
2 h	0.161781683034445
2 h	0.162309560556813
2 h	0.196966763076237
2 h	0.126424337792783
2 h	0.202017780365848
2 h	0.146342416133512
2 h	0.201560945366574
2 h	0.213464232941868
2 h	0.268037185198519
2 h	0.158838165911828
2 h	0.178677739878361
2 h	0.220980749347248
2 h	0.156249837230058
2 h	0.176484286245564
2 h	0.137591826487317
2 h	0.122681836354505
2 h	0.14127388886006
2 h	0.14014507385566
2 h	0.227006713566241
2 h	0.15954030411676
2 h	0.26525233919445
2 h	0.172912781508093
2 h	0.229597584564967
2 h	0.228244794103753
2 h	0.198837164339759
2 h	0.18733947287617
2 h	0.267335169111061
2 h	0.262212840168508
2 h	0.155744687685218
2 h	0.202532820758606
2 h	0.198832127299561
2 h	0.276230831974805
2 h	0.188063274514663
2 h	0.182476611466195
2 h	0.17102181183676
2 h	0.221300489215732
2 h	0.115474252838253
2 h	0.155084313457121
2 h	0.162595959322095
2 h	0.115270889580916
2 h	0.220545261898195
2 h	0.255913282128501
2 h	0.241437876112587
2 h	0.176909495465337
2 h	0.218244715426353
2 h	0.227732434500546
2 h	0.196357319495905
2 h	0.212786415068346
2 h	0.198068758009219
2 h	0.157960142564059
2 h	0.117067651033343
2 h	0.247239506769087
2 h	0.183446557088357
2 h	0.177385625999459
2 h	0.195483523588141
2 h	0.121953388975524
2 h	0.120753606385102
2 h	0.147441534931773
2 h	0.156436122600286
2 h	0.135497858055014
2 h	0.134938142461093
2 h	0.177429003268503
2 h	0.253348655331405
2 h	0.0775889896000644
2 h	0.178469745090724
2 h	0.132289416164492
2 h	0.234762160017645
2 h	0.274483931475052
2 h	0.110241834868602
2 h	0.145639266889748
2 h	0.224295106873756
2 h	0.2203058693528
2 h	0.108051615467691
2 h	0.0870766150280824
2 h	0.0803618686340949
2 h	0.167803609203457
2 h	0.249562435934068
2 h	0.0615190395218306
2 h	0.139981812959727
2 h	0.183285441337263
2 h	0.128271916239753
2 h	0.199390687498519
2 h	0.226261295297293
2 h	0.271317339757067
2 h	0.216124312108192
2 h	0.152888433839498
2 h	0.174401178011817
2 h	0.135835913347192
2 h	0.201368806710134
2 h	0.160930421045924
2 h	0.152742150399406
2 h	0.229887876163327
2 h	0.166648118991831
2 h	0.187756032182571
2 h	0.144696621020623
2 h	0.166898566681913
2 h	0.156133136540415
2 h	0.203583989315976
2 h	0.105178858559467
2 h	0.126011288467169
2 h	0.166526644993722
2 h	0.215437944678207
1 h	0.18842115992494
1 h	0.23583557034769
1 h	0.196444588606678
1 h	0.205811789487688
1 h	0.113751214505229
1 h	0.236265333057246
1 h	0.161223497554174
1 h	0.208090588187146
1 h	0.214019248638914
1 h	0.121698646485963
1 h	0.238184297545522
1 h	0.201454833469232
1 h	0.198637647611037
1 h	0.162756108374865
1 h	0.252348433395349
1 h	0.221136768917969
1 h	0.250967482910236
1 h	0.269821586185917
1 h	0.220963991574387
1 h	0.219774508871956
1 h	0.106404936480219
1 h	0.204658825326086
1 h	0.239426413766089
1 h	0.236871912413833
1 h	0.202072337821537
1 h	0.184823885633952
1 h	0.216837020505783
1 h	0.236817681838918
1 h	0.239274143426984
1 h	0.0993239395178353
1 h	0.265947339522937
1 h	0.251214073105111
1 h	0.21578361325991
1 h	0.213987131117683
1 h	0.0674960385244666
1 h	0.13734933540699
1 h	0.19492280150875
1 h	0.151280880957437
1 h	0.125730824721164
1 h	0.108149004668519
1 h	0.185581433381693
1 h	0.12990915078626
1 h	0.113630449657823
1 h	0.21495987029511
1 h	0.247292123988237
1 h	0.102431826920271
1 h	0.204083739158356
1 h	0.181247938871792
1 h	0.216411587762001
1 h	0.191192459906706
1 h	0.20070855981766
1 h	0.22798975042723
1 h	0.223374561722803
1 h	0.14034791579807
1 h	0.213626757560057
1 h	0.191851312960663
1 h	0.192179048832372
1 h	0.120701124902257
1 h	0.0994827390172377
1 h	0.12015698091924
1 h	0.244496260882744
1 h	0.22371820317727
1 h	0.229320235247171
1 h	0.220097243191625
1 h	0.286283397749989
1 h	0.248664537273468
1 h	0.276143153481332
1 h	0.272788358502628
1 h	0.234319544252163
1 h	0.166134721050791
1 h	0.212254277629876
1 h	0.13751530720239
1 h	0.183692476489873
1 h	0.233769489401593
1 h	0.245270807342303
1 h	0.221003427385925
1 h	0.209487036366221
1 h	0.258534728599815
1 h	0.235793161120158
1 h	0.199958576512918
1 h	0.217550749654413
1 h	0.193356634758275
1 h	0.22135398025932
1 h	0.267236192057409
1 h	0.139983583941358
1 h	0.0997460683922836
1 h	0.138607632833665
1 h	0.159190670074547
1 h	0.179769187990378
1 h	0.161000047700619
1 h	0.156016506403017
1 h	0.144188356381387
1 h	0.131857190127133
1 h	0.199563387761638
1 h	0.149961914217249
1 h	0.136121519366048
1 h	0.192598653930895
1 h	0.258746208399033
1 h	0.2418595848464
1 h	0.144729830454404
1 h	0.182423742684434
1 h	0.239639485801496
1 h	0.189900681606666
1 h	0.143147076882615
1 h	0.153946604217327
1 h	0.192337495098814
1 h	0.258941700054749
1 h	0.202050569242886
1 h	0.185221803367855
1 h	0.117564608562022
1 h	0.110284763405002
1 h	0.223651497747244
1 h	0.271424983179067
1 h	0.237667302506428
1 h	0.093694205663944
1 h	0.187583299315058
1 h	0.186386884145316
1 h	0.205514722243285
1 h	0.199032805424717
1 h	0.183968999779542
1 h	0.162956270988546
1 h	0.125235765768085
1 h	0.238038570374949
1 h	0.189362336857504
1 h	0.247803094671633
1 h	0.230464507639963
1 h	0.248097806869475
1 h	0.096036055728679
1 h	0.262123612022175
1 h	0.126669502316079
1 h	0.109165239749203
1 h	0.140804940887663
1 h	0.220618584170114
1 h	0.208283153103192
1 h	0.171371046942888
1 h	0.154296884971206
1 h	0.23886967638039
1 h	0.223492828786272
1 h	0.147504843964699
1 h	0.241863166927127
1 h	0.207883690610979
1 h	0.196120709089341
1 h	0.144767115764727
1 h	0.217065356485878
1 h	0.146565892700426
1 h	0.229779490334746
1 h	0.168159757726843
1 h	0.16251610598825
1 h	0.13743500052801
1 h	0.156645986722299
1 h	0.211177065094467
1 h	0.153094983790793
1 h	0.222759668502145
1 h	0.175144215021455
1 h	0.210719247439558
1 h	0.161275280873005
1 h	0.283555569732996
1 h	0.195084189956728
1 h	0.180721326853151
1 h	0.207572583073625
1 h	0.168441095572981
