cond	dln
2 h	0.547054611611819
2 h	0.6919162835971
2 h	0.605181140824212
2 h	0.663760913041743
2 h	0.566782612927379
2 h	0.660640152946919
2 h	0.631158126479855
2 h	0.567624086561542
2 h	0.588684174986837
2 h	0.606096751437748
2 h	0.722194189768024
2 h	0.662343842420304
2 h	0.673010154906224
2 h	0.644459209302986
2 h	0.612291083818066
2 h	0.621120522422598
2 h	0.756574475213107
2 h	0.612347851923706
2 h	0.571942653842394
2 h	0.577440968645129
2 h	0.616007020956642
2 h	0.538892706360024
2 h	0.62487159148602
2 h	0.61850380821668
2 h	0.601106692514914
2 h	0.57865350972391
2 h	0.637383928594206
2 h	0.689447791474914
2 h	0.635481522466095
2 h	0.622845682132115
2 h	0.617712194982243
2 h	0.689759326111534
2 h	0.608471160436687
2 h	0.543272603829674
2 h	0.562957245415503
2 h	0.62
2 h	0.647342765278952
2 h	0.517093645776293
2 h	0.695898343733471
2 h	0.6369566993312
2 h	0.603993683399636
2 h	0.560299597995617
2 h	0.703230709884464
2 h	0.594683818258787
2 h	0.75985811227337
2 h	0.595432064172844
2 h	0.666249909795603
2 h	0.561972700287783
2 h	0.692719286276754
2 h	0.757272593191696
2 h	0.590854100228934
2 h	0.683375740515938
2 h	0.651181725074072
2 h	0.725700461572109
2 h	0.770142585506078
2 h	0.696718551751647
2 h	0.619520423376634
2 h	0.586076511213492
2 h	0.611597183807635
2 h	0.587682504483989
2 h	0.637328360749186
2 h	0.548737909179174
2 h	0.562550579554994
2 h	0.62548731695542
2 h	0.595909826651412
2 h	0.623453383506018
2 h	0.549040194229779
2 h	0.517599634701097
2 h	0.583696566492004
2 h	0.590778904837404
2 h	0.534199969546931
2 h	0.583578610834475
2 h	0.640173125009832
2 h	0.859745977228063
2 h	0.676639017354352
2 h	0.601821614365774
2 h	0.560943418632518
2 h	0.681764143114897
2 h	0.637314396695624
2 h	0.642077267509605
2 h	0.648470710158556
2 h	0.64993896484375
2 h	0.610470520458558
2 h	0.541336436033277
2 h	0.656076951524253
2 h	0.626331767139538
2 h	0.604897923346927
2 h	0.61420289434284
2 h	0.648011690134477
2 h	0.611959419090996
2 h	0.576454458007866
2 h	0.608473901270893
2 h	0.696935685802671
2 h	0.623425706578337
2 h	0.800352308923383
2 h	0.71741566984938
2 h	0.63119290662932
2 h	0.599053191565491
2 h	0.612074417452794
2 h	0.641979539566768
2 h	0.537747415765037
2 h	0.573741491869448
2 h	0.537269996203997
2 h	0.567366447105354
2 h	0.674443520242084
2 h	0.55665617819737
2 h	0.696482042365209
2 h	0.619779674614032
2 h	0.589925509358502
2 h	0.600623154896808
2 h	0.624284752562867
2 h	0.601675800669176
2 h	0.554267015133503
2 h	0.647197278188945
2 h	0.652276157207331
2 h	0.642931475278094
2 h	0.708071115120724
2 h	0.720637777552908
2 h	0.599832029508394
2 h	0.607116316137366
2 h	0.561495624918483
2 h	0.704227296416355
2 h	0.572379868996883
2 h	0.6
2 h	0.531133597463509
2 h	0.583646665476185
2 h	0.626250717102433
2 h	0.573878734665908
2 h	0.587324883007903
2 h	0.636592732673402
2 h	0.551385080662996
2 h	0.626190903737424
2 h	0.586189608538473
2 h	0.615581396802984
2 h	0.704087045601482
2 h	0.614646293053825
2 h	0.562996404614457
2 h	0.553758156864932
2 h	0.579122369101517
2 h	0.6032713076822
2 h	0.6096455420629
2 h	0.586369674239223
2 h	0.64777886767455
2 h	0.616563591977506
2 h	0.648279467266645
2 h	0.732403531621108
2 h	0.631579155622212
2 h	0.62463395494651
2 h	0.644292329577157
2 h	0.642464806450712
2 h	0.715191538420476
2 h	0.596239638905892
2 h	0.598384805897429
2 h	0.580882989964738
2 h	0.615806725317844
2 h	0.589344202647882
2 h	0.579668856796523
2 h	0.577172013949731
2 h	0.618301107699477
2 h	0.675020191421506
2 h	0.614556367662857
2 h	0.612091551967139
2 h	0.610661295564128
2 h	0.658809071773568
2 h	0.575527476129051
2 h	0.570596972589682
2 h	0.522703129860579
2 h	0.66
2 h	0.64837762568448
2 h	0.598264613932824
2 h	0.577669380454752
2 h	0.576058001388021
2 h	0.592614771367192
2 h	0.652696337425129
2 h	0.609729752503654
2 h	0.744925928050527
2 h	0.548744101420845
2 h	0.598628431179193
2 h	0.541793314904789
2 h	0.644519018800489
2 h	0.594724546076253
2 h	0.551350321681855
2 h	0.521752527071736
2 h	0.611154189358958
2 h	0.595641086856602
2 h	0.633826372577864
2 h	0.571692043869343
2 h	0.701687989714719
2 h	0.569102627275065
2 h	0.51919128545531
2 h	0.629622960137419
2 h	0.613823678020302
2 h	0.965745044902437
2 h	0.53451468847149
2 h	0.609302113824681
2 h	0.56594125665377
2 h	0.602514237381038
2 h	0.592982185044396
2 h	0.625947412444892
2 h	0.613856040599011
2 h	0.689523135487752
2 h	0.638118715279333
2 h	0.608003708499675
2 h	0.609548914796691
2 h	0.567783048060715
2 h	0.593058603139486
2 h	0.861166296302309
2 h	0.611509479136694
2 h	0.7108970641912
2 h	0.577669667764155
2 h	0.564933697060848
2 h	0.613034399361882
2 h	0.535514541448153
2 h	0.606185947642502
2 h	0.679900436349359
2 h	0.629690857352783
2 h	0.683420239159427
2 h	0.573307030028495
2 h	0.579256459772962
2 h	0.605165706249024
2 h	0.64259673171877
2 h	0.581622499850706
2 h	0.579926707112304
2 h	0.63075779973707
2 h	0.595960259886958
2 h	0.596541581630592
2 h	0.527414128164643
2 h	0.596193109609775
2 h	0.567398667117964
2 h	0.686413287604784
2 h	0.639323715173065
2 h	0.640781869461483
2 h	0.543499605706598
2 h	0.68395089593387
2 h	0.602153631680784
2 h	0.668604855686358
2 h	0.565131975987977
2 h	0.614874694200051
2 h	0.629706541840423
2 h	0.613449350417288
2 h	0.560381499478958
2 h	0.595465475782107
2 h	0.583952650316546
2 h	0.635021772052652
2 h	0.643323483876192
2 h	0.652601122927527
2 h	0.608633322459057
2 h	0.571674181177086
2 h	0.695626677904811
1 h	0.666569499135356
1 h	0.682195205324628
1 h	0.587803935132483
1 h	0.565777435357169
1 h	0.517600870977314
1 h	0.605731343686485
1 h	0.548748346949483
1 h	0.613986184138742
1 h	0.503820635145707
1 h	0.563650019784667
1 h	0.556894571504252
1 h	0.543473006320768
1 h	0.596958648616726
1 h	0.558835055270921
1 h	0.619306336023839
1 h	0.564757471350366
1 h	0.837552432582985
1 h	0.542539571128462
1 h	0.548207534816088
1 h	0.579132232105756
1 h	0.554485664933791
1 h	0.619031908794351
1 h	0.537793468112276
1 h	0.575932105776571
1 h	0.520753778933346
1 h	0.593669589716405
1 h	0.522931519219759
1 h	0.534437914787832
1 h	0.593703024090928
1 h	0.523701574106047
1 h	0.519158623575152
1 h	0.614289953362908
1 h	0.694541641162911
1 h	0.547161970798284
1 h	0.545289282875562
1 h	0.549469148394209
1 h	0.563377649941272
1 h	0.577649432931612
1 h	0.562356978084315
1 h	0.591108395654236
1 h	0.610809577201667
1 h	0.581130581780183
1 h	0.682512237747188
1 h	0.533789705142253
1 h	0.55326093046672
1 h	0.562525274614133
1 h	0.640266601575341
1 h	0.615367499345493
1 h	0.53778633480212
1 h	0.574304940501807
1 h	0.560420693769925
1 h	0.557583363978732
1 h	0.545863016037503
1 h	0.545795539660297
1 h	0.491800913985488
1 h	0.623989819475042
1 h	0.596559090781768
1 h	0.604978177642542
1 h	0.241358378911849
1 h	0.574107707858684
1 h	0.598917848894281
1 h	0.573285555316384
1 h	0.653152260717603
1 h	0.578136183496539
1 h	0.550418353851511
1 h	0.522889096105701
1 h	0.52596297567709
1 h	0.578338203553197
1 h	0.587251288982423
1 h	0.548829530820781
1 h	0.586792785616169
1 h	0.601920082853695
1 h	0.564329756054869
1 h	0.636641898461543
1 h	0.618814121832171
1 h	0.542624955871219
1 h	0.569384116977557
1 h	0.579427442738712
1 h	0.6215588522184
1 h	0.531344678486661
1 h	0.605147606006121
1 h	0.542967024084847
1 h	0.52519846529263
1 h	0.570866317824651
1 h	0.591567445515545
1 h	0.599362597076392
1 h	0.613552799184341
1 h	0.640651813920736
1 h	0.56205465347275
1 h	0.567999597827146
1 h	0.631110249223722
1 h	0.777598932169205
1 h	0.535376504981562
1 h	0.621913006029069
1 h	0.587663957308186
1 h	0.521163914825286
1 h	0.612107329448115
1 h	0.534021783587215
1 h	0.592427611532761
1 h	0.548452090148116
1 h	0.671028680693564
1 h	0.554267032537329
1 h	0.56356319410045
1 h	0.576633915504707
1 h	0.561277466572076
1 h	0.531810759098274
1 h	0.503208982277957
1 h	0.598884428748466
1 h	0.589002719098508
1 h	0.558699590493738
1 h	0.543319161921812
1 h	0.58720660582187
1 h	0.551852872751503
1 h	0.605323162910229
1 h	0.571380695288606
1 h	0.584794469848062
1 h	0.569452278494721
1 h	0.617179692605764
1 h	0.549888863499818
1 h	0.684103328207023
1 h	0.557068325101381
1 h	0.550861509997114
1 h	0.546007957491414
1 h	0.575568646680836
1 h	0.599381898972918
1 h	0.549237276236577
1 h	0.536501067637033
1 h	0.566236932333908
1 h	0.537907343954838
1 h	0.509542365001343
1 h	0.599103817449611
1 h	0.490087867062543
1 h	0.57552123245036
1 h	0.534268936735429
1 h	0.585809063285997
1 h	0.584753285904101
1 h	0.605950570916736
1 h	0.589812426342807
1 h	0.555949569626129
1 h	0.513672766324078
1 h	0.603100998998441
1 h	0.550644510177948
1 h	0.615201187744438
1 h	0.553773082452772
1 h	0.588750010418822
1 h	0.579200953272085
1 h	0.681521014955412
1 h	0.602085070974558
1 h	0.542350192467908
1 h	0.522154347758818
1 h	0.558665209403564
1 h	0.591574820809706
1 h	0.59845375925691
1 h	0.545209104531194
1 h	0.517817205660419
1 h	0.529203512603881
1 h	0.560098590631981
1 h	0.565644863121024
1 h	0.606418838566048
1 h	0.565038246609929
1 h	0.561891566035768
1 h	0.678264173108257
1 h	0.554630892550066
1 h	0.605316777741218
1 h	0.586839763629466
1 h	0.593594865632097
1 h	0.571914566082745
1 h	0.562962081003035
1 h	0.568314388890333
1 h	0.65993896484375
1 h	0.532901062022209
1 h	0.617792074814723
1 h	0.629604462213496
1 h	0.663391706489928
1 h	0.568206717970874
1 h	0.549687703683841
1 h	0.4929360882044
1 h	0.583466643343858
1 h	0.587091185198861
1 h	0.57626888464396
1 h	0.560714257685981
1 h	0.564414717734249
1 h	0.531768132402464
1 h	0.511347994182368
1 h	0.601562733857155
1 h	0.595417523609258
1 h	0.572892899041928
1 h	0.562784289487695
1 h	0.507350421568147
1 h	0.487333775259698
1 h	0.51885146724328
1 h	0.631549322195624
1 h	0.635522819857465
1 h	0.63711088611875
1 h	0.639112730010342
1 h	0.695562693937635
1 h	0.606307649291967
1 h	0.610263839208472
1 h	0.538854080880871
1 h	0.537097281302696
1 h	0.561452614095831
1 h	0.513284108667322
1 h	0.50613031477624
1 h	0.512902675994478
1 h	0.545413040941447
1 h	0.600197780071543
1 h	0.494785782169197
1 h	0.584683458541559
1 h	0.577697769809736
1 h	0.580703049038641
1 h	0.489209169171105
1 h	0.503858632204206
1 h	0.590126460910592
1 h	0.590628561611239
1 h	0.686305053624675
1 h	0.591140723424965
1 h	0.564765480178726
1 h	0.574252519928359
1 h	0.541821748539551
1 h	0.5285248002323
1 h	0.5639437060649
1 h	0.532224065074288
1 h	0.518493215746674
1 h	0.552696773007231
1 h	0.534489174408426
1 h	0.538384101508598
1 h	0.56620745099993
1 h	0.56942181561156
1 h	0.557022461124036
1 h	0.679186140967777
1 h	0.523422298227148
1 h	0.576088106464315
1 h	0.606023944657907
1 h	0.526609317908591
1 h	0.528442469605084
1 h	0.580997002909491
1 h	0.550099422053277
1 h	0.551377164901797
1 h	0.61564618641853
1 h	0.545307801655458
1 h	0.662720936287443
1 h	0.575636953725049
1 h	0.576834467164621
1 h	0.575830396669947
1 h	0.595208019670423
1 h	0.573053559474933
1 h	0.551880454836781
1 h	0.584469118251209
1 h	0.586529708137261
1 h	0.564509816781064
1 h	0.556019154295953
1 h	0.562436657524751
1 h	0.574969295132007
1 h	0.531779395507222
1 h	0.607595670983749
1 h	0.588295839292407
1 h	0.530753117752954
1 h	0.61690451051323
1 h	0.592219636421367
1 h	0.579120054820339
1 h	0.559165572558925
1 h	0.574958134294812
1 h	0.531801409296592
1 h	0.569178475987167
1 h	0.531892893580383
1 h	0.604939013050975
1 h	0.603192321037512
1 h	0.54
1 h	0.57014563779705
1 h	0.557023402275669
1 h	0.563754846919409
1 h	0.621191233418031
1 h	0.560760427547009
1 h	0.608887011653507
1 h	0.562805132726026
1 h	0.601722799627719
1 h	0.540224510330707
1 h	0.597321956030655
1 h	0.535057954712365
1 h	0.52166100935896
1 h	0.586427949080977
1 h	0.542477293662467
1 h	0.62095161319184
1 h	0.559252172891606
1 h	0.554804143840904
1 h	0.541240004076119
1 h	0.50341130911233
1 h	0.538445876266199
1 h	0.586964504207728
1 h	0.601489749132801
1 h	0.619510948912392
1 h	0.554374177951185
1 h	0.661621876962462
1 h	0.597059462032948
1 h	0.600932752446214
1 h	0.613002099144148
1 h	0.559736086892849
1 h	0.608703400308004
1 h	0.554445915095686
1 h	0.534477110509418
1 h	0.562973776163004
1 h	0.577075576323571
1 h	0.654268207741332
1 h	0.596113450775197
1 h	0.596896807979884
1 h	0.577354088387899
1 h	0.88592690368451
1 h	0.568900570407331
1 h	0.645842521653753
1 h	0.559110786940007
1 h	0.601102764741301
1 h	0.549419226901294
1 h	0.561286097966756
1 h	0.55993896484375
1 h	0.567166394735256
1 h	0.53
1 h	0.577942057588975
1 h	0.551144959104592
1 h	0.562760723726088
1 h	0.548260789749318
1 h	0.598027374724762
1 h	0.509033359529157
1 h	0.552715073326413
1 h	0.575858410103921
1 h	0.531194085260722
1 h	0.603136955261008
1 h	0.578045265429885
1 h	0.599163406153333
1 h	0.572678249538691
1 h	0.583379958957286
1 h	0.538524723858285
1 h	0.601256365975584
1 h	0.59340290034044
1 h	0.561117829998668
1 h	0.576870672633629
1 h	0.483156046597895
1 h	0.544040739878191
1 h	0.567686225909969
1 h	0.653058911597524
1 h	0.574667619279746
1 h	0.537080957608277
1 h	0.613837286443787
1 h	0.552519523371597
1 h	0.622018977755931
1 h	0.588676235477445
1 h	0.5308819789856
1 h	0.562987441148629
1 h	0.559462778884597
1 h	0.587455675741968
1 h	0.628228127608004
1 h	0.556214844130008
1 h	0.572852274357946
1 h	0.564423941558955
1 h	0.15872394890907
1 h	0.527239935570819
1 h	0.597740115679016
1 h	0.714947604770072
1 h	0.555129784700721
1 h	0.625279995216221
1 h	0.554387438936328
1 h	0.618245846285774
1 h	0.572162631771403
1 h	0.580478039065536
1 h	0.651678178847297
1 h	0.566934468726571
1 h	0.616001945494125
1 h	0.587139036774698
1 h	0.537378286707586
1 h	0.575935293234302
1 h	0.537792427436691
1 h	0.608415551921372
1 h	0.58974773915357
1 h	0.545833927711739
1 h	0.550507621556514
1 h	0.61006103515625
1 h	0.585622326133112
1 h	0.565330542057852
1 h	0.751828222862603
1 h	0.614909496967917
1 h	0.563001245668399
1 h	0.597237004131109
1 h	0.567743138828094
1 h	0.591107695239657
1 h	0.554215605069332
1 h	0.589038307265242
1 h	0.53793296344515
1 h	0.647761979748992
1 h	0.564831622916049
1 h	0.572351223913123
1 h	0.546792611717071
1 h	0.66239552755716
1 h	0.554341517738915
1 h	0.558585229813451
1 h	0.598083717800746
1 h	0.570125445737482
1 h	0.496916030880885
1 h	0.606752263604935
1 h	0.554472883058691
1 h	0.541883593288813
1 h	0.569371924272312
1 h	0.573419159851234
1 h	0.599811838643414
1 h	0.559724312171162
1 h	0.584774682367897
1 h	0.578128245735669
1 h	0.587885785027349
1 h	0.53357474548839
1 h	0.597429335715332
1 h	0.554231969070107
1 h	0.554535011217922
1 h	0.531411880828614
1 h	0.506999224047631
1 h	0.623311057316012
1 h	0.607166826892941
1 h	0.542678638085735
1 h	0.56006103515625
1 h	0.584698450826322
1 h	0.635362520225348
1 h	0.586917905577132
1 h	0.6146700060833
1 h	0.567763338847956
1 h	0.532637462383798
1 h	0.605915665713234
1 h	0.64454582488851
1 h	0.637013385421101
1 h	0.586208612356997
1 h	0.604978495522755
1 h	0.553200936813043
1 h	0.550338295473024
1 h	0.536664277905174
1 h	0.527813525030254
1 h	0.556094657703845
1 h	0.592608859936086
1 h	0.566487020181293
1 h	0.572888532454858
1 h	0.639003506179065
1 h	0.52993896484375
1 h	0.670636768808937
1 h	0.574832086408074
1 h	0.566975897472648
1 h	0.610305240960071
1 h	0.46520249958836
1 h	0.674826099587341
1 h	0.546436923748597
1 h	0.644815190420899
1 h	0.589705140179032
1 h	0.545731903138579
1 h	0.612199367304398
1 h	0.552743080270335
1 h	0.526215145518895
1 h	0.574017169848997
1 h	0.54184216285555
1 h	0.537976875252139
1 h	0.642012084002381
1 h	0.616480798442014
1 h	0.561857224465863
1 h	0.523880514275337
1 h	0.615638497256907
1 h	0.549855864934076
1 h	0.589178864759804
1 h	0.553841416189134
1 h	0.53130613524844
1 h	0.589699865366467
1 h	0.598656466934237
1 h	0.56360020239995
1 h	0.542275428442151
1 h	0.640354143951738
1 h	0.621556352937094
1 h	0.718012752682156
1 h	0.606210367304259
1 h	0.577062639707061
1 h	0.591478152017677
1 h	0.596337285710264
1 h	0.599280265311441
1 h	0.601572899463473
1 h	0.567409825859384
1 h	0.641844665165884
1 h	0.550948257198013
1 h	0.574598083961795
1 h	0.598671941772165
1 h	0.576973305227401
1 h	0.514105907655695
1 h	0.564561670092809
1 h	0.607208672135954
1 h	0.607851362434559
1 h	0.622332505355478
1 h	0.625149849342511
1 h	0.631031519333975
1 h	0.582635062957097
1 h	0.611088068075209
1 h	0.584166109104628
1 h	0.628948088666717
1 h	0.572913328360073
1 h	0.631452445545783
1 h	0.530278418495035
1 h	0.61650989423895
1 h	0.577158728491324
1 h	0.62454816281704
1 h	0.571222059782736
1 h	0.585861744965182
1 h	0.620516445368084
1 h	0.586048316874207
1 h	0.560366769145303
1 h	0.591739707851864
1 h	0.651401855047739
1 h	0.484403287937458
1 h	0.622206435054088
1 h	0.646883860633096
1 h	0.609255042409625
1 h	0.548368599501288
1 h	0.611358983460818
1 h	0.529317629908402
1 h	0.558093323229911
1 h	0.649879427348947
1 h	0.56574931411172
1 h	0.567917360368502
1 h	0.616529740561197
1 h	0.527972919315974
1 h	0.572301776046683
1 h	0.621465144715582
1 h	0.576884145115082
1 h	0.606555802366195
1 h	0.576671946478546
1 h	0.636441343008793
1 h	0.522900972107371
1 h	0.602972582898987
1 h	0.571815748439367
1 h	0.666968505394304
1 h	0.553125188512576
1 h	0.531468765093999
1 h	0.457651533296065
1 h	0.616603100977053
1 h	0.489158960850002
1 h	0.737566740208103
1 h	0.585876342308273
1 h	0.52726437036022
1 h	0.576895481180394
1 h	0.622868620981652
1 h	0.652717337166821
1 h	0.63
1 h	0.584400792765538
1 h	0.611184462872183
1 h	0.606968598830062
1 h	0.590859370059071
1 h	0.565878885085093
1 h	0.526615606568286
1 h	0.626765356031842
1 h	0.607737628265062
1 h	0.563310195679571
1 h	0.575857021125822
1 h	0.5957867535973
1 h	0.548267259791987
1 h	0.594947884747635
1 h	0.592338806432363
1 h	0.608664246111728
1 h	0.590526619060774
1 h	0.579705014895612
1 h	0.640531251976118
1 h	0.614664536112985
1 h	0.658000389921041
1 h	0.666831189358773
1 h	0.560265132467039
1 h	0.537251059315157
1 h	0.623969394913297
1 h	0.603135611242246
1 h	0.601463297016221
1 h	0.51021314611055
1 h	0.622675748173589
1 h	0.590746955277911
1 h	0.636673757562935
1 h	0.616292079072374
1 h	0.583950043994547
1 h	0.507288292723751
1 h	0.618195122602736
1 h	0.576165283274738
1 h	0.574416255894465
1 h	0.530264100506714
1 h	0.608010685503913
1 h	0.625987597415276
1 h	0.586815940834798
1 h	0.586946997093064
1 h	0.589897663128904
1 h	0.573175720293916
1 h	0.560823648950552
1 h	0.525863522873887
1 h	0.569062412493959
1 h	0.553694899979454
1 h	0.572458019691099
1 h	0.569174687658679
1 h	0.608385456092049
1 h	0.590274953430665
1 h	0.593528942926936
1 h	0.784495057551812
1 h	0.556255369605375
1 h	0.578203932353478
1 h	0.668377013725265
1 h	0.578796213610299
1 h	0.60575070112879
1 h	0.542691151872148
1 h	0.683834320333318
1 h	0.577099904161286
1 h	0.591237229207067
1 h	0.559719124531391
1 h	0.596860296222698
1 h	0.561637401107734
1 h	0.571519333561695
1 h	0.594903491755837
1 h	0.569785291313416
1 h	0.588783408841967
1 h	0.568690088274437
1 h	0.547417032816331
1 h	0.575812427937717
1 h	0.552100790534569
1 h	0.687351109787974
1 h	0.620750779129468
1 h	0.633269709770256
1 h	0.594115306191255
1 h	0.564251109769462
1 h	0.656287810009215
1 h	0.612138894320315
1 h	0.631442663187589
1 h	0.628023577720486
1 h	0.575870045523832
1 h	0.568722089048648
1 h	0.561706674603306
1 h	0.544978828315478
1 h	0.5543372987976
1 h	0.611729491514102
1 h	0.603854917343973
1 h	0.718775845324521
1 h	0.618290429601948
1 h	0.736016467018963
1 h	0.602983698965496
1 h	0.55504773989772
1 h	0.569782273220865
1 h	0.569624162954274
1 h	0.616499222783809
1 h	0.64212272806375
1 h	0.560480257425391
1 h	0.577789853685708
1 h	0.506783935778879
1 h	0.527654239931702
1 h	0.67263351783279
1 h	0.524315088489948
1 h	0.584064106387791
1 h	0.597278762710126
1 h	0.561075947654101
1 h	0.549520403506086
1 h	0.560205149814538
1 h	0.571680403442845
1 h	0.626613638539054
1 h	0.644818310473588
1 h	0.535060541074116
1 h	0.588641972001943
1 h	0.646279785944134
1 h	0.603946651601527
1 h	0.60556737105811
1 h	0.562620102607799
1 h	0.565867813585975
1 h	0.607401675762292
1 h	0.563530844590114
1 h	0.611643874249123
1 h	0.583235649903369
1 h	0.501866300258945
1 h	0.640816111330235
1 h	0.654454770860697
1 h	0.635480983203516
1 h	0.542185786220961
1 h	0.606767537474912
1 h	0.627849254779303
1 h	0.603169295288313
1 h	0.599105601429129
1 h	0.556846281175217
1 h	0.602739520196461
1 h	0.546062407199719
1 h	0.566378204167827
1 h	0.556792497879049
1 h	0.527540885699451
1 h	0.609823660778754
1 h	0.561696037893022
1 h	0.60553404024701
1 h	0.604708092246493
1 h	0.561170524042816
1 h	0.618916853221084
1 h	0.526367790474165
1 h	0.622373037396416
1 h	0.642825701954757
1 h	0.664427744292768
1 h	0.658132491810479
1 h	0.626777623373484
1 h	0.590942060842096
1 h	0.503517158819527
1 h	0.559417481052528
1 h	0.539382578085338
1 h	0.56709674899137
1 h	0.587825343787159
1 h	0.624596418627238
1 h	0.560879139384504
1 h	0.528839717400035
1 h	0.482125970247056
1 h	0.579145535488636
1 h	0.581676736597472
1 h	0.580253307006997
1 h	0.52924877097562
1 h	0.603957387113843
1 h	0.594815275883107
1 h	0.575931336250605
1 h	0.577372953117159
1 h	0.614359884632304
1 h	0.671463504325678
1 h	0.622350754533844
1 h	0.594423791504782
1 h	0.597675530342484
1 h	0.56531860587218
1 h	0.573129235866591
1 h	0.565605614944372
1 h	0.60753660579299
1 h	0.564264806221264
1 h	0.63894504162883
1 h	0.513456141502843
1 h	0.612616153138036
45 min	0.605021917609274
45 min	0.58344020336209
45 min	0.593422690894448
45 min	0.674715135882389
45 min	0.524727230504241
45 min	0.573023112830853
45 min	0.600854291687921
45 min	0.570192656361712
45 min	0.58643075076406
45 min	0.563622163600189
45 min	0.527223351838398
45 min	0.568161725981361
45 min	0.57993896484375
45 min	0.551199281746964
45 min	0.550798426881007
45 min	0.586439765900837
45 min	0.58787246024278
45 min	0.569423185102538
45 min	0.625469265830289
45 min	0.58576653329802
45 min	0.640095422040766
45 min	0.535628591656086
45 min	0.702275888362
45 min	0.536721182297365
45 min	0.588400483627005
45 min	0.559442469318445
45 min	0.572443016492976
45 min	0.616328832783223
45 min	0.557435288142457
45 min	0.535690937164898
45 min	0.542146823379476
45 min	0.54867340015461
45 min	0.576584792757013
45 min	0.550096411624048
45 min	0.549849858600767
45 min	0.592091692511325
45 min	0.560536967710233
45 min	0.554677076235888
45 min	0.541364957578562
45 min	0.657479883563606
45 min	0.594780324050694
45 min	0.552219983655631
45 min	0.590508345925835
45 min	0.609537018363728
45 min	0.542508339254764
45 min	0.571950618703644
45 min	0.572096298579544
45 min	0.5175493823821
45 min	0.510741046693572
45 min	0.59311748670377
45 min	0.624041430788463
45 min	0.501600547246882
45 min	0.566943199946522
45 min	0.540817698148564
45 min	0.554012375271488
45 min	0.565994476368132
45 min	0.555861181042214
45 min	0.6089734791992
45 min	0.560100516869693
45 min	0.539846122430804
45 min	0.613378737585675
45 min	0.544050907322488
45 min	0.555211193776122
45 min	0.51476154542603
45 min	0.492834804572415
45 min	0.56535604604984
45 min	0.622619998231573
45 min	0.541284056436406
45 min	0.540645207577298
45 min	0.580912271927551
45 min	0.517241654565397
45 min	0.488091300771372
45 min	0.49942305123476
45 min	0.593191566567851
45 min	0.637183747513261
45 min	0.524110259709834
45 min	0.574863330543628
45 min	0.62745549849946
45 min	0.591578939868865
45 min	0.588347940084181
45 min	0.63136372868947
45 min	0.588979433338638
45 min	0.535505830669114
45 min	0.533825927058448
45 min	0.550594153399586
45 min	0.489691176146729
45 min	0.539747804004533
45 min	0.587926749025998
45 min	0.573217075010425
45 min	0.570492647787407
45 min	0.555679307347966
45 min	0.579314085799061
45 min	0.62036791360192
45 min	0.58204818983726
45 min	0.551188439130602
45 min	0.570766796170865
45 min	0.539767106891925
45 min	0.580557185568539
45 min	0.527789643042609
45 min	0.648816237612153
45 min	0.576236609745335
45 min	0.617571925055257
45 min	0.54332223744113
45 min	0.54037076142922
45 min	0.554091433502429
45 min	0.542881289930626
45 min	0.502072564895127
45 min	0.507052511301112
45 min	0.545417852335007
45 min	0.541088881707044
45 min	0.598469456975584
45 min	0.587288007635474
45 min	0.582723667050261
45 min	0.480329382462456
45 min	0.600187490769178
45 min	0.51974479756235
45 min	0.549120420274899
45 min	0.711257249291851
45 min	0.52608414225117
45 min	0.621521428966471
45 min	0.53968801476851
45 min	0.551024640314227
45 min	0.529422457128048
45 min	0.508389232434773
45 min	0.526739313227732
45 min	0.621393628769922
45 min	0.532551357946148
45 min	0.548625122887071
45 min	0.570670969700697
45 min	0.654492626357577
45 min	0.559464635876794
45 min	0.59555933844172
45 min	0.639136750597234
45 min	0.582197572786237
45 min	0.544479482349112
45 min	0.594396825069015
45 min	0.585456046375762
45 min	0.534384124815199
45 min	0.604683942809207
45 min	0.768911287838405
45 min	0.533450952329986
45 min	0.669033208825241
45 min	0.55560103523623
45 min	0.59273379390271
45 min	0.533432468461507
45 min	0.550506570852955
45 min	0.513060461240105
45 min	0.526664198409764
45 min	0.545465170373031
45 min	0.606795972997142
45 min	0.600771122369423
45 min	0.605445480308616
45 min	0.520997510203921
45 min	0.585355907846833
45 min	0.582071673934404
45 min	0.54124670157453
45 min	0.499353984855277
45 min	0.511493621033877
45 min	0.547305419991861
45 min	0.603686254830206
45 min	0.591923011243951
45 min	0.535163007300821
45 min	0.583390280497734
45 min	0.542834386766508
45 min	0.522697424880764
45 min	0.513614364420817
45 min	0.561341908920921
45 min	0.451196639967561
45 min	0.524559338514948
45 min	0.498386894094437
45 min	0.551805262947527
45 min	0.541397096826184
45 min	0.496256563009957
45 min	0.545901880387193
45 min	0.448113465432499
45 min	0.566319663535246
45 min	0.60874608216972
45 min	0.637648666727409
45 min	0.586286306894422
45 min	0.540772184211556
45 min	0.570811095599683
45 min	0.646302418883934
45 min	0.568446821687442
45 min	0.538832068497921
45 min	0.544470149379677
45 min	0.597551014826827
45 min	0.567678787683896
45 min	0.549822830914986
45 min	0.543663223450016
45 min	0.543988439293461
45 min	0.607529661095972
45 min	0.580530930032742
45 min	0.531658128641719
45 min	0.578126712526622
45 min	0.538091073184763
45 min	0.537481067793625
45 min	0.548263098284569
45 min	0.517743104301562
