Chr,ABOrientation,Polarity
1,-0.431575483118679,0.812053115423902
1,-0.312813562226325,0.843718079673136
1,-0.289867616503808,0.786516853932584
1,-0.761594160168844,0.850868232890705
1,0.531307210512413,0.730337078651685
1,-0.855878963939976,0.753830439223698
1,-0.474819813290048,0.895812053115424
1,-0.657107798451652,0.861082737487232
1,-0.786318342531549,0.861082737487232
1,-0.0971634993594907,0.831460674157303
1,-0.806797386838013,0.871297242083759
1,-0.441765330323963,0.806945863125638
1,-0.697950541161037,0.780388151174668
1,-0.761696859510806,0.78855975485189
1,0.176295099825272,0.77732379979571
1,-0.855604264627386,0.782431052093973
1,-0.595789918711194,0.824310520939734
1,-0.201944555417348,0.711950970377937
1,-0.00156572663602553,0.703779366700715
1,-0.533453894498474,0.85291113381001
1,-0.425495690882074,0.844739530132789
1,-0.313162595188885,0.867211440245148
1,-0.579618308282421,0.800817160367722
1,-0.015016934871673,0.816138917262513
1,-0.631552330780325,0.798774259448417
1,0.081566070604932,0.725229826353422
1,-0.379777249223171,0.785495403472932
1,0.990995257460793,0.823289070480082
1,-0.273366554338618,0.77732379979571
1,-0.162449113562957,0.776302349336057
1,0.589349305249804,0.765066394279877
1,-0.296310549888536,0.829417773237998
1,-0.0293566512885058,0.756894790602656
1,-0.539360906381951,0.869254341164454
1,-0.91694536849722,0.778345250255363
1,0.123036099385759,0.828396322778345
1,0.305700687158173,0.744637385086823
1,-0.242628195747748,0.846782431052094
1,-0.164293755257327,0.800817160367722
1,-0.361106325207151,0.820224719101124
1,-0.393352672570989,0.819203268641471
1,-0.640310627118382,0.839632277834525
1,-0.0116677997669642,0.870275791624106
1,-0.998880017072488,0.819203268641471
1,-0.113016799965818,0.842696629213483
1,-0.586256151729629,0.832482124616956
1,-0.364985767603797,0.734422880490296
1,-0.171234955201378,0.776302349336057
1,-0.587718605094642,0.872318692543412
1,-0.95874170855829,0.718079673135853
1,-0.343194755775509,0.81511746680286
1,-0.215472453245701,0.820224719101124
1,0.62206307873445,0.723186925434116
1,-0.214217645771644,0.76608784473953
1,-0.23550706521815,0.790602655771195
1,-0.899189720223142,0.752808988764045
1,-0.208351916579576,0.889683350357508
1,-0.97936852973635,0.755873340143003
1,0.585985619665898,0.801838610827375
1,-0.143417657035889,0.905005107252298
1,-0.0203708161761365,0.828396322778345
1,-0.73094641202495,0.892747701736466
1,0.129184799187524,0.813074565883555
1,-0.541275296937344,0.861082737487232
1,-0.320837784799329,0.713993871297242
1,-0.20498204472822,0.831460674157303
1,-0.652678762048244,0.911133810010215
1,0.261083269729393,0.797752808988764
1,-0.114328224109909,0.691521961184883
1,-0.647960485229429,0.75076608784474
1,-0.0952912745896826,0.832482124616956
1,-0.587507172031288,0.751787538304392
1,-0.572273730665116,0.725229826353422
1,-0.110065240805471,0.822267620020429
1,-0.30772652413347,0.725229826353422
1,-0.276156762034177,0.833503575076609
1,-0.702499382252924,0.889683350357508
1,-0.677125332645524,0.851889683350358
1,-0.744906735350427,0.868232890704801
1,-0.972265114355238,0.725229826353422
1,-0.817230756577991,0.749744637385087
1,-0.317047345291611,0.752808988764045
1,0.0287705408669419,0.825331971399387
1,0.209768042717839,0.724208375893769
1,-0.374999997738908,0.716036772216547
1,0.762003788870767,0.869254341164454
1,-0.134971211619686,0.88661899897855
1,0.251239716574278,0.799795709908069
1,-0.449237350760218,0.835546475995914
1,-0.465557738833396,0.866189989785495
1,-0.5323357440756,0.83758937691522
1,-0.738332158159663,0.745658835546476
1,-0.589296041940492,0.796731358529111
1,-0.644704820637286,0.834525025536262
1,-0.754994287947684,0.82635342185904
1,-0.570863576201477,0.882533197139939
1,-0.0186933559472928,0.789581205311542
1,-0.861849431289999,0.775280898876405
1,-0.738569122364313,0.835546475995914
1,-0.725938238138573,0.830439223697651
1,-0.0364802094197821,0.862104187946885
1,0.98425823264001,0.745658835546476
1,0.868916277985634,0.736465781409602
1,0.876715804596891,0.743615934627171
1,-0.519955898718266,0.800817160367722
1,0.0581415832385956,0.763023493360572
1,0.281200477894724,0.831460674157303
1,-0.184034859985314,0.867211440245148
1,-0.205028324964131,0.888661899897855
1,-0.35869160169692,0.774259448416752
1,-0.120448881424438,0.869254341164454
1,-0.0240268963965609,0.891726251276813
1,-0.979368930495394,0.834525025536262
1,0.958752798612074,0.776302349336057
1,-0.771374203230818,0.751787538304392
1,0.00178494810064729,0.758937691521961
1,-0.338641937573799,0.868232890704801
1,0.484281295655961,0.84167517875383
1,-0.683636062679987,0.72829417773238
1,-0.979157497987916,0.819203268641471
1,-0.731607602953546,0.876404494382023
1,-0.0378784830540039,0.83758937691522
1,-0.517350169616225,0.848825331971399
1,-0.543446869887747,0.833503575076609
1,0.305463292802259,0.725229826353422
1,-0.455101763530243,0.804902962206333
1,-0.370969352622589,0.792645556690501
1,0.842491009164253,0.858018386108274
1,-0.653937254483048,0.791624106230848
1,0.0591974465045444,0.85291113381001
1,-0.316511874268703,0.740551583248212
1,-0.851119247641074,0.84167517875383
1,0.0226554876541174,0.877425944841675
1,-0.681113008909881,0.780388151174668
1,-0.335069714841453,0.894790602655771
1,-0.297125052895957,0.75076608784474
1,0.22639504862386,0.858018386108274
1,0.269151377998176,0.80388151174668
1,-0.898002963014591,0.747701736465781
1,-0.155209317763124,0.865168539325843
1,-0.650864680466879,0.804902962206333
1,-0.665078119263971,0.83758937691522
1,-0.825701092407251,0.725229826353422
1,-0.646068466165913,0.721144024514811
1,-0.366420156114337,0.842696629213483
1,-0.633778446217563,0.772216547497446
1,0.0424491475150837,0.749744637385087
1,-0.563976257971386,0.824310520939734
1,-0.2913179346489,0.736465781409602
1,0.397860093673863,0.791624106230848
1,0.0625627348516869,0.894790602655771
1,-0.341578896080812,0.868232890704801
1,-0.328381217692026,0.842696629213483
1,0.645356570051474,0.73953013278856
1,-0.41525461668425,0.832482124616956
1,-0.333024132582417,0.821246169560776
1,-0.0665454044491497,0.843718079673136
1,-0.779310254783374,0.757916241062308
1,-0.678945451113781,0.812053115423902
1,-0.0621312725220146,0.831460674157303
1,0.0828836054822387,0.70173646578141
1,-0.545691781117603,0.789581205311542
1,-0.443186115353075,0.805924412665986
1,-0.130085831341173,0.846782431052094
1,-0.392920698958768,0.840653728294178
1,-0.0500176178122127,0.755873340143003
1,0.00681757372846181,0.82635342185904
1,0.265441248444161,0.888661899897855
1,0.308253960343207,0.825331971399387
1,0.954286625169328,0.884576098059244
1,-0.190484602342947,0.933605720122574
1,-0.708606160168886,0.846782431052094
1,-0.352506364748127,0.78855975485189
1,-0.520894948804261,0.781409601634321
1,-0.29460411883393,0.781409601634321
1,-0.464779091670383,0.812053115423902
1,0.939668142420182,0.726251276813075
1,-0.604642211046185,0.832482124616956
1,-0.466311838789891,0.835546475995914
1,-0.893666734241071,0.723186925434116
1,-0.915456406815514,0.831460674157303
1,0.905607833894617,0.727272727272727
1,-0.0943792742533437,0.854954034729316
1,-0.728018172563901,0.763023493360572
1,-0.241835984119952,0.86414708886619
1,-0.46767780445492,0.740551583248212
1,0.0930143426254914,0.802860061287028
1,-0.253567769147822,0.889683350357508
1,-0.161427187319642,0.725229826353422
1,-0.888068204618219,0.759959141981614
1,-0.745006929345123,0.887640449438202
1,0.0307482931019398,0.805924412665986
1,0.129731447046584,0.872318692543412
1,-0.503540201972935,0.75076608784474
1,-0.687515948518785,0.835546475995914
1,-0.217912487077382,0.849846782431052
1,-0.56859151079235,0.868232890704801
1,-0.660515308164399,0.744637385086823
1,-0.730885345997573,0.843718079673136
1,-0.258340507100222,0.840653728294178
1,-0.717083383801422,0.733401430030644
1,0.142767819058863,0.661899897854954
1,-0.764859907246826,0.725229826353422
1,0.510368288014442,0.833503575076609
1,0.713661892979766,0.722165474974464
1,-0.371596998673911,0.726251276813075
1,-0.300004020474748,0.800817160367722
1,0.478647287140656,0.768130745658836
1,-0.626436273702498,0.707865168539326
1,-0.420596504822953,0.720122574055158
1,0.625320088147386,0.85291113381001
1,-0.0708040760388428,0.902962206332993
1,0.134375034199305,0.846782431052094
1,-0.524576990717462,0.793667007150153
1,-0.215054813272913,0.871297242083759
1,-0.276045058483007,0.801838610827375
1,-0.039818498251089,0.764044943820225
1,-0.255092814803287,0.859039836567926
1,-0.399461873808301,0.72829417773238
1,0.771649719109811,0.842696629213483
1,-0.011193296573725,0.811031664964249
1,0.184176241608568,0.805924412665986
1,0.9689008903606,0.871297242083759
1,-0.780942257377415,0.836567926455567
1,-0.499859163132297,0.894790602655771
1,-0.351007116575463,0.90194075587334
1,-0.130942212562257,0.867211440245148
1,0.360990765551831,0.855975485188968
1,-0.349500772130026,0.872318692543412
1,0.314241721516605,0.836567926455567
1,0.258266448038822,0.77732379979571
1,-0.503425663118551,0.849846782431052
1,0.604765290498529,0.860061287027579
1,-0.89052457250941,0.794688457609806
1,-0.252754435611147,0.865168539325843
1,0.105516427097689,0.812053115423902
1,0.19918959508162,0.859039836567926
1,-0.494141277724206,0.797752808988764
1,0.418246919657237,0.820224719101124
1,-0.257351327115748,0.834525025536262
1,-0.292870274048891,0.862104187946885
1,-0.0671811433503672,0.818181818181818
1,-0.303786838050492,0.887640449438202
1,-0.403194399213271,0.87538304392237
1,-0.997739933388719,0.768130745658836
1,0.470724087929828,0.829417773237998
1,0.452276264503666,0.752808988764045
1,-0.197952857295547,0.797752808988764
1,-0.111918704847463,0.872318692543412
1,0.878559479113463,0.792645556690501
1,-0.11392539307902,0.83758937691522
1,-0.983770710819937,0.806945863125638
1,-0.199326013358864,0.820224719101124
1,-0.560494084442943,0.894790602655771
1,-0.415503913917156,0.866189989785495
1,-0.784613105443103,0.836567926455567
1,-0.088399711597259,0.848825331971399
1,-0.983418543641369,0.78855975485189
1,-0.415815194065639,0.835546475995914
1,-0.899865392832162,0.880490296220633
1,-0.972830840253464,0.785495403472932
1,-0.64523917442207,0.86414708886619
1,-0.172434708155761,0.824310520939734
1,-0.949271641925168,0.795709908069459
1,0.648818551718513,0.718079673135853
1,-0.5047804318881,0.784473953013279
1,0.175571069354752,0.811031664964249
1,-0.663122227456909,0.75076608784474
1,-0.722819430619523,0.846782431052094
1,-0.31767205014666,0.879468845760981
1,-0.366521613049025,0.839632277834525
1,0.751400640243983,0.721144024514811
1,-0.409702175076449,0.869254341164454
1,-0.190843344123499,0.861082737487232
1,-0.117943056482415,0.730337078651685
1,0.251056011793144,0.738508682328907
1,0.518757070241666,0.878447395301328
1,-0.156609682699273,0.865168539325843
1,0.0305013936930224,0.790602655771195
1,-0.378351836659578,0.772216547497446
1,-0.768638822305927,0.804902962206333
1,-0.423357566174761,0.876404494382023
1,-0.866525616164538,0.768130745658836
1,-0.945939081492387,0.785495403472932
1,-0.426054940082805,0.72829417773238
1,-0.223859948601329,0.734422880490296
1,-0.165498477445295,0.804902962206333
1,-0.24195348535627,0.719101123595506
1,0.049286785166385,0.772216547497446
1,-0.849817540256723,0.842696629213483
1,-0.83225591454523,0.793667007150153
1,-0.368560979368057,0.672114402451481
1,-0.872607800974523,0.765066394279877
1,-0.634579237705878,0.865168539325843
1,-0.138327343654822,0.726251276813075
1,0.341190848844181,0.781409601634321
1,-0.180618962724555,0.89070480081716
1,-0.250609404212602,0.794688457609806
1,-0.220822333705279,0.900919305413687
1,0.23395145229012,0.869254341164454
1,-0.381969516163524,0.882533197139939
1,-0.477174193930402,0.802860061287028
1,-0.601772705539748,0.871297242083759
1,0.143081490183802,0.884576098059244
1,-0.0036340207153156,0.891726251276813
1,0.25423209911147,0.827374872318693
1,-0.305701386964249,0.915219611848825
1,-0.265386428751758,0.87538304392237
1,0.849057480084494,0.833503575076609
1,-0.914362740425763,0.780388151174668
1,0.247811913102488,0.78855975485189
1,-0.485190002610891,0.816138917262513
1,-0.648947460616241,0.725229826353422
1,-0.215704744758885,0.810010214504597
1,-0.239933138645814,0.89070480081716
1,-0.43821501213395,0.814096016343207
1,-0.956348155206756,0.78855975485189
1,-0.0943646264280221,0.824310520939734
1,-0.482598433457056,0.731358529111338
1,-0.762709253953174,0.748723186925434
1,-0.90100248493394,0.801838610827375
1,0.940842593988147,0.721144024514811
1,-0.187259461943859,0.816138917262513
1,-0.590272210038376,0.822267620020429
1,-0.628684961869166,0.885597548518897
1,-0.86304974044629,0.755873340143003
1,0.574508615162863,0.751787538304392
1,0.385041889840983,0.740551583248212
1,0.309017833602146,0.670071501532176
1,-0.448583718408321,0.89070480081716
1,-0.426800730347871,0.763023493360572
1,-0.658128922236725,0.75485188968335
1,0.229785098385376,0.873340143003064
1,-0.243851226954377,0.774259448416752
1,-0.370290480435296,0.829417773237998
1,-0.916287408616494,0.795709908069459
1,-0.519409653493694,0.820224719101124
1,-0.964284575362741,0.879468845760981
1,-0.34706512029721,0.855975485188968
1,-0.627568160971919,0.771195097037794
1,-0.678629509221784,0.774259448416752
1,0.911209695117125,0.812053115423902
1,-0.0176344942562558,0.796731358529111
1,-0.651998600456767,0.797752808988764
1,-0.336939398095818,0.876404494382023
1,0.251941693258919,0.807967313585291
1,-0.55460315565538,0.853932584269663
1,0.968397654436906,0.867211440245148
1,-0.335563888804174,0.872318692543412
1,-0.00557965931212967,0.845760980592441
1,-0.70899296058181,0.782431052093973
1,0.189071735640967,0.725229826353422
1,-0.0391165289628897,0.900919305413687
1,-0.00184657276918321,0.866189989785495
1,-0.970448984994153,0.733401430030644
1,-0.569972122977121,0.845760980592441
1,-0.652440169109557,0.738508682328907
1,-0.319314478337914,0.687436159346272
1,-0.208969990612091,0.843718079673136
1,-0.689013532432165,0.72829417773238
1,-0.498036371892565,0.912155260469867
1,-0.53968607429752,0.794688457609806
1,-0.651734303305491,0.845760980592441
1,-0.091452227784828,0.799795709908069
1,-0.162517631662379,0.75076608784474
1,-0.779773510849582,0.797752808988764
1,-0.800859217045487,0.814096016343207
1,0.173569687085328,0.770173646578141
1,-0.122968871002444,0.856996935648621
1,0.496998303352133,0.793667007150153
1,0.233882143098719,0.850868232890705
1,0.0989235773354392,0.827374872318693
1,0.52964129145979,0.725229826353422
1,-0.383937663956167,0.818181818181818
1,-0.307058982783417,0.820224719101124
1,-0.583504477712209,0.793667007150153
1,-0.695088396831865,0.840653728294178
1,-0.527101695933379,0.884576098059244
1,0.709508161034092,0.798774259448417
1,-0.840100801938503,0.724208375893769
1,-0.147259135032314,0.760980592441267
1,0.235343467534822,0.888661899897855
1,-0.931591190860144,0.807967313585291
1,0.0757684328580844,0.850868232890705
1,0.0724525384218704,0.78855975485189
1,-0.118623162734873,0.75485188968335
1,-0.324771884491749,0.757916241062308
1,-0.609229970171802,0.866189989785495
1,0.255021560608644,0.807967313585291
1,-0.628260627516788,0.768130745658836
1,-0.920407555641944,0.762002042900919
1,-0.860102021789177,0.821246169560776
1,-0.0505741556197183,0.796731358529111
1,0.176563390073937,0.722165474974464
1,-0.792521802623027,0.892747701736466
1,-0.559115148899038,0.799795709908069
1,-0.112209206640199,0.83758937691522
1,0.791580786941201,0.84167517875383
1,0.209687515295941,0.836567926455567
1,0.027414073393246,0.802860061287028
1,-0.649448507854803,0.781409601634321
1,-0.351112996272795,0.848825331971399
1,-0.743418017093222,0.72829417773238
1,-0.53261651971319,0.808988764044944
1,-0.875935487907342,0.856996935648621
1,-0.671716160713652,0.720122574055158
1,-0.0339044603234525,0.734422880490296
1,0.457850944592459,0.792645556690501
1,-0.724893793188634,0.763023493360572
1,0.058356578521559,0.790602655771195
1,-0.674500141860761,0.827374872318693
1,0.89322741383742,0.804902962206333
1,-0.372598981076088,0.794688457609806
1,-0.160883760723819,0.85291113381001
1,-0.321499554989436,0.785495403472932
1,0.222592994003789,0.715015321756895
1,-0.405112242853989,0.854954034729316
1,-0.598438306757298,0.883554647599591
1,-0.871672413727969,0.80388151174668
1,-0.0706914430871855,0.77732379979571
1,-0.312684021789573,0.876404494382023
1,0.127371246635039,0.87538304392237
1,-0.612136070562273,0.831460674157303
1,-0.333095362311512,0.80388151174668
1,-0.713592202682859,0.796731358529111
1,0.37683033872625,0.745658835546476
1,-0.288830628099191,0.844739530132789
1,0.73577431404799,0.856996935648621
1,-0.688779255053522,0.831460674157303
1,-0.451752310671978,0.749744637385087
1,-0.75855648969905,0.860061287027579
1,0.845851732719801,0.802860061287028
1,-0.268507463749368,0.838610827374872
1,0.877653813652306,0.76608784473953
1,0.0331158589882682,0.801838610827375
1,-0.217114441939673,0.883554647599591
1,0.736824312499282,0.798774259448417
1,-0.0834216583648889,0.89070480081716
1,0.413706776539979,0.772216547497446
1,-0.635197934855533,0.75485188968335
1,0.112136025505641,0.772216547497446
1,0.172378109599276,0.814096016343207
1,-0.980751862545309,0.827374872318693
1,-0.845444726781202,0.768130745658836
1,-0.886156556543287,0.821246169560776
1,-0.471159848422229,0.779366700715015
1,-0.457125551422956,0.760980592441267
1,-0.0291642094744948,0.776302349336057
1,0.11270564631964,0.804902962206333
1,-0.484940733620183,0.853932584269663
1,-0.616477666830812,0.818181818181818
1,-0.810327514935401,0.794688457609806
1,-0.313220050126456,0.872318692543412
1,-0.876146547933081,0.735444330949949
1,0.189622655785187,0.76608784473953
1,-0.978946280967093,0.835546475995914
1,-0.622990581609909,0.844739530132789
1,0.366889461875649,0.834525025536262
1,-0.831905504564705,0.846782431052094
1,0.908666844060025,0.877425944841675
1,-0.920078187737856,0.756894790602656
1,-0.590494174316912,0.831460674157303
1,0.102414423411627,0.889683350357508
1,-0.979795825088131,0.818181818181818
1,-0.561817974961578,0.78855975485189
1,-0.902553591639409,0.849846782431052
1,0.145539673740669,0.866189989785495
1,0.70695806428389,0.872318692543412
1,-0.683765259699582,0.784473953013279
1,-0.52082217506715,0.790602655771195
1,-0.210219909752542,0.85291113381001
1,-0.307676647090706,0.813074565883555
1,-0.828105476782961,0.82635342185904
1,-0.925656121119773,0.812053115423902
1,-0.762312849330411,0.819203268641471
1,0.972352041724048,0.772216547497446
1,-0.427659276955539,0.758937691521961
1,-0.855028976322672,0.877425944841675
1,-0.39969951426608,0.783452502553626
1,-0.179494620138758,0.860061287027579
1,-0.0976496054684355,0.712972420837589
1,0.931489024461109,0.853932584269663
1,0.884639967231288,0.780388151174668
1,-0.35684880695391,0.835546475995914
1,0.019697392405245,0.80388151174668
1,-0.374505079608601,0.891726251276813
1,-0.905159719280355,0.738508682328907
1,-0.198190460981117,0.81511746680286
1,-0.037408802830511,0.807967313585291
1,-0.13330473824182,0.753830439223698
1,0.354685356969022,0.856996935648621
1,-0.628650670405691,0.842696629213483
1,-0.0148199029012556,0.873340143003064
1,-0.260706983537228,0.876404494382023
1,-0.487686924438685,0.860061287027579
1,-0.0475452126783867,0.844739530132789
1,-0.526199493599477,0.878447395301328
1,-0.672338518596656,0.787538304392237
1,0.707567271136802,0.712972420837589
1,-0.46294094625836,0.785495403472932
1,0.269447047419401,0.854954034729316
1,0.637791372427469,0.806945863125638
1,-0.847582198501908,0.753830439223698
1,-0.449836067530931,0.862104187946885
1,-0.314702317984213,0.874361593462717
1,-0.810034514181401,0.847803881511747
1,-0.122794461748913,0.844739530132789
1,-0.546398974200342,0.849846782431052
1,-0.562068768402103,0.866189989785495
1,-0.202583332019816,0.76608784473953
1,-0.2733041740825,0.715015321756895
1,-0.584235774000531,0.854954034729316
1,-0.173733731073515,0.898876404494382
1,-0.501781409580078,0.797752808988764
1,0.503388890551595,0.790602655771195
1,0.235221484832551,0.731358529111338
1,0.543952701147028,0.725229826353422
1,0.762423608089121,0.775280898876405
1,0.721051715970538,0.771195097037794
1,-0.326611198837295,0.81511746680286
1,0.828373142722717,0.802860061287028
1,0.416962009584161,0.789581205311542
1,-0.260633835564685,0.880490296220633
1,-0.956370584818966,0.812053115423902
1,0.870102912186501,0.830439223697651
1,-0.524801251302252,0.828396322778345
1,-0.432271775422611,0.731358529111338
1,-0.087847220485586,0.881511746680286
1,-0.439267669211921,0.872318692543412
1,0.758725277031265,0.823289070480082
1,-0.642366630172769,0.823289070480082
1,0.301852853004229,0.878447395301328
1,-0.274745622648014,0.796731358529111
1,-0.0242989743997173,0.854954034729316
1,-0.619067033597105,0.710929519918284
1,0.0937317266396125,0.889683350357508
1,-0.222764233895777,0.828396322778345
1,-0.505880206197513,0.746680286006129
1,-0.816743639941383,0.816138917262513
1,-0.226365932987363,0.768130745658836
1,-0.805731819325276,0.764044943820225
1,-0.447451675128746,0.810010214504597
1,0.402151860033481,0.725229826353422
1,-0.944252830810355,0.86414708886619
1,-0.351314328779925,0.73953013278856
1,0.860991043882318,0.883554647599591
1,-0.358915543104105,0.863125638406537
1,-0.271501405733534,0.77732379979571
1,0.358262538376275,0.831460674157303
1,0.340546685527444,0.767109295199183
1,-0.783567047211758,0.72829417773238
1,-0.602566768347625,0.811031664964249
1,0.269152566785427,0.930541368743616
1,0.0607330168975092,0.787538304392237
1,-0.935388764126382,0.912155260469867
1,0.982556756835127,0.709908069458631
1,0.582945000204697,0.794688457609806
1,-0.510083209137002,0.85291113381001
1,0.227643069706549,0.89070480081716
1,-0.105312203435164,0.804902962206333
1,0.312165855818105,0.799795709908069
1,-0.116209085658261,0.850868232890705
1,-0.259326771113916,0.839632277834525
1,-0.384389480272221,0.873340143003064
1,0.130780424321097,0.791624106230848
1,-0.293737125029784,0.829417773237998
1,-0.853875455939867,0.776302349336057
1,-0.90975104344254,0.856996935648621
1,-0.721410080977376,0.722165474974464
1,-0.638304807517847,0.734422880490296
1,0.00294883402251814,0.765066394279877
1,-0.229935758749216,0.723186925434116
1,-0.856229121218469,0.756894790602656
1,-0.705993429425804,0.707865168539326
1,-0.797171814150577,0.725229826353422
1,0.0269594146748754,0.716036772216547
1,0.838875087792372,0.716036772216547
1,-0.050467975680506,0.877425944841675
1,0.995480183843463,0.866189989785495
1,-0.0809404236279422,0.843718079673136
1,-0.473388154900413,0.81511746680286
1,-0.681517149484352,0.816138917262513
1,-0.875869380529526,0.86414708886619
1,-0.94358885136785,0.873340143003064
1,-0.487626312557728,0.823289070480082
1,-0.359617928014691,0.716036772216547
1,-0.528955779797804,0.831460674157303
1,-0.890295070509899,0.752808988764045
1,0.579190916167516,0.78855975485189
1,-0.00395649011710733,0.855975485188968
1,0.020302043377353,0.718079673135853
1,-0.969445376718515,0.764044943820225
1,-0.404732150289131,0.820224719101124
1,-0.201062685839154,0.884576098059244
1,-0.687645827468893,0.713993871297242
1,-0.0150488605570087,0.78855975485189
1,-0.770378146353217,0.783452502553626
1,0.870025249651256,0.781409601634321
1,-0.190695774067851,0.862104187946885
1,-0.43830664000259,0.760980592441267
1,-0.325297908189245,0.861082737487232
1,-0.709755555798131,0.758937691521961
1,-0.31986872971807,0.861082737487232
1,-0.489952812598536,0.801838610827375
1,0.174770769644006,0.802860061287028
1,-0.903991025241981,0.820224719101124
1,-0.864813405202505,0.829417773237998
1,0.608023774551047,0.791624106230848
1,-0.289154642908452,0.811031664964249
1,-0.500654434329696,0.851889683350358
1,0.357129872070553,0.704800817160368
1,-0.00955548573110723,0.799795709908069
1,-0.828544080185019,0.706843718079673
1,0.191872296139501,0.773237997957099
1,-0.676146964604375,0.784473953013279
1,-0.728886854805526,0.718079673135853
1,-0.576989772038917,0.813074565883555
1,0.065579530180007,0.741573033707865
1,0.080551146103114,0.82635342185904
1,-0.106020369900892,0.720122574055158
1,-0.519928441650386,0.863125638406537
1,-0.231259737729726,0.822267620020429
1,-0.931179001644229,0.896833503575077
1,0.0924833295144671,0.824310520939734
1,-0.48539444554713,0.671092951991828
1,-0.367273741176432,0.773237997957099
1,0.173056102386982,0.848825331971399
1,0.146403369269485,0.856996935648621
1,-0.430117607931335,0.842696629213483
1,-0.91760290000494,0.817160367722165
1,-0.637468198667174,0.80388151174668
1,-0.919625690639404,0.793667007150153
1,0.141443111142456,0.743615934627171
