Chr	ABOrientation
1	0.962329905207245
1	0.996684537541421
1	0.987209118040866
1	0.964745134012334
1	0.994288257018987
1	0.956217156693687
1	0.97476047578374
1	0.974172640648819
1	0.97850571901594
1	0.916301507739101
1	0.951644291792516
1	0.963969446317596
1	0.940309679157534
1	0.951567823227382
1	0.973186067116401
1	0.900252948610411
1	0.951698981004327
1	0.980728453384074
1	0.96732868726548
1	0.980026241370329
1	0.862913795923962
1	0.996365622098107
1	0.950689510886518
1	0.931413027646168
1	0.9876493062651
1	0.99841333471635
1	0.991375147606682
1	0.923129304599991
1	0.941982846185778
1	0.978463343226145
1	0.985481667293812
1	0.983848058115498
1	0.999463752490793
1	0.999508044915933
1	0.987403271520819
1	0.992827007800666
1	0.987684045159944
1	0.936100572242967
1	0.963080285588249
1	0.982730449718591
1	0.984978820834006
1	0.968697814898182
1	0.997665293919581
1	0.978044245022118
1	0.920485998408779
1	0.991200993829252
1	0.968308319973863
1	0.940646203168901
1	0.99885205501474
1	0.938037919042555
1	0.98605506792399
1	0.959292667117349
1	0.955404953059222
1	0.996319948482706
1	0.975529029289925
1	0.996560489164154
1	0.990179756180892
1	0.979713693712017
1	0.977554633952498
1	0.994949467986011
1	0.950289007931574
1	0.985845862148128
1	0.930071661979568
1	0.98665410789807
1	0.953522436823747
1	0.995272442972765
1	0.999807175964672
1	0.953431054563823
1	0.976224136501977
1	0.995544131261522
1	0.958640607038896
1	0.926776842632544
1	0.986502448198422
1	0.976146152935851
1	0.990214814021749
1	0.940389796560677
1	0.920830448726686
1	0.99237002358589
1	0.998265249235755
1	0.960050207631463
1	0.989037107252145
1	0.998676824298623
1	0.991231034062971
1	0.997431186479987
1	0.999817863687422
1	0.981116378969938
1	0.992481284879028
1	0.987341573448437
1	0.981738927778464
1	0.950756886950108
1	0.982667459374736
1	0.998009024745766
1	0.989607202316812
1	0.972118618301526
1	0.983148799427561
1	0.88807556224612
1	0.985804058693999
1	0.980002267581013
1	0.970370129205465
1	0.974535287682415
1	0.997520136507865
1	0.970930923741091
1	0.967047256935811
1	0.980528271105805
1	0.954329827629631
1	0.985790342755317
1	0.96773657373801
1	0.957287345471753
1	0.998245949098053
1	0.968714123799693
1	0.971044114756507
1	0.983884396526961
1	0.999515377939062
1	0.906230761659092
1	0.997257834740361
1	0.967188477347875
1	0.998250435606203
1	0.978456916283316
1	0.975233261168126
1	0.983038610665828
1	0.939153033183509
1	0.972422815426545
1	0.995104639038828
1	0.973857556722795
1	0.97693105256439
1	0.964390712945005
1	0.997237031994171
1	0.881955637873901
1	0.99027379330123
1	0.986833485833556
1	0.997054767689332
1	0.999150115787288
1	0.954417031263151
1	0.995422077851952
1	0.997295917357181
1	0.987099558554838
1	0.966217576567614
1	0.953315519049
1	0.972706178239602
1	0.972767526073893
1	0.99616318111446
1	0.987877604272724
1	0.959892545608128
1	0.935238467769582
1	0.943792645912037
1	0.977090219672094
1	0.990778778972992
1	0.973320320758318
1	0.986355203724835
1	0.958032922522791
1	0.983116903942111
1	0.93555036096859
1	0.876156066133875
1	0.978058547170902
1	0.978036329370617
1	0.986191765180863
1	0.984882606488058
1	0.98924422115049
1	0.96340880572922
1	0.974796941251808
1	0.966912170090714
1	0.993514596183377
1	0.963888924978496
1	0.990896447493986
1	0.959184056086424
1	0.99827186299573
1	0.995541439504369
1	0.988921503275859
1	0.999572536629069
1	0.978015631878218
1	0.961100200757249
1	0.975871770451788
1	0.924473049023077
1	0.976372274357852
1	0.913015998361887
1	0.977359047800617
1	0.987302507886115
1	0.982402041811981
1	0.999239597333763
1	0.983473542949427
1	0.97640124944119
1	0.946213444469893
1	0.992071571066867
1	0.955720885554471
1	0.992474482093289
1	0.973323692041616
1	0.950667360562299
1	0.990756429037655
1	0.999363677197529
1	0.992652510226004
1	0.987320274994829
1	0.996342260215467
1	0.975949096365819
1	0.994906735249049
1	0.988924835833002
1	0.901956994666471
1	0.999921786660296
1	0.98328923792745
1	0.988194361653374
1	0.985152795274889
1	0.992060015988354
1	0.997090705687059
1	0.991058706008632
1	0.958094529052571
1	0.930571231331408
1	0.97186651223702
1	0.991104960267275
1	0.978000597620848
1	0.996286109334863
1	0.996732018133854
1	0.964178291735417
1	0.993469657391039
1	0.956573436304984
1	0.956414127130144
1	0.978876195842088
1	0.987459802852254
1	0.998221294477352
1	0.981401878275216
1	0.993498948651374
1	0.959825359096094
1	0.979674360255975
1	0.97005483610939
1	0.988483143691787
1	0.95339751049368
1	0.986428601145346
1	0.988401021196991
1	0.969047495319722
1	0.994401460228651
1	0.988755775505249
1	0.942423736338127
1	0.981429376324752
1	0.969231965358322
1	0.992150916094172
1	0.995666087546025
1	0.981448557831136
1	0.98008532055438
1	0.981669669598213
1	0.934432944026059
1	0.989691262055357
1	0.982638500159516
1	0.964817031245815
1	0.968784645657809
1	0.997546869865395
1	0.988714854916934
1	0.957661500392395
1	0.989747753497408
1	0.961943883622493
1	0.972772670328571
1	0.990997710267954
1	0.968512952237157
1	0.985382529745542
1	0.933606796363985
1	0.978124338295236
1	0.963871403476435
1	0.992563804477382
1	0.914578701262176
1	0.978140012448363
1	0.994623815447333
1	0.914355456207197
1	0.969109571106295
1	0.992812766741866
1	0.974592086185684
1	0.959581094523102
1	0.987313819442833
1	0.997336055264129
1	0.98108851858282
1	0.971518333540679
1	0.971707365664168
1	0.975494606398997
1	0.918611282705749
1	0.98273936364339
1	0.944696988100125
1	0.997565503615587
1	0.996780849432572
1	0.954723645246896
1	0.935622760806798
1	0.997854814881011
1	0.961460356727856
1	0.91329996433882
1	0.997335378189074
1	0.914438796399496
1	0.99745511577718
1	0.986985892051923
1	0.974826020304951
1	0.998202816327563
1	0.983268004067286
1	0.995200372591337
1	0.985153144752853
1	0.997650971959157
1	0.983871631775948
1	0.923516151569762
1	0.985902018044799
1	0.980166630941264
1	0.990140671612225
1	0.989874985470714
1	0.997407720689138
1	0.998561850200585
1	0.99780477828697
1	0.99765948021904
1	0.989685177752157
1	0.996938322452879
1	0.978427796646228
1	0.936441686972203
1	0.988409292043403
1	0.964365805180849
1	0.974717148668616
1	0.955789964791847
1	0.984498603082617
1	0.967717819720854
1	0.992729133305449
1	0.959141539186919
1	0.988445556918595
1	0.990422999394275
1	0.97038381097527
1	0.963039019585745
1	0.987725401990839
1	0.974372994018747
1	0.988052569689818
1	0.946995316727623
1	0.983708187940492
1	0.982835026260235
1	0.957486931174232
1	0.991561411804226
1	0.985114091205252
1	0.964032187228329
1	0.982165588438111
1	0.968225949957998
1	0.958054683952124
1	0.977792690819846
1	0.913854515064873
1	0.993063793346655
1	0.986595673696052
1	0.994451517119562
1	0.988830775043748
1	0.991203801993905
1	0.990315134143131
1	0.992192670395805
1	0.999523450496842
1	0.945566621936083
1	0.953910340186226
1	0.974879437219227
1	0.993870001930202
1	0.998904940812741
1	0.998305167374028
1	0.883774429761571
1	0.98820424339842
1	0.995591206842912
1	0.928574575489899
1	0.951228385642574
1	0.996533693410976
1	0.965279807608274
1	0.987642330380276
1	0.97686390835773
1	0.982137630600788
1	0.988038753970872
1	0.989426465993624
1	0.992848692385367
1	0.991951066441686
1	0.982053201504924
1	0.983364112507444
1	0.966370311732729
1	0.991754703385007
1	0.991134912184194
1	0.987806361081391
1	0.953673653651834
1	0.999216883195059
1	0.984698539779507
1	0.965556372255625
1	0.989406854558877
1	0.996747591689322
1	0.986161168095421
1	0.958393068785206
1	0.991076301740085
1	0.994386470290222
1	0.993937109346773
1	0.997147454835634
1	0.995106546710715
1	0.99695032064892
1	0.960476583162272
1	0.993062950153249
1	0.986180472415338
1	0.927137493237743
1	0.981961402860965
1	0.974334473582838
1	0.981526476845298
1	0.987537959898198
1	0.988318255150149
1	0.98480334479179
1	0.949449603235669
1	0.955803330330234
1	0.994797217377189
1	0.963543142399206
1	0.992732995343768
1	0.957101641559178
1	0.942985015967283
1	0.998937481111893
1	0.999556107340891
1	0.958705764783651
1	0.970779369325879
1	0.991974550399004
1	0.989306152555548
1	0.999720870534988
1	0.953179816901795
1	0.9930929573838
1	0.965888969295032
1	0.97688653425153
1	0.978106089516173
1	0.988660286353768
1	0.973423042275573
1	0.968192376821236
1	0.942932313363234
1	0.970124790434666
1	0.956870913829964
1	0.994842057869645
1	0.988541962410486
1	0.996650378025437
1	0.976623225631016
1	0.994555789586373
1	0.995409467079939
1	0.968467007594806
1	0.996239551112193
1	0.974502536307189
1	0.966090280103063
1	0.991713741605985
1	0.988379412300287
1	0.964175941441344
1	0.996822787145277
1	0.9630297702523
1	0.992868677536039
1	0.9865210745258
1	0.999771313750576
1	0.940547029416809
1	0.998293265069812
1	0.951311961833403
1	0.946640100196935
1	0.988707089230975
1	0.99506959649855
1	0.983290006313921
1	0.97965785788592
1	0.994026146388623
1	0.98763573465672
1	0.998022814937147
1	0.999136680866915
1	0.99037800905004
1	0.998294854747834
1	0.997373990762285
1	0.970205109623895
1	0.9863643678661
1	0.997078266790363
1	0.99329746664247
1	0.961846359114002
1	0.974056913316227
1	0.98417740335986
1	0.994711896533187
1	0.980558068530965
1	0.979410581722956
1	0.949116640942144
1	0.889467357390499
1	0.982678813007115
1	0.995778191964171
1	0.986115110411279
1	0.925351059940704
1	0.990750016216919
1	0.932625521339487
1	0.985046336548506
1	0.998153093737307
1	0.998298166136806
1	0.996701640359826
1	0.983147870329313
1	0.997637262518252
1	0.984151059580725
1	0.991295336786232
1	0.968898381485803
1	0.977529053874853
1	0.961088396277163
1	0.982584576367468
1	0.965741690827241
1	0.957425968996314
1	0.946143734052059
1	0.961576654246671
1	0.97936257051224
1	0.989889306561841
1	0.992043014837649
1	0.98022031144705
1	0.989084134551254
1	0.959201768575724
1	0.991223424879772
1	0.995455861726875
1	0.984245855125552
1	0.993342094486127
1	0.976716664945127
1	0.980629543101742
1	0.939264385607692
1	0.955863925798196
1	0.956347181587892
1	0.966628260129258
1	0.981598736873717
1	0.984756827564006
1	0.998900231347081
1	0.984257542835527
1	0.966778014120316
1	0.992099176550431
1	0.982618116653903
1	0.998937851179147
1	0.919226391592187
1	0.996010579326802
1	0.974024830702824
1	0.964808837445562
1	0.99636292019545
1	0.944264079686091
1	0.998756609812123
1	0.978952368213102
1	0.993427179553125
1	0.985834591709317
1	0.97508628055408
1	0.985111572304576
1	0.913210541276522
1	0.997991886037433
1	0.996204256729497
1	0.989483691602978
1	0.988671818001588
1	0.991350418475422
1	0.962612634164124
1	0.966337584274983
1	0.993523284062178
1	0.984038834605707
1	0.996626882275777
1	0.994553018173947
1	0.967273727442881
1	0.986668316058342
1	0.974363877106027
1	0.984323313291721
1	0.95674955388708
1	0.99881471763094
1	0.9901651504006
1	0.940986638551448
1	0.97317110382643
1	0.981849752075025
1	0.983899677807938
1	0.998344190878933
1	0.996479791435073
1	0.986909153360188
1	0.989228017213893
1	0.990424205140658
1	0.998779607090766
1	0.9898865500251
1	0.911504681416583
1	0.906665112124949
1	0.995611334118262
1	0.958989976039925
1	0.992807298567069
1	0.988056524904529
1	0.992298049703242
1	0.978339798691425
1	0.981692992037319
1	0.971937085212407
1	0.991446094098268
1	0.977467386833639
1	0.99771210564137
1	0.998076887756848
1	0.992278730822515
1	0.903365284817692
1	0.992136268967415
1	0.982009676110662
1	0.997389699506616
1	0.985433830574349
1	0.912067848304922
1	0.999481374539006
1	0.944373093243535
1	0.998518121817053
1	0.985185000126034
1	0.971965487795279
1	0.979741474605502
1	0.993380381724562
1	0.984089727392235
1	0.987964586720322
1	0.990729250181856
1	0.993941712903055
1	0.910967853367677
1	0.944105076853789
1	0.988869126392621
1	0.987051288069684
1	0.980647013037737
1	0.972541289916222
1	0.987683496017842
1	0.992982751499541
1	0.975476560476585
1	0.981645071606268
1	0.946240412560876
1	0.979849747922368
1	0.900931508613664
1	0.96843080577443
1	0.996896229818848
1	0.986086719881647
1	0.973647337337343
1	0.971421148031535
1	0.974813137461135
1	0.968557396102969
1	0.999946670527942
1	0.990529265074974
1	0.967207529280482
1	0.998319203678639
1	0.960630060739472
1	0.999859114156567
1	0.973045595326215
1	0.984405905039325
1	0.998204384072413
1	0.99172099801635
1	0.987066717058344
1	0.987513259619795
1	0.973937427851249
1	0.97336558125218
1	0.95216544873034
1	0.986557912788773
1	0.980143474190047
1	0.996188025184411
1	0.98175034120455
1	0.938370930960871
1	0.961269410999052
1	0.938116074376445
1	0.997107934002851
1	0.983355747079981
1	0.997816775669734
1	0.995738091299724
1	0.982666003094606
1	0.992915937439605
1	0.974523752197462
1	0.976495150351372
1	0.923294437221526
1	0.966668623794982
1	0.930726642601751
1	0.990585780853735
1	0.982500620192558
1	0.972206462832805
1	0.943906841084584
1	0.995245912180771
1	0.994214827744229
1	0.992727337623966
1	0.995506016842533
1	0.986461648246364
1	0.970396971603881
1	0.987969686184534
1	0.993346086761152
1	0.999726629202045
1	0.97165124550829
1	0.990556605473691
1	0.992687646245435
1	0.987649080927119
1	0.997381508595424
1	0.984616326630142
1	0.911386833335114
1	0.983405326983697
1	0.963969662889383
1	0.994509839356686
1	0.965910534355356
1	0.995226641861991
1	0.982908062751082
1	0.9960001201156
1	0.987780918884087
1	0.956662358216739
1	0.975373023044214
1	0.992452654932301
1	0.988017985746839
1	0.967247373105455
1	0.978313842348046
1	0.978146147773862
1	0.99276626131506
1	0.992475282468601
1	0.976368451087828
1	0.980281137247345
1	0.98713551068794
1	0.996309511294288
1	0.998779884466117
1	0.987835561533141
1	0.99974188982036
1	0.969226232165774
1	0.996797433920083
1	0.994088275331607
1	0.978731916252882
1	0.956235093706571
1	0.98520252653701
1	0.998743370031199
1	0.953295115770933
1	0.993575145149266
1	0.984757541041315
1	0.983766538628978
1	0.999003925167879
1	0.980647980028453
1	0.972940935219869
1	0.966681294172602
1	0.964377916103291
1	0.980657888659722
1	0.984334547634147
1	0.987602554007271
1	0.987750746060482
1	0.985503634068385
1	0.991528381208026
1	0.993188895405134
1	0.940837011266948
1	0.993677626510144
1	0.97037645071223
1	0.978720105601204
1	0.980515122649995
1	0.983622438620447
1	0.992143594324353
1	0.954306798518713
1	0.994766588879351
1	0.984867987727817
1	0.939760975173016
1	0.956273344730297
1	0.986590085142413
1	0.921833883101813
1	0.969254148626154
1	0.993690077381393
1	0.949183715896474
1	0.983108092092677
1	0.988069712936411
1	0.965622253172182
1	0.982931309640686
1	0.985639401180388
1	0.972227242105596
1	0.975510866803372
1	0.984597897857274
1	0.97240242277266
1	0.975030878924767
1	0.966044841240486
1	0.998127210356391
1	0.990646508778145
1	0.983741869334955
1	0.993955392332071
1	0.93009965589774
1	0.997353270608099
1	0.973435814080577
1	0.964586188528222
1	0.96912553138369
1	0.949724186366224
1	0.967912213565426
1	0.987665629996599
1	0.994514923706522
1	0.999522015460207
1	0.992313271586323
1	0.984082726333353
1	0.956423869877115
1	0.990873415047064
1	0.96059167510164
1	0.999022992579666
1	0.986365076750908
1	0.915034854477168
1	0.996422331658444
1	0.992161571500858
1	0.994258898830595
1	0.980459832198596
1	0.999027357984562
1	0.986042169458205
1	0.959473438546535
1	0.971484218614194
1	0.998952693825559
1	0.997454287662596
1	0.999416829661207
1	0.965496874667825
1	0.986577662363663
1	0.992908100164671
1	0.983430576554152
1	0.948681008745961
1	0.995322838390394
1	0.997663277540719
1	0.991268294416227
1	0.9681976359575
1	0.998279050226362
1	0.993879160769067
1	0.999777793458033
1	0.896044688715747
1	0.966450890461718
1	0.996554891617658
1	0.983545419532476
1	0.985394929259244
1	0.996108638408375
1	0.965434944794854
1	0.939419383835374
1	0.974328806286185
1	0.995941449839546
1	0.976929681196415
1	0.999358986202957
1	0.99027669568463
1	0.979586496287654
1	0.904441410211896
1	0.982437617224093
1	0.970595563295107
1	0.997198773069248
1	0.987671154961991
1	0.967390162486832
1	0.980954739091384
1	0.957775860150054
1	0.970009217189544
1	0.990160854583069
1	0.974827353391938
1	0.998170127134089
1	0.991255124961183
1	0.954753167971225
1	0.956929648728403
1	0.998167830358266
1	0.999746134897689
1	0.995027573628345
1	0.972089263489295
1	0.972573007339858
1	0.981298359954852
1	0.969348535726832
1	0.999831768921482
1	0.962436391670931
1	0.914933573976907
1	0.966578098196682
1	0.970445083591144
1	0.946272071944199
1	0.97984397883144
1	0.993765185200267
1	0.994051807134942
1	0.989002617462045
1	0.975681100368933
1	0.932085109263326
1	0.946522825312897
1	0.98779871032717
1	0.995892177224658
1	0.955852375112068
1	0.96715707057978
1	0.94677688287217
1	0.978955512120512
1	0.909698368570423
1	0.961395625162233
1	0.984884424326979
1	0.976252358711407
1	0.993217409909211
1	0.964076928709533
1	0.951826082748535
1	0.955744045831415
1	0.956641371829937
1	0.969958808995818
1	0.984451588421595
1	0.978846771953809
1	0.998288156661224
1	0.944893294994925
1	0.967765368815722
1	0.996529776612027
1	0.993715317674266
1	0.989626813995203
1	0.997725569615374
2	0.923113843662238
2	0.770855488376367
2	0.909789781089776
2	0.998479648811087
2	0.863328508212239
2	0.81138925540783
2	0.97058922157868
2	0.993307180433061
2	0.965938733931526
2	0.810528167100247
2	0.990785077102425
2	0.887973080329142
2	0.880022651954385
2	0.937672914064159
2	0.974208098099731
2	0.911507283418289
2	0.976025973059072
2	0.964971446769623
2	0.925449204391006
2	0.913619811009333
2	0.803165323394673
2	0.882796516993726
2	0.941752513007203
2	0.994000523234272
2	0.94213082010729
2	0.956279969261481
2	0.744200794921739
2	0.932382861381756
2	0.91247017762504
2	0.530096667992799
2	0.723536238073695
2	0.844607439259621
2	0.956391569943249
2	0.934466283531462
2	0.913333808016647
2	0.836503551234821
2	0.969433119396398
2	0.871692246756456
2	0.906115841622452
2	0.917253617837332
2	0.890144182036489
2	0.647675467467684
2	0.99078271600056
2	0.997164590555402
2	0.839442325264098
2	0.890571828878394
2	0.952239297837232
2	0.941966495248769
2	0.869533148611883
2	0.990456220297025
2	0.94577582125813
2	0.954816429603375
2	0.750490490572088
2	0.962907405507563
2	0.973097299537156
2	0.965127953759796
2	0.902271041282769
2	0.997577380273396
2	0.947430307357169
2	0.681938148771876
2	0.880574585770345
2	0.909993653359854
2	0.703396112693888
2	0.870738467303762
2	0.966537711456638
2	0.940529004568354
2	0.775312812090151
2	0.94650011953064
2	0.777094871857648
2	0.829061172567001
2	0.894666668466751
2	0.796416080036763
2	0.903425578847099
2	0.617184735303936
2	0.779082529461328
2	0.892929182400329
2	0.935399919840435
2	0.945108393713394
2	0.778059116367132
2	0.780863546166703
2	0.884011410528609
2	0.795539198677037
2	0.794185444290583
2	0.992765283072308
2	0.804498889090088
2	0.929857809316369
2	0.835251842964377
2	0.895284381920095
2	0.872023732899435
2	0.767895952414782
2	0.907278919629857
2	0.757749178593143
2	0.923663354790006
2	0.993662932874691
2	0.779116793560201
2	0.793776449020979
2	0.881447723234841
2	0.851499441075243
2	0.499510553376478
2	0.753811721202413
2	0.759163416376421
2	0.940298683687282
2	0.911436582966382
2	0.99493086728437
2	0.894132420218947
2	0.809380757486795
2	0.964684335681774
2	0.95427845465792
2	0.935457386373536
2	0.829762859928811
2	0.93631773102106
2	0.947551747288788
2	0.986920431931324
2	0.797496396496287
2	0.784525915274629
2	0.946259182438644
2	0.953612696966509
2	0.890689331762478
2	0.969967159121759
2	0.803410780731912
2	0.996234598268808
2	0.914118027216126
2	0.855781948624546
2	0.932792472544651
2	0.83330591629342
2	0.82613027113158
2	0.836767648517319
2	0.716856038172187
2	0.884094636081989
2	0.660956495929257
2	0.761120361892327
2	0.88994551874226
2	0.966555375654622
2	0.84991298985901
2	0.937589770468408
2	0.91726796818783
2	0.993510020986294
2	0.816872725430475
2	0.967410844895564
2	0.943338137344051
2	0.962748535106844
2	0.846143190529109
2	0.900407354250038
2	0.673581808655668
2	0.970218382855792
2	0.852957101746295
2	0.666464422090273
2	0.967511187817892
2	0.805247569189482
2	0.900868485553218
2	0.954514884845156
2	0.83247288525596
2	0.973812646523842
2	0.990384036016261
2	0.562811508428555
2	0.967511932528415
2	0.965670770560689
2	0.909796040713477
2	0.916368660053284
2	0.885126799356706
2	0.904068181910976
2	0.959815792566587
2	0.986573310208801
2	0.967646712390095
2	0.713295275326177
2	0.941218296246547
2	0.856030345782246
2	0.649605417014849
2	0.830846746055429
2	0.648423876512553
2	0.765069491313115
2	0.737925546587096
2	0.829859430952909
2	0.853055786259758
2	0.78750945105103
2	0.541458600965767
2	0.562863182581586
2	0.968223621273782
2	0.960926990360451
2	0.963610843386844
2	0.894591675942629
2	0.992853429101374
2	0.975040420871013
2	0.97945091336001
2	0.873347813838622
2	0.881677963610069
2	0.780901545410185
2	0.982700984942273
2	0.937304780354784
2	0.956755396898426
2	0.80306896173521
2	0.644183625213111
2	0.894280996669953
2	0.91034341550493
2	0.727327091612274
2	0.638654083649413
2	0.962003040410344
2	0.8108170904253
2	0.792092226402955
2	0.737623721215595
2	0.960550824325044
2	0.947566326886803
2	0.903826676153889
2	0.931106080012187
2	0.991759953876984
2	0.952292340964807
2	0.961530178583147
2	0.872173223269104
2	0.925247825550922
2	0.953210224478213
2	0.563716751985411
2	0.891466465559911
2	0.978173153412181
2	0.825089858764172
2	0.831048916461868
2	0.880555356321965
2	0.920037555621828
2	0.923772119122774
2	0.986839378198165
2	0.830514675342624
2	0.72271291895107
2	0.92185281421037
2	0.919056337749216
2	0.893523022713641
2	0.838925803223478
2	0.761032801661342
2	0.886934295366328
2	0.968658228135201
2	0.896011884330784
2	0.925411078051511
2	0.760270020906098
2	0.900789682397255
2	0.841869565397596
2	0.874304509133898
2	0.969408909564632
2	0.988392150474926
2	0.971843048424009
2	0.967666312055304
2	0.850997010628275
2	0.875548993301989
2	0.788467095609732
2	0.793318598608084
2	0.810579819439579
2	0.989295545801687
2	0.90594640922982
2	0.851521901316278
2	0.730434764871582
2	0.98093791177139
2	0.818840462383679
2	0.935286925830339
2	0.925049852610949
2	0.865704609765809
2	0.948333710846032
2	0.812921435461622
2	0.885011444148122
2	0.901859238172335
2	0.693110335046533
2	0.713888591775582
2	0.968948734827606
2	0.810446641814707
2	0.857735295682594
2	0.912258414196984
2	0.999265460063504
2	0.713662846509495
2	0.882580409347673
2	0.932807290904958
2	0.926630297426692
2	0.997798066983433
2	0.987429870571427
2	0.999703411649229
2	0.984827531991071
2	0.929456620300794
2	0.968041134570804
2	0.791124886369327
2	0.657436833460461
2	0.967497504266903
2	0.991678264578208
2	0.873912938173403
2	0.970325071500732
2	0.917419828072385
2	0.747066313742205
2	0.84402852577978
2	0.848613338947092
2	0.904334952711716
2	0.860520751192698
2	0.816887823460359
2	0.867269707430848
2	0.919203752050336
2	0.924157862769818
2	0.990815950367836
2	0.73617209781453
2	0.819529080703476
2	0.746744149614493
2	0.974902559121529
2	0.981444976772817
2	0.980370381753917
2	0.898967156786148
2	0.760815668657845
2	0.958439842419541
2	0.827659063539388
2	0.805174838453746
2	0.782029624551932
2	0.780794802412168
2	0.959675722606644
2	0.848071071755193
2	0.908035294002933
2	0.998539896567065
2	0.930456623038457
2	0.910618026591927
2	0.972750856418519
2	0.831062722566211
2	0.659660515872493
2	0.989499996122175
2	0.947374950249021
2	0.818170555193947
2	0.967042857504881
2	0.980857781071025
2	0.937651526807183
2	0.880090912673041
2	0.680769709971067
2	0.645938451917803
2	0.72886930329597
2	0.99786088382248
2	0.858468507743881
2	0.726501602147237
2	0.836766232436818
2	0.958621715643071
2	0.818802472142032
2	0.899854659670681
2	0.997272173103636
2	0.897079535480656
2	0.872182561623749
2	0.705127462671203
2	0.955482937621804
2	0.87976310099808
2	0.790262560275563
2	0.799766494612163
2	0.82650367584671
2	0.999910212692039
2	0.811692427006527
2	0.873973141006468
2	0.870942139527901
2	0.970810792463389
2	0.938817179015896
2	0.866060471466035
2	0.976318412838496
2	0.939142985159839
2	0.903693133755059
2	0.946073139629314
2	0.999135394962895
2	0.726390380627676
2	0.995421376277229
2	0.959556163701025
2	0.869594778062733
2	0.904974294455702
2	0.949490331121521
2	0.800114782501036
2	0.959607606693202
2	0.922042377954059
2	0.971472205855847
2	0.814856517781497
2	0.714573238933038
2	0.882543580939337
2	0.811656322937381
2	0.652317170834776
2	0.892607537656758
2	0.937721913326016
2	0.999854563855938
2	0.987932372963274
2	0.928039175236909
2	0.954874395499781
2	0.919651100495457
2	0.978717662720622
2	0.970761752066891
2	0.777471353281321
2	0.932509140197276
2	0.934831385626373
2	0.91880744877769
2	0.953728246069959
2	0.969931981746903
2	0.920754413510565
2	0.714805644151998
2	0.858061447521699
2	0.942973380347592
2	0.903229463032132
2	0.908213447285884
2	0.965847470689425
2	0.904044067133984
2	0.882731748058925
2	0.804519801184512
2	0.909333465563352
2	0.83252755187898
2	0.974186773823413
2	0.921306963696663
2	0.97242014597296
2	0.868429651098849
2	0.787770483661668
